gene,p,mean
MYRF-AS1,0.0003132413435426821,0.42879339597595245
SDSL,0.0003147569864617384,-0.37075647037245874
CHKA,0.00031780568399106523,-0.4080462563743259
BCAP31,0.0003204921085648393,-0.41951386793374473
AACS,0.0003208820066141147,-0.4087793078165123
COL1A2,0.00032398618516362284,0.46950414753976333
DHX9,0.00032398618516362284,-0.43145893215320286
ADCK2,0.00032398618516362284,-0.3785982799882128
COX15,0.0003271184522111987,-0.4696374848099118
INPPL1,0.0003271184522111987,-0.41683715899250834
CLEC14A,0.0003271184522111987,0.3845020168243785
GSTZ1,0.00032783948468944067,-0.3672840525466076
ENDOV,0.0003286330179131177,-0.39753745277268315
ACSF2,0.0003302790420786698,-0.47317774891610587
BECN1,0.0003302790420786698,-0.39938055812190193
GTSF1,0.0003334648513992922,0.38852023518641465
RBMX2,0.0003334681908494752,-0.368089873749017
SLC5A6,0.0003366861363801278,-0.41648850645448265
AARS1,0.00033881799476560056,-0.3904358045210924
H1-10,0.0003389486823477924,-0.4050931903986925
PDK1,0.00033993311831173015,0.522740183278918
TTLL12,0.0003415658686450286,-0.3820377197855461
SLC39A7,0.00034485684428059194,-0.3408500569748924
DDX55,0.0003465151589346347,-0.3439605181404244
NAPEPLD,0.00035375523079561057,-0.41224629391280004
AP1M1,0.0003566103186019679,-0.48336771751827057
IL1B,0.00035661208780713365,0.5662658300967444
ANKRD37,0.0003575169715576434,0.3760855630635158
WSCD1,0.0003594448208305423,-0.3519556204060069
SPNS2,0.00036003842201043807,0.318122542646643
PRRC2A,0.00036349552105066326,-0.3944268419851822
PTPN3,0.00037050120447518995,-0.4097119004147073
PANK4,0.0003735376531729272,-0.37248758171195095
AGAP1,0.0003740539600545672,-0.4323287238084871
IDO1,0.0003740539600545672,0.4504688501025986
GTF3C1,0.0003758357766980319,-0.3478824902584683
CXCR4,0.0003812514571248795,0.41522759104083756
ZBTB2,0.0003848985529232775,-0.49289077437116025
ABHD16A,0.0003848985529232775,-0.4347508872689227
ZC4H2,0.0003848985529232775,-0.40163552589106505
SASS6,0.0003848985529232775,-0.38945462741827974
CD38,0.00038857823407030615,0.4493045786783902
COL6A1,0.00038857823407030615,0.47620945051165553
ZNHIT6,0.0003900631672714753,-0.39089403372054365
ATRNL1,0.00039229076839834116,-0.4082307154280701
THG1L,0.00039229076839834116,-0.37240958589627704
GPX7,0.00039229076839834116,0.4406163854288185
MRPS9,0.0003960364257167384,-0.2970038695830305
ALG13,0.0003960364257167384,0.43243285579567714
USO1,0.0003962168842656417,0.3563463588422906
POLR2E,0.00039709630683102803,-0.3987540564135339
HERC2,0.0003998154778243744,-0.3537149773704748
TRMU,0.00040362623031670476,-0.3709315974792564
MARVELD2,0.0004036281985222549,-0.44129911800196087
MS4A7,0.0004036281985222549,0.39629598820701517
TF,0.0004039762133807163,0.3440735979155668
IGF2R,0.0004074748636261707,-0.4090127207691638
PKDCC,0.0004074748636261707,-0.37541537831813
GDF5,0.0004109461883230014,-0.35366710449802924
IDH3A,0.0004113557509794328,-0.34636223505728947
TMEM101,0.00041176652272000626,-0.3697351429639897
ACOT11,0.0004152711404656576,-0.39510847432385876
TRAF3IP1,0.0004192213140216142,-0.3450607967866824
MEPCE,0.0004230385070739188,-0.39739220181587254
GPATCH1,0.0004232065556501457,-0.41177034390266676
APOB,0.00042520829974401975,0.04243495410336673
THEMIS2,0.0004272271514331419,0.48294057279456365
BRD4,0.0004306448949509219,-0.3756819450196536
OLIG3,0.00043128130605653796,-0.4391128462753695
SUPT16H,0.00043128338954457555,-0.3924146543137162
FAHD1,0.0004353755602636071,-0.4898346134261704
ASB8,0.0004353755602636071,-0.45500779462598684
MMP9,0.0004353755602636071,0.3735448449824072
GRHL3,0.0004353755602636071,0.4798260116682893
LMO2,0.00043767496621839705,0.4136367866244147
MRAP2,0.00043940229993957256,0.35923058148629317
CHST2,0.00043950395598775087,0.4310276317696037
NELFA,0.00043950395598775087,-0.2940381779025649
ALKBH4,0.0004415775779797799,-0.3742518292366418
NUDC,0.00044303840884352743,-0.4390875190224097
WASHC3,0.0004436688712461013,0.3552959779937416
RASIP1,0.0004436688712461013,0.42898927605438636
CNNM3,0.0004478706027126266,-0.3821565330222874
ZFYVE26,0.00045123864151270886,0.40944822446843954
BCL6B,0.00045638571177061653,0.3614968645613881
SPTBN5,0.00045638571177061653,0.500391778878996
TIMM44,0.00045688664367798287,-0.388882416274325
AP2M1,0.00046069748876501315,-0.32554651646354993
PCID2,0.0004606996935548889,-0.4467655695440135
HOMER1,0.00046286649713106254,0.4015534422320165
MAGEA8,0.0004672398268417963,-0.4566919395282598
MRPS7,0.0004694397979955431,-0.3959365996482138
FMN2,0.00046944203858581015,-0.39211366475975745
ATP8B2,0.00046944203858581015,0.48049571218457876
PTBP1,0.00047387101925827217,-0.3707066831460569
FAM174C,0.00047387101925827217,0.2895923245332627
RAB31,0.00047387101925827217,0.41621658036836445
NFIX,0.000477924373229624,-0.4294363403801543
LYPD5,0.0004805853412916713,0.4249033144426096
OSBP,0.0004828461572589245,-0.3336540838457237
FOXQ1,0.0004828461572589245,0.347275560048206
ZNF197,0.00048362801499716545,-0.37195096864855415
NECAB1,0.0004873906317367943,-0.36679057757914146
DNAJC14,0.0004919796376118993,-0.42674074643222065
NAA60,0.0004960247800132987,-0.35968139638948193
CTH,0.0004989304776343328,-0.46802155191538775
WFDC3,0.0004989328381889302,0.4242678701417467
PBX1,0.0004994389809385992,-0.3805450301603067
CDKL5,0.0005008795567686159,0.35264471393039043
TRAPPC6A,0.0005030534522405361,-0.35474116592197424
ANXA1,0.0005036183016945692,0.41509339528541495
SLC27A4,0.0005036206812075156,-0.3510430558707489
RANGAP1,0.0005059823604741921,-0.43493520188255475
PITRM1,0.0005059823604741921,-0.38995760979906624
ATP6V1F,0.0005059823604741921,0.43933082739851526
EIF2B5,0.0005107319029303563,-0.34971576546099636
SERPINA3,0.0005107319029303563,0.43889462188331435
RTEL1,0.0005155229783225272,0.4496722188381454
KIF20B,0.0005155229783225272,-0.38478545294546884
PRELID3A,0.0005188943733822666,-0.36561727870243677
PHLPP1,0.0005203559195024916,-0.45150561054348065
GAL3ST1,0.0005203559195024916,-0.31480599764718165
TFF1,0.0005203559195024916,0.3885369951358886
PISD,0.0005252310617026917,-0.34094214660645106
FGD1,0.0005252310617026917,0.32067136411956965
PGLYRP1,0.0005252310617026917,0.36113599571405086
ABCF1,0.000526463012712218,-0.40349487584894267
ZNF704,0.0005351093020836205,-0.31013849924330117
TBC1D2B,0.0005401130827629109,0.35628952452758206
GTF2H5,0.0005426287525654638,0.46021840141893905
TLR5,0.0005426287525654638,0.3714653196074782
CAPN13,0.0005427915524014883,-0.33248385420585735
GYPC,0.0005451604294888008,0.3943333825231983
SIGMAR1,0.0005502516896151288,-0.33263054363918937
GPR183,0.0005502516896151288,0.35618090990263074
MIER2,0.0005502516896151288,0.38800509660480587
ATF2,0.0005553872129641045,0.3690072711073875
URM1,0.0005605673518411554,-0.33749298765572716
TNF,0.0005657924610498459,0.4557374139560546
PODXL,0.0005657924610498459,0.49219651999053277
NRDE2,0.0005710628979068678,-0.3687866334575891
FUT8,0.0005710628979068678,0.3647829484009694
TRAK2,0.0005768065475119463,-0.3397229716616821
P2RX1,0.0005817358139334837,0.32061326330137485
SPMAP2,0.0005817411964886536,0.3354693370775804
ARID5B,0.0005844867115445915,0.44187197963221003
PCDH17,0.0005898688770843988,0.4669133058137326
PRKDC,0.0005925996888605747,-0.3699663872000355
LAT2,0.0005926051569560982,0.4391846928719584
EGLN3,0.0005948310851844707,0.3416402644825718
FAM136A,0.0005981076808217432,-0.30207664905097853
FXYD5,0.0005981076808217432,0.3614699636526685
DHPS,0.0005983620518746133,-0.40641668043851775
RASGRP1,0.0006036577298589826,0.4075150703929966
STYX,0.0006092556794015466,-0.4407705777345476
MRPL41,0.0006092556794015466,-0.37480107832846643
ZNF274,0.0006120699245164325,-0.3350574821454183
NCLN,0.00061315809894462,-0.3726682123879678
FILIP1,0.0006149019074185695,0.37963434720474043
PPP1R1A,0.0006149019074185695,0.29333999907582026
NIPSNAP1,0.0006149019074185695,-0.3688503769306769
DLX2,0.0006149019074185695,-0.41535589972360376
GFOD3P,0.000620596794530187,-0.3500495323177005
ROCK2,0.000620596794530187,-0.32776198243511945
AIM2,0.000620596794530187,0.32135938751400284
DRAM1,0.000620596794530187,0.4294941793445774
MAPKAP1,0.000622077889589068,-0.36856357465642287
SLC66A3,0.0006243880590925866,0.37851754650002895
NMNAT3,0.0006263378580072068,-0.3709939991082208
CSRP3,0.0006263407240231869,-0.40273385971271736
CDC37,0.0006321340818667285,-0.31650818102595546
APOA2,0.0006432173625784801,0.34896038955374264
PF4,0.000643870639988789,0.48880752303285885
SENP3,0.000643870639988789,-0.3472796465510743
DACT1,0.0006498116686511794,0.3261015487570426
PLP2,0.0006541916343828877,0.3411016495859146
PHF21B,0.0006558096108989599,-0.4361545653671005
USP54,0.0006558096108989599,0.3414656039622275
HOXA10,0.0006596793649787634,-0.38530066867755663
PCK2,0.00066185599502502,-0.5595988152127729
SLC39A14,0.00066185599502502,-0.3979918926757532
KLHDC3,0.00066185599502502,-0.3913509275317747
ARID5A,0.00066185599502502,0.4198435899703188
NECAB3,0.0006634400938181085,-0.39662627568223363
PAPOLA,0.0006679541805355708,-0.39310046924947273
TICRR,0.00067339828931777,-0.3561830934892396
AMPD2,0.0006741015218582665,-0.4187344629046553
SPATA2,0.0006796782549314058,-0.36585165688565946
LMCD1,0.0006803045047024315,0.39025226767435794
CMTM7,0.0006803075792877912,0.3870403512717391
RHD,0.0006804881251282782,-0.35236993464601096
PATJ,0.0006815699578518632,-0.40457096580762253
RMI1,0.0006834258548030199,-0.3908379597727697
RFT1,0.0006865543156755578,-0.4507641564564905
MFNG,0.0006865636113611582,0.3768409054939252
SPARC,0.0006928730825151399,0.5120895325134844
AGMAT,0.0006930043478516654,-0.3732657296908021
GTF2H4,0.0006992301152076598,-0.37514712331255906
PANK2,0.0006992332622400857,-0.37227854589015824
PACSIN1,0.0006992364092822405,0.3653866475871046
AIF1,0.000705654011071326,0.38869048848924437
GNG4,0.000705654011071326,-0.5342932650568482
ULK1,0.0007121231140004385,0.3492882811554917
SLC31A1,0.0007121263101842475,-0.40364353405428227
RAB34,0.0007186537318325142,0.3753636141810023
ZNF507,0.0007232776669074572,-0.347360632399835
PTGES2,0.0007234117541403889,-0.426046653407026
FBXL6,0.0007252367041540374,-0.34352362933131797
NCBP3,0.0007252367041540374,-0.3398916012457768
TNFRSF4,0.0007252367041540374,0.4143537943942369
NFATC3,0.0007318756582299589,-0.4725551880023758
DICER1,0.0007318756582299589,-0.3480648734071896
MMAB,0.0007379895549923714,-0.36448362783145005
SH2D3C,0.0007385710281015293,0.3635011553580597
MZB1,0.0007385710281015293,0.49807696825024894
ADPRHL1,0.000740495190040182,-0.38508804727409635
BAZ1B,0.0007453232507870614,-0.38213787783658043
ADGRG5,0.0007453232507870614,0.4187510554279679
TNFSF14,0.0007453232507870614,0.4712979587222612
ATPAF1,0.000752132766298963,-0.39210840036269545
ZNF266,0.000752132766298963,0.3846079589340994
TIMP2,0.0007558646225165184,0.3662266567238483
FSTL5,0.0007590000176608156,-0.37651937353287745
ARSL,0.0007590000176608156,-0.3514250315905923
BTN2A2,0.0007590000176608156,0.38408940616236775
CRYAA,0.0007590000176608156,0.40247216199018176
CALCOCO2,0.0007659254509245547,-0.44275864299160916
KIRREL1,0.0007659254509245547,0.4163887755537168
MYO1F,0.0007659254509245547,0.42718047444927576
ZNF514,0.0007706026428327916,-0.3919994998318915
TPRG1L,0.0007729060893536309,-0.3851525277077541
CCDC85C,0.0007729095151876854,-0.4191702776876352
HNRNPCL1,0.0007729095151876854,-0.2966673319904246
CYBRD1,0.0007729095151876854,0.0697904200730109
SLC25A1,0.0007799526626105939,-0.485967662411832
GBP4,0.0007799526626105939,0.36285622249306265
IL4R,0.0007799526626105939,0.484258701689145
CDK5RAP1,0.0007834930691529498,-0.3527192848606916
AHCYL1,0.0007870553484339069,-0.46760298686956697
MPRIP,0.0007870553484339069,-0.33539091356483663
MRPL38,0.0007897820951180579,-0.38022687382567344
UTP20,0.000793198271036449,-0.36434391352790907
IPO8,0.0007942180309959368,-0.359754243218546
SUB1,0.000801441171750193,0.4564798991829263
SLAMF7,0.0008050720129708808,0.3700929467470952
TIMD4,0.0008087216756607047,0.43098076403750085
SYTL1,0.0008087252352829535,0.4098806330920529
WDR54,0.0008123866858839011,0.42496760053978044
C8orf48,0.0008234780047989115,-0.4501881526398822
GPAA1,0.0008258663174449218,-0.32497274854699776
THTPA,0.0008303863006971916,-0.3711194026880069
SLC66A2,0.000830947655777687,-0.3179055196452866
TNFAIP2,0.000830947655777687,0.4288205460268443
LPAR6,0.000830947655777687,0.4509111682442331
GPSM2,0.0008348737891538394,-0.37800087852936026
ANP32CP,0.0008384801195617704,-0.3320265446171778
CNOT7,0.0008384801195617704,-0.3949870882129176
SLC23A1,0.0008460758766673899,-0.41268864634198643
OGFOD3,0.0008460758766673899,-0.37281696059334546
DDAH1,0.0008460758766673899,-0.355860923722341
SCAP,0.0008460758766673899,-0.29365050645603596
TNS3,0.0008524990558297626,-0.3835186088696158
NRIP1,0.0008537354108504669,-0.41943205612895246
AIMP2,0.0008537354108504669,-0.4035483894250625
EIF4G1,0.0008537354108504669,-0.38249013077030275
MPEG1,0.0008537354108504669,0.3331783176883813
HIF1A,0.0008537354108504669,0.4681959141870902
PTPN4,0.0008614592091246815,-0.3548616523069932
BIVM,0.0008614592091246815,-0.36330315152123693
IER5,0.0008614592091246815,0.2850286520462676
MMP10,0.0008692477617796015,0.7343198260394473
LRG1,0.0008692477617796015,0.4288058685575611
AMBP,0.0008810263000211513,0.3292451088308719
SELENON,0.0008850211078785986,0.3910210532998082
HTRA1,0.0008850211078785986,0.4437517894153658
ZNF282,0.0008930068984454492,-0.4399585145577868
TTC19,0.0008930068984454492,-0.4275954991022609
DRAM2,0.0008930068984454492,0.36312698537936294
DHRS11,0.0008945075720970262,-0.38635720612719754
MYH9,0.0008972354595131428,-0.38194380507826853
MTIF2,0.0009010555379753923,-0.33561232540127706
PI3,0.000901059437675311,0.6603752733233859
THRAP3,0.0009039520948577389,-0.37138456096745437
ANP32A,0.0009051069818560292,-0.4147372662987874
DOK7,0.0009051069818560292,0.366296715012218
QSER1,0.0009081248238201272,-0.33505292355803606
PDCD1,0.0009091753032211076,0.4985222314103789
TRO,0.0009091753032211076,0.5387944766261443
IMPA2,0.0009132605659676532,-0.38333105663109673
ICAM2,0.0009134272045267212,0.35238677641144206
NOC2L,0.0009142364563721735,-0.3660338751414016
C10orf88,0.0009173667932840846,-0.37056256211427263
LMNA,0.0009173667932840846,-0.3532340585258332
UCK2,0.0009173667932840846,-0.274564468991457
IFI16,0.0009209363498719251,0.3456402460036155
CXCL1,0.0009256186446618596,0.6136357727903144
LST1,0.0009256226337270006,0.32900431401537367
LINC00839,0.0009256226337270006,0.35905887674875625
WIZ,0.0009256226337270006,-0.34266348380403094
CKLF,0.0009339472709982493,0.38960875238055515
SELENBP1,0.0009339472709982493,-0.3802359040064854
POU3F4,0.0009345255503550796,0.39790132078136653
PLEKHG2,0.0009423371760597969,0.45281078374228073
UBE2Q1,0.0009423412256979053,-0.4282803665298324
SBF1,0.0009423412256979053,-0.3161923118691327
JAK3,0.0009423412256979053,0.3859487245685109
GLCCI1,0.0009423412256979053,0.5044240977333032
FAM217B,0.0009508009416603809,-0.3791068213253867
MMP1,0.0009508050218870926,0.3893527107308842
SREK1IP1,0.0009508050218870926,0.4025500037943863
MYO10,0.0009593391871068867,-0.4242444364129816
CNTNAP2,0.0009593391871068867,-0.3785220562756523
CHST11,0.0009593391871068867,0.4003382017571266
KIF26A,0.0009622592566728858,-0.4266424099580527
STAMBP,0.0009636286974256938,-0.3955933167480169
ADRB2,0.0009679401103836055,0.3945703887619878
DDX60L,0.0009679442523972734,0.38207389400082004
CDX2,0.0009766124058996992,-0.3686577995303114
PMVK,0.0009766165791019684,-0.3923328771729502
S1PR4,0.000976620752316195,0.3685810662183509
DCN,0.0009853692249586587,0.36181848477473977
SNX17,0.0009861574764630087,-0.3526209554626233
MITD1,0.0009897663997757483,0.4275914840461617
OTUD7A,0.0009941859757408387,0.33334259207138134
PLVAP,0.0009947860088851293,0.33060471598000923
DENND6A,0.0010030799905370743,0.3710437131401296
IGLL1,0.001003084258594662,0.4476438193708263
ESPNL,0.001003084258594662,0.433006791703498
NMI,0.001004100390119271,0.4023640103887497
SYCP2L,0.0010054763706241938,-0.37433973884093463
DNMBP,0.0010120390134040886,-0.4507941121475097
ALYREF,0.0010120519136364488,-0.373380910632686
GM2A,0.0010200388091651023,0.39307563657371414
TRPV2,0.0010210937295369684,0.36842213282117575
C1orf87,0.0010210937295369684,0.3875150261604713
GP1BA,0.001025638272905256,0.41495953987617784
GIMAP2,0.001029597916246655,0.3708966950880448
CYB5B,0.0010302102623655639,-0.37192468657842614
RBFOX2,0.0010302102623655639,-0.30117020131612277
GZMK,0.0010394020718447346,0.44370666688262544
FAP,0.0010394020718447346,0.6537491665665296
NR2F6,0.0010394020718447346,-0.41565564792162557
RAC2,0.0010486697213697327,0.37830803734361296
ADD1,0.001049907811104233,-0.371685054055757
GMFG,0.001053327716361816,0.3916181565522304
PLAC8,0.0010580003877664235,0.44495759916537
FCRL5,0.0010580137780282172,0.4270472370709739
FAXDC2,0.0010674348126199983,0.3980381908461154
VCL,0.001069976199981043,-0.3994304619664212
MST1,0.0010721698625511355,-0.4474384759848296
BCAR1,0.0010769152786438466,-0.3742321505583995
ICMT,0.001076933399676818,-0.5087154346711347
TMEM65,0.001076933399676818,-0.35247262901959475
FABP2,0.001081707408821513,-0.4294468083863766
IL10RA,0.0010865101174822394,0.38013168921563745
UBD,0.0010961655480915716,0.32384863793619584
SART1,0.0010961655480915716,-0.34540926450567366
CEP290,0.001106206978411518,0.36852859769401825
ARHGDIB,0.001115710228322834,0.3962628971097587
PDE12,0.001115714894922034,-0.38548490892019616
ACTR1B,0.001115714894922034,-0.34689923872667394
C5orf15,0.001115714894922034,0.2812608359311145
MTCH1,0.0011216900913308251,-0.34060197481463883
PRMT5,0.0011226223634358155,-0.3458190806880165
PLPBP,0.0011256099942929282,-0.37592805452382233
H1-5,0.0011256099942929282,-0.329990878190732
PAFAH2,0.0011305831925350444,-0.40358075171160673
GLT8D2,0.0011456392604996851,0.41097688903723584
HSDL2,0.0011456440316815828,-0.3704572176471418
AMOTL2,0.0011506989913870223,0.38061141482643845
P2RY6,0.0011557745630463813,0.4374878473348456
B4GALT2,0.0011557841760232058,-0.3679642601227853
MPDU1,0.0011557841760232058,-0.33117422310603645
PMPCA,0.0011557841760232058,-0.3036460285938704
QARS1,0.0011557841760232058,-0.2862521036438512
TMEM115,0.0011592966307254324,-0.3643408558030823
SF3B2,0.0011597641837804002,-0.37025951883016783
CCL20,0.0011608804711731554,0.4779221677289834
REPIN1,0.0011660072148540475,-0.33181917809589984
POLR3B,0.0011660072148540475,-0.3388060518101293
LEPROT,0.0011660072148540475,0.3393414152631081
SMURF2,0.0011660072148540475,-0.4296440905923787
MMACHC,0.0011660072148540475,-0.38201601975195904
SLC22A5,0.0011711402913250448,-0.4111541848553103
POU2AF1,0.0011746715199212221,0.3397226085058991
TAF11,0.0011763088833226672,-0.3296551520146528
ZDHHC6,0.001176313761129413,-0.4635582222156074
SPARCL1,0.0011814838548931457,0.36111003402946
AVL9,0.0011844439679290304,-0.39761613136709895
CRK,0.001186704431758875,-0.34717254617385895
EBI3,0.001186704431758875,0.4198960239238095
MGA,0.0011971748975865254,-0.4247633930038557
OLFM4,0.0011971748975865254,0.2857847211057003
PNOC,0.0011971798476269118,0.3918293447108033
CPS1,0.001207720687671333,0.06949410700877301
LTB,0.0012111294702984031,0.3367036742178706
