gene,datasets,hedges_g,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,q_value
TMEM106A,10,1.1411751753275925,0.28321072417482607,0.5860821559449334,1.6962681947102516,5.591445612062105e-05,0.6766440551993803,0.889616377369713,up,10,0,1.0,0.001953125,0.00035335163884372235
ODF2,10,1.0593767731448092,0.26292794933278846,0.5440379924525438,1.5747155538370745,5.597832544676672e-05,0.5721538987765185,0.8954633676015357,up,9,1,0.9,0.021484375,0.00035366579362308535
SNTB2,10,0.9988656528879134,0.24792872812683542,0.5129253457593159,1.4848059600165109,5.6052292227612346e-05,0.4948823473997523,0.8712407060276017,up,10,0,1.0,0.001953125,0.00035404356817648146
ACOT1,9,-0.6941973055706081,0.17232244432304442,-1.031949296443775,-0.35644531469744106,5.6138933279303276e-05,0.15466815967369088,0.6509453688391063,down,0,9,1.0,0.00390625,0.0003545011861097763
PIGY,10,-1.1090675444306048,0.27532576623679217,-1.6487060462547176,-0.5694290426064922,5.620526740215296e-05,0.6342482618629692,0.8874287237657141,down,0,10,1.0,0.001953125,0.0003548303727503622
COL14A1,10,0.8149704452085701,0.20234950116035566,0.418365422934273,1.2115754674828672,5.6363794165335445e-05,0.3008717907644,0.8369586242191058,up,9,1,0.9,0.021484375,0.00035574126883381623
C6orf120,10,-1.3944165182563506,0.3462295152498471,-2.073026368146051,-0.7158066683666503,5.638889127175393e-05,1.0558070191539013,0.9061982791306142,down,0,10,1.0,0.001953125,0.0003558097733921912
P2RY1,10,-1.5250459342136016,0.3787032568462556,-2.2673043176322625,-0.7827875507949406,5.6488010643014145e-05,1.2940228400231206,0.9430529639335781,down,0,10,1.0,0.001953125,0.00035634520047301426
NOTCH3,10,0.8382424923543004,0.20818652778554175,0.43019689789463855,1.246288086813962,5.663701282839243e-05,0.3231798379924436,0.8505342229013129,up,9,1,0.9,0.021484375,0.0003571949551795181
GOLGA7,10,-0.8783013029257335,0.2181630004097671,-1.305900783728877,-0.45070182212258997,5.675904648515158e-05,0.36262702801359264,0.8215024942478627,down,0,10,1.0,0.001953125,0.00035787424034466723
CSDE1,10,-0.692942175712467,0.17212501373908215,-1.030307202641068,-0.355577148783866,5.6780119949061326e-05,0.19111070334236127,0.6704502610124523,down,1,9,0.9,0.021484375,0.00035791677427390894
PGD,10,1.0736205972281045,0.26670168187781684,0.5508853007475836,1.5963558937086255,5.684262484543889e-05,0.5895346275547836,0.9085340595319674,up,9,1,0.9,0.021484375,0.0003582148761535056
ITGB6,9,0.5972468756402838,0.14836614714387347,0.30644922723829177,0.8880445240422759,5.68560899863356e-05,0.09200188833646013,0.49214909945810725,up,9,0,1.0,0.00390625,0.0003582148761535056
AK3,10,-1.584948844800558,0.3937515218358633,-2.35670182759885,-0.8131958620022659,5.691449104204388e-05,1.409431620658549,0.9304224650368905,down,0,10,1.0,0.001953125,0.00035849241067102824
MIR15A,6,0.5885540742507313,0.14623266611159988,0.3019380486719955,0.875170099829467,5.7028994570992515e-05,5.9608609865491405e-06,0.0,up,6,0,1.0,0.03125,0.00035906885455045745
ABHD18,10,-0.9150658145127286,0.22735940479634106,-1.3606902479135572,-0.46944138111190015,5.703475500805473e-05,0.4032131689935031,0.8510453872499,down,1,9,0.9,0.021484375,0.00035906885455045745
LOC389834,8,-0.5484329220840619,0.13627545676475125,-0.8155328173429743,-0.2813330268251495,5.711012093234571e-05,0.03633588415556475,0.16776797943943364,down,0,8,1.0,0.0078125,0.000359452741499352
FAM9C,9,-0.5661501000038731,0.14068576114759326,-0.841894191853156,-0.29040600815459033,5.716507141753537e-05,0.07588987974139441,0.49182386885294876,down,1,8,0.8888888888888888,0.0390625,0.0003597079720608189
LATS2,10,1.4190014966578732,0.35269160303108543,0.7277259547169458,2.1102770385988006,5.7376314806427204e-05,1.1061000725282264,0.936930578315352,up,9,1,0.9,0.021484375,0.000360946290652067
TRAM2-AS1,6,-0.5701551460389391,0.14173812194285748,-0.8479618650469398,-0.2923484270309385,5.756027803188937e-05,6.620754973990725e-06,0.0,down,0,6,1.0,0.03125,0.00036201241327155797
FAT4,10,0.6467821712443476,0.16079600756857015,0.33162199640995005,0.9619423460787451,5.761372945235873e-05,0.1587307209841547,0.6826272004495679,up,9,1,0.9,0.021484375,0.00036225738118534446
ABCC6,10,-1.0658242849595516,0.2649953108990663,-1.5852150943217216,-0.5464334755973816,5.7693903777360816e-05,0.5811692645660447,0.9043709375712826,down,1,9,0.9,0.021484375,0.0003626156935412011
RAB43,10,0.9664815846194422,0.24029793640869987,0.49549762925839047,1.437465539980494,5.770270863298123e-05,0.45767170233630206,0.8474018401823944,up,10,0,1.0,0.001953125,0.0003626156935412011
POLRMT,10,-0.9543185019201366,0.237276590206505,-1.4193806187248863,-0.48925638511538677,5.771426274047538e-05,0.4434411080933089,0.8443261005852764,down,1,9,0.9,0.021484375,0.0003626156935412011
HLA-DPB1,10,0.8716174851977392,0.21672345524473635,0.44683951291805596,1.2963954574774224,5.7756114891489335e-05,0.35763980827183317,0.815559664118259,up,10,0,1.0,0.001953125,0.0003627874040996467
PP12613,8,-0.5628587907428886,0.13998148964348764,-0.8372225104441243,-0.28849507104165284,5.796352160662718e-05,0.044011337642652866,0.22346259490235645,down,1,7,0.875,0.0703125,0.0003639986760319642
ASB13,10,-1.91665639542595,0.47672343174270476,-2.8510343216416514,-0.9822784692102485,5.808000473885226e-05,2.1121680400406406,0.9513554324742294,down,0,10,1.0,0.001953125,0.00036463850172939645
FAM161B,9,-0.8927151723222619,0.22205353912285428,-1.3279401090030563,-0.45749023564146757,5.813148933481008e-05,0.32149050662743567,0.7714627198415376,down,0,9,1.0,0.00390625,0.0003648700339379122
ZNF383,10,-0.9860797873895,0.245307826433571,-1.466883127199299,-0.5052764475797009,5.825624920389853e-05,0.4840919385294169,0.8679301846662186,down,0,10,1.0,0.001953125,0.00036556125630811084
CLNS1A,10,-0.8063174700341847,0.200609574063459,-1.1995122351985643,-0.4131227048698051,5.836215903405785e-05,0.29076648139580047,0.7707663191061773,down,1,9,0.9,0.021484375,0.00036613387615012536
FLNA,10,0.7582087829379738,0.1886535536625371,0.38844781775940107,1.1279697481165465,5.8432326898979124e-05,0.24883988253845787,0.8052537655917053,up,9,1,0.9,0.021484375,0.00036642814378376725
DCHS1,10,0.9614741104775343,0.23923212360565974,0.4925791482104412,1.4303690727446274,5.844545764162588e-05,0.4560890761619226,0.8748415645855045,up,9,1,0.9,0.021484375,0.00036642814378376725
TMC6,10,1.22861627524549,0.30570425353378633,0.6294359383192689,1.8277966121717113,5.845307045267654e-05,0.805839680979048,0.8933163228882396,up,10,0,1.0,0.001953125,0.00036642814378376725
GBP1P1,7,1.045488110099944,0.26014884165429164,0.5355963804575324,1.5553798397423555,5.849344022176189e-05,0.3340368493411943,0.8080347517487877,up,7,0,1.0,0.015625,0.00036658921981430853
FCHO1,10,0.5660640334181618,0.14086655785262486,0.28996558002701706,0.8421624868093065,5.858432963202493e-05,0.10401739088271195,0.5425860987983874,up,9,1,0.9,0.021484375,0.00036706675157702906
FLJ32255,8,1.1050190735710386,0.27500520129555495,0.5660088790317509,1.6440292681103261,5.86505887830568e-05,0.47459675679828667,0.8808062971610445,up,8,0,1.0,0.0078125,0.00036738975887400745
RHOU,10,-2.0493179243074713,0.5101379098405027,-3.0491882275948567,-1.049447621020086,5.8897699097202466e-05,2.4319327979163723,0.9531747990125806,down,0,10,1.0,0.001953125,0.0003688451795305126
PRR34-AS1,5,-0.7821540949436693,0.19471045968045977,-1.1637865959173705,-0.4005215939699681,5.894092687761182e-05,0.04009154923805371,0.2355887346221047,down,0,5,1.0,0.0625,0.000369023382037499
NDUFS3,10,-0.8184015685873408,0.203747183654605,-1.2177460485503666,-0.419057088624315,5.9006178304738416e-05,0.3048353755319418,0.8020653797046983,down,1,9,0.9,0.021484375,0.0003692493202605249
ACAD10,10,-1.2063337942380996,0.3003259278831682,-1.7949726128891093,-0.61769497558709,5.900657645730817e-05,0.7762668173293579,0.9103923087525447,down,1,9,0.9,0.021484375,0.0003692493202605249
LIAS,10,-1.1151294887145367,0.2776837494745479,-1.6593896376846504,-0.5708693397444228,5.923807028076522e-05,0.6459209243847042,0.8921385984682572,down,1,9,0.9,0.021484375,0.0003706051173763576
TP53INP1,10,0.48002203456516807,0.1195402221018729,0.24572319924549718,0.7143208698848389,5.930249361282386e-05,0.055726050790307055,0.39559314706647597,up,9,1,0.9,0.021484375,0.00037091527114220155
SPCS2,10,0.8447650517777991,0.21038254859729774,0.43241525652709556,1.2571148470285027,5.935107913694417e-05,0.33112598975750973,0.8443531800258219,up,9,1,0.9,0.021484375,0.00037112623477346743
ABCB1,10,-1.9644357432121886,0.48925366885178057,-2.9233729341616783,-1.0054985522626987,5.9403430466043494e-05,2.237851556004078,0.9527904162080273,down,0,10,1.0,0.001953125,0.0003713606347528109
LRRC47,10,-0.8555948111109584,0.21309460426034096,-1.2732602354612266,-0.4379293867606901,5.942217313617737e-05,0.33784080219273077,0.78124399485302,down,1,9,0.9,0.021484375,0.0003713848654277826
LGALSL,10,-1.0578762700750206,0.2634951856602769,-1.5743268339691632,-0.5414257061808779,5.9500246092179596e-05,0.5734531060972269,0.89655638663951,down,1,9,0.9,0.021484375,0.00037172374436022045
TMEM128,10,-0.920225164181546,0.2292130384519441,-1.3694827195473565,-0.47096760881573557,5.951751398074077e-05,0.4077281797588685,0.8256981346610758,down,0,10,1.0,0.001953125,0.00037172374436022045
BTNL3,10,-0.8692086447299632,0.21651094091275547,-1.2935700889189639,-0.44484720054096244,5.954223820626226e-05,0.3560248030288229,0.8476623652988026,down,1,9,0.9,0.021484375,0.0003717632223520713
SMAP2,10,0.8224898953917815,0.2048957907316167,0.4208941455578128,1.2240856452257503,5.9651195145738777e-05,0.31062502826106514,0.8238225078648302,up,9,1,0.9,0.021484375,0.00037225120663135643
RILP,10,-1.1411361291399815,0.28427777895951906,-1.698320575900639,-0.5839516823793242,5.9658190096825295e-05,0.6823866148588082,0.8982012288957003,down,1,9,0.9,0.021484375,0.00037225120663135643
SLC66A1LP,8,1.0939031728350135,0.27251304433912465,0.5597776059303292,1.6280287397396978,5.966509872911218e-05,0.45185615834012266,0.8264757304307678,up,8,0,1.0,0.0078125,0.00037225120663135643
HLA-A,10,0.8473333379163781,0.21109088264051404,0.4335952079409706,1.2610714678917856,5.968092383005852e-05,0.33405897345971963,0.7944217453366362,up,9,1,0.9,0.021484375,0.0003722569683392489
MYBL2,9,1.0350496982201491,0.2578624547726649,0.5296392868657259,1.5404601095745725,5.970835227557064e-05,0.4698311969597506,0.8659374216556935,up,8,1,0.8888888888888888,0.0390625,0.000372335084422374
CPA3,10,0.7769730420685302,0.19361096210624856,0.39749555634028305,1.1564505277967774,5.993583816667541e-05,0.26556968404380654,0.7362507782578599,up,8,2,0.8,0.109375,0.00037366038763207346
PAX5,9,0.48097315632732496,0.11985915241479211,0.24604921759433243,0.7158970950603175,5.999776470725397e-05,0.03546850570144707,0.20063049200627758,up,8,1,0.8888888888888888,0.0390625,0.000373953133770437
CABLES2,10,-0.6064519086197093,0.1511342329325596,-0.9026750051675261,-0.3102288120718925,6.0035635358317875e-05,0.1314811694852187,0.6350395924846911,down,0,10,1.0,0.001953125,0.0003740958360903314
ULK3,10,-1.478826737895447,0.368576906720257,-2.201237475067151,-0.7564160007237433,6.013996162609049e-05,1.219297336004697,0.9258442515160903,down,0,10,1.0,0.001953125,0.00037465246418487945
S100A6,10,1.0089022798628304,0.2514725299944508,0.5160161210737069,1.501788438651954,6.0212090261942315e-05,0.5159255108534473,0.8590150566945449,up,10,0,1.0,0.001953125,0.00037500828392759435
TNK2,10,0.63054413759807,0.1572080892524247,0.3224162826633177,0.9386719925328224,6.049064134678341e-05,0.14757054557872387,0.6419248805647607,up,9,1,0.9,0.021484375,0.0003766492301804577
RPS6KA1,10,-0.9202281003954585,0.22944795636864967,-1.3699460948780118,-0.4705101059129052,6.056002827673364e-05,0.4119804942594625,0.8427535851262079,down,0,10,1.0,0.001953125,0.00037698730784477524
NOL4,10,-0.48916207453063143,0.12197059611579965,-0.7282244429175988,-0.2500997061436641,6.0592407066002175e-05,0.06028133049670824,0.45510857132015003,down,0,10,1.0,0.001953125,0.00037709489808565035
CD69,10,0.8256549115799515,0.2058992139723562,0.4220924521941334,1.2292173709657697,6.0719917417811125e-05,0.31513145693727057,0.8179014902343549,up,10,0,1.0,0.001953125,0.00037779433549547687
CRAT,10,-1.479197868891872,0.36899526585639053,-2.2024285899703973,-0.7559671478133467,6.104933280772801e-05,1.2235977887308014,0.9375505563943806,down,0,10,1.0,0.001953125,0.0003797493483241667
FAM3A,10,-0.7901688821793779,0.19713056044974642,-1.1765447806608809,-0.4037929836978749,6.114366790358332e-05,0.2800314508479466,0.8254170587612498,down,1,9,0.9,0.021484375,0.00038024146574543557
GCNT2,10,-1.5720486724241642,0.39226240576171667,-2.340882987717129,-0.8032143571311996,6.132707534459367e-05,1.4018797578554811,0.9408136892239165,down,0,10,1.0,0.001953125,0.0003812871252322784
KLF7,10,0.9199756474060709,0.22961274824214892,0.46993466085145896,1.3700166339606827,6.158859630400844e-05,0.4110521603661596,0.8500156160826822,up,9,1,0.9,0.021484375,0.0003827176352704934
TAX1BP3,10,-0.6087810856910851,0.15194515509998663,-0.9065935896870589,-0.3109685816951113,6.160312283025715e-05,0.13348857952881957,0.6660180875688061,down,0,10,1.0,0.001953125,0.0003827176352704934
AFF1,10,-1.0500115312805185,0.26212266419219815,-1.563771953097227,-0.5362511094638102,6.180736957930981e-05,0.5626014063443929,0.8467698058024014,down,1,9,0.9,0.021484375,0.0003838262226175617
MYDGF,8,1.5968763828604948,0.39864272590706706,0.8155366400826434,2.378216125638346,6.181229308636366e-05,1.1159404957245758,0.9282551595566656,up,8,0,1.0,0.0078125,0.0003838262226175617
CTAGE15,10,-0.5129702464564756,0.12807326312011097,-0.763993842171893,-0.2619466507410581,6.194208338141925e-05,0.07376247568202106,0.5150923931421058,down,2,8,0.8,0.109375,0.00038453657677714573
PARP15,10,0.5450589244719164,0.13610534793918846,0.278292442511107,0.8118254064327257,6.210040902403783e-05,0.0928559718259843,0.5355931351171841,up,10,0,1.0,0.001953125,0.0003854236814483202
EHHADH,10,-0.8094532924671155,0.20214665738687246,-1.2056607409453854,-0.4132458439888455,6.220473075636392e-05,0.3005745036418212,0.8346045024563836,down,1,9,0.9,0.021484375,0.0003859752555948155
MBLAC1,10,-0.442355890261947,0.1104731663584319,-0.6588832963244735,-0.22582848419942045,6.22295200225603e-05,0.03905484129455875,0.24864563587681,down,0,10,1.0,0.001953125,0.00038603318591596197
CACNA2D3,9,0.3820546055305357,0.09541863143265494,0.19503408792253205,0.5690751231385394,6.22847668172715e-05,5.9608609865491405e-06,0.0,up,8,1,0.8888888888888888,0.0390625,0.0003861965872903159
RNF5,10,-1.7690758583943218,0.4418298249581108,-2.635062315312219,-0.9030894014764247,6.228677996047727e-05,1.796290102271176,0.9452096045505705,down,0,10,1.0,0.001953125,0.0003861965872903159
WASL,10,-0.9793697015436311,0.24462039903043978,-1.4588256836432931,-0.4999137194439692,6.237775436007522e-05,0.4814446252617771,0.8724332178041685,down,0,10,1.0,0.001953125,0.0003866646852776772
FSTL3,9,0.7660527472570121,0.19135480381165856,0.39099733178616136,1.1411081627278628,6.246216464962072e-05,0.2140189567566368,0.7758405635181419,up,8,1,0.8888888888888888,0.0390625,0.00038709187177181223
FCHO2,10,-0.6669344138162658,0.16660848134302966,-0.993487037248604,-0.3403817903839277,6.254324977250858e-05,0.17472586866103632,0.7048881040720618,down,1,9,0.9,0.021484375,0.000387498244684285
FTH1,10,-0.9895837965368137,0.24722914320629213,-1.4741529172211463,-0.5050146758524812,6.262400571761196e-05,0.4927484865787899,0.8805785230309229,down,1,9,0.9,0.021484375,0.0003879023770968669
SUB1,10,0.930363664049908,0.23245923198885846,0.47474356935174544,1.3859837587480706,6.273872491063543e-05,0.4216818934273211,0.8139364965537954,up,9,1,0.9,0.021484375,0.0003884708001167068
CLEC2D,10,0.5603112878229916,0.13999959000936033,0.2859120914046453,0.8347104842413378,6.274687476365685e-05,0.10249236159578919,0.5900713915907785,up,9,1,0.9,0.021484375,0.0003884708001167068
GADD45A,10,-0.33413332780055766,0.08349782399251787,-0.4977890628258927,-0.17047759277522262,6.288873237853157e-05,5.915497615608872e-06,0.1120787399500204,down,2,8,0.8,0.109375,0.0003892525826432352
CD48,10,0.45113936548411115,0.11277321803480463,0.2301038581358941,0.6721748728323282,6.323222544902435e-05,0.043154069548900054,0.359761882497991,up,9,1,0.9,0.021484375,0.00039128170025813164
MRPL16,10,-0.6003141715284595,0.15007241205243418,-0.8944560991512305,-0.3061722439056885,6.329875958870421e-05,0.12774337565226956,0.6466130511430437,down,1,9,0.9,0.021484375,0.0003915964124035215
ANKEF1,10,-0.8174496184948687,0.20435746689019846,-1.2179902535996576,-0.41690898339007976,6.331661956516869e-05,0.3061471445990032,0.7911601041687982,down,1,9,0.9,0.021484375,0.00039160992160373333
KDM6A,10,-0.9037173569211764,0.2259283678870188,-1.3465369579797333,-0.46089775586261955,6.333788076949002e-05,0.3963243549403162,0.8308693483440263,down,0,10,1.0,0.001953125,0.00039164445532243326
SEPHS2,10,-1.9647064624477968,0.4912078644957406,-2.927473876859448,-1.0019390480361452,6.341062873517826e-05,2.2512476701133273,0.9576623916501606,down,1,9,0.9,0.021484375,0.0003919972572218481
PLSCR1,10,1.0751939155915389,0.2688861478601144,0.5481770657857147,1.6022107653973632,6.369247299203977e-05,0.599874990339849,0.8789713651203669,up,10,0,1.0,0.001953125,0.00039364217412522155
FGD5,10,0.8538782942491642,0.2135715535490289,0.4352780492930675,1.2724785392052609,6.385567053058771e-05,0.3436534875615817,0.8417231126792465,up,9,1,0.9,0.021484375,0.0003945531796993845
NFKBIA,10,0.7452322633873669,0.18640353891752204,0.3798813271090237,1.11058319966571,6.389310287562565e-05,0.24149499712148392,0.790630370211053,up,8,2,0.8,0.109375,0.00039468684543422463
CDC25B,10,2.119608924186686,0.5302349816552439,1.0803483601424078,3.158869488230964,6.4017752008189e-05,2.638323755947731,0.9543345738572451,up,10,0,1.0,0.001953125,0.0003953590761227613
PCDHGC3,10,0.6335961398046505,0.1585012595062541,0.3229336711723924,0.9442586084369085,6.403656269165227e-05,0.14759850547219555,0.639715533642387,up,10,0,1.0,0.001953125,0.00039537750187843934
PAFAH1B1,10,-0.8501877949488851,0.21269746248479887,-1.2670748214190908,-0.4333007684786793,6.410441949813296e-05,0.3390329428031441,0.7612336149657039,down,1,9,0.9,0.021484375,0.000395698666538883
SH3TC1,10,0.797733058984712,0.1996081530422898,0.40650107902182403,1.1889650389476,6.428713907799594e-05,0.28916412763185595,0.8135053753260849,up,10,0,1.0,0.001953125,0.0003967285131688282
ZNF329,10,-0.8866456988409588,0.22187387794328037,-1.3215184996097884,-0.4517728980721293,6.437555755793096e-05,0.37961873037750926,0.8199325345841554,down,0,10,1.0,0.001953125,0.0003971760442960418
SNAI1,9,0.7333694900023413,0.1835525599912468,0.37360647241949757,1.093132507585185,6.457977986382112e-05,0.18924354783734906,0.6917417580730926,up,8,1,0.8888888888888888,0.0390625,0.0003983376495748433
TJP2,10,-0.5227132202469756,0.1308378158467996,-0.7791553393067028,-0.26627110118724845,6.466056399125177e-05,0.08068938117925757,0.5323245772826672,down,0,10,1.0,0.001953125,0.000398652067137059
CEP44,10,-0.6432593034232729,0.1610327776870854,-0.9588835476899602,-0.3276350591565855,6.480735405187029e-05,0.15873080465768988,0.6867230290906704,down,2,8,0.8,0.109375,0.0003994373154075782
MLLT10,10,-0.8085373480195482,0.20241177179693018,-1.2052644207415315,-0.4118102752975651,6.482615593727671e-05,0.29760783215216613,0.7602439970295397,down,1,9,0.9,0.021484375,0.0003994373154075782
KRCC1,10,-0.9338207383333974,0.23377814348092585,-1.3920258995560122,-0.47561557711078273,6.483800944628836e-05,0.4312843865683864,0.846234801410171,down,0,10,1.0,0.001953125,0.0003994373154075782
PRR14L,10,-0.6352544014289652,0.15904971479330393,-0.9469918424238408,-0.32351696043408945,6.495090297745913e-05,0.1533248687037174,0.6321205667654278,down,0,10,1.0,0.001953125,0.00040003414873764954
DISP2,10,-0.9610148605606409,0.240644536135589,-1.4326781513863953,-0.48935156973488647,6.510404505516571e-05,0.4646400478332835,0.8627402662612572,down,0,10,1.0,0.001953125,0.00040087851849225897
AAMP,10,-0.5847797242764338,0.14643765585878024,-0.871797529759643,-0.2977619187932245,6.514083249233081e-05,0.1189738171903515,0.5935184724295569,down,1,9,0.9,0.021484375,0.00040100619430530213
CEP192,10,-0.6518381449307816,0.16323807869987805,-0.9717847791825426,-0.3318915106790207,6.519453374709908e-05,0.16521025568162223,0.6877996021869999,down,0,10,1.0,0.001953125,0.00040123790281751224
FEZ1,10,1.2045760759726791,0.3016667992416574,0.6133091494590306,1.7958430024863277,6.522382339183698e-05,0.7829332486051244,0.925166068812542,up,9,1,0.9,0.021484375,0.0004012657306530352
EBAG9,10,-0.7473808119743333,0.18717081590973725,-1.1142356111574183,-0.38052601279124826,6.52311809848275e-05,0.241341354097564,0.7069830301161226,down,0,10,1.0,0.001953125,0.0004012657306530352
EFNA1,10,-1.2743419558756863,0.319162021122935,-1.8998995172766389,-0.6487843944747337,6.530468644959137e-05,0.891710121400648,0.914484593123922,down,0,10,1.0,0.001953125,0.00040161899857145297
ID2,10,-0.9044151059468039,0.22652841888634762,-1.3484108069640452,-0.4604194049295625,6.53798538481138e-05,0.39424408609649075,0.8002636847836618,down,0,10,1.0,0.001953125,0.00040189057703636147
AGT,10,0.9206514130024775,0.23059536352685162,0.4686845004898484,1.3726183255151068,6.53810217795834e-05,0.4138009266332811,0.8323254446783174,up,9,1,0.9,0.021484375,0.00040189057703636147
FAIM2,10,1.3355248538504008,0.3345251283123865,0.6798556023581233,1.9911941053426783,6.543536396160052e-05,0.988668632323055,0.9245913148584161,up,10,0,1.0,0.001953125,0.00040212566472933394
TFAP2A-AS1,7,0.5303684338299363,0.1328653970114074,0.26995225568757775,0.7907846119722948,6.55812808515758e-05,0.011042022970223466,0.0,up,6,1,0.8571428571428571,0.125,0.0004029232604410268
VNN1,10,1.3230332836654166,0.33145157572445333,0.6733881952454881,1.9726783720853451,6.561967237445583e-05,0.967980894690687,0.913728432164951,up,10,0,1.0,0.001953125,0.000403060003832378
KIAA1958,9,-1.241916162402918,0.311208706478765,-1.8518852271012973,-0.6319470977045387,6.590037197563366e-05,0.7390575424830005,0.909894836395889,down,0,9,1.0,0.00390625,0.0004045852033234958
IL5RA,10,0.505730900596365,0.12673693176992581,0.25732651432731046,0.7541352868654196,6.596228958412984e-05,0.0710922524484902,0.461134087349108,up,10,0,1.0,0.001953125,0.0004047708840467462
JRKL,9,-0.7319152998900759,0.18341920690285768,-1.091416945419677,-0.3724136543604748,6.596302265539025e-05,0.18824312713798352,0.6638489491975725,down,0,9,1.0,0.00390625,0.0004047708840467462
CAVIN1,10,1.0355811485277004,0.2595338129670597,0.5268948751122635,1.5442674219431374,6.602905002948221e-05,0.5541186630713865,0.9086285520615415,up,9,1,0.9,0.021484375,0.000405076546853265
TMEM94,10,-1.467565170630732,0.36790766353350235,-2.1886641911563967,-0.7464661501050674,6.636648616386703e-05,1.217284675536139,0.9229210288279591,down,0,10,1.0,0.001953125,0.0004070466955216209
A2M,10,0.8773013285703299,0.2199456961344163,0.44620776414687396,1.3083948929937859,6.643137322200717e-05,0.36955913847637284,0.8532512795621711,up,9,1,0.9,0.021484375,0.0004073446574518805
PLEKHA5,10,-0.6018357272746195,0.15089502234135996,-0.897589971063685,-0.30608148348555403,6.650924852449327e-05,0.1297227626414381,0.6040157882453198,down,0,10,1.0,0.001953125,0.0004077220950651206
MCTP1,10,0.9418595017693239,0.2361740176223281,0.47895842722956083,1.404760576309087,6.663561298941139e-05,0.4411392080014002,0.8780692935564831,up,8,2,0.8,0.109375,0.00040830823254655403
CBFA2T3,10,0.5058262119086239,0.12683761771923602,0.25722448117892127,0.7544279426383265,6.663755110252995e-05,0.07141744960366112,0.5086383183475679,up,9,1,0.9,0.021484375,0.00040830823254655403
ITIH5,10,0.4266226283774364,0.10698171366512879,0.216938469593784,0.6363067871610888,6.668634925598289e-05,0.032780323482203014,0.2894012535582056,up,8,2,0.8,0.109375,0.00040850703549870246
CALR,10,1.5706963290433562,0.39390194192580075,0.7986485228687867,2.3427441352179255,6.676439370471396e-05,1.411384697191709,0.9334964582289517,up,10,0,1.0,0.001953125,0.0004088848539194556
EHD1,10,0.8511395098419351,0.21345655782115944,0.4327646565124626,1.2695143631714076,6.67976129520382e-05,0.3415928083913688,0.7837611527570155,up,9,1,0.9,0.021484375,0.00040898803165560446
PEX26,9,-1.6586409194051381,0.41597766102269057,-2.473957135009612,-0.8433247038006646,6.682057001266432e-05,1.406783736629007,0.9431090558773658,down,1,8,0.8888888888888888,0.0390625,0.0004090283409670099
KNG1,10,-0.6316198640614459,0.15841768908757267,-0.9421185346730883,-0.32112119344980344,6.68988334227594e-05,0.1519438720943653,0.7064729067642164,down,1,9,0.9,0.021484375,0.0004094070940063578
KHNYN,10,-0.712384195207891,0.17870825438206495,-1.0626523737967384,-0.3621160166190437,6.711246888170636e-05,0.21552002240872226,0.7502971229484783,down,0,10,1.0,0.001953125,0.0004106139076987281
SLC2A6,10,0.7415281948420909,0.18605560355177675,0.37685921188060845,1.1061971778035733,6.733270983196754e-05,0.24125737745111048,0.7858198912518023,up,10,0,1.0,0.001953125,0.00041186053484632245
MVP,10,-0.6195958130545787,0.15547418632645985,-0.9243252182544399,-0.31486640785471737,6.742315584109515e-05,0.14338808229680794,0.6901057811537822,down,1,9,0.9,0.021484375,0.00041231281666252094
ARPC5,10,0.33230582486702,0.0834050751621032,0.1688318775492977,0.49577977218474223,6.769646989856007e-05,3.351419587942973e-06,0.007339187618582529,up,10,0,1.0,0.001953125,0.0004138828963621951
ASAP3,10,-1.0430382298219543,0.2618523868568183,-1.5562689080613181,-0.5298075515825904,6.796310392315746e-05,0.5658524820182511,0.8765016001694114,down,0,10,1.0,0.001953125,0.0004154113773194021
PRC1,10,0.8764680867275093,0.22004916575521294,0.445171721847292,1.3077644516077267,6.803479828745711e-05,0.369286008855038,0.8153804598486039,up,10,0,1.0,0.001953125,0.00041574787084612677
ZNF469,10,0.6620267104838512,0.16621852607635065,0.3362383993742039,0.9878150215934984,6.808812562790753e-05,0.17496647273325036,0.7150052731067945,up,10,0,1.0,0.001953125,0.0004159719898045386
PCDHGA6,7,0.8713008161036404,0.21878806597562406,0.44247620679141725,1.3001254254158636,6.822385378692851e-05,0.19453967157741223,0.593003818965948,up,7,0,1.0,0.015625,0.000416699288863389
LPCAT3,10,-1.5726839342627557,0.39492235927992275,-2.346731758451404,-0.7986361100741071,6.826273813277367e-05,1.4195781534905936,0.9377685686605062,down,0,10,1.0,0.001953125,0.00041683487198602276
TNFSF9,10,1.0196725572200354,0.25606990265296875,0.5177755480202166,1.521569566419854,6.833530356127665e-05,0.5363386093946845,0.8869090309888853,up,9,1,0.9,0.021484375,0.00041717600641843886
BCAT1,10,0.7837898857486636,0.19685524715774638,0.3979536013194807,1.1696261701778465,6.846603140343479e-05,0.2794910140927928,0.8251576780449938,up,9,1,0.9,0.021484375,0.0004178719595624736
DNAJC21,10,-0.718583518720495,0.18049220482422315,-1.0723482401759723,-0.3648187972650176,6.85555121534215e-05,0.2186839456130611,0.7190984266090753,down,0,10,1.0,0.001953125,0.00041831588888730404
LHX6,10,0.7437741011846917,0.1868234965509752,0.3776000479447803,1.109948154424603,6.857996636112363e-05,0.2416852283447807,0.7918661920790581,up,9,1,0.9,0.021484375,0.0004183629156696531
