library,term,datasets,combined_nes,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,median_gene_set_size,mean_lead_fraction,lead_genes_all,lead_genes_all_size,lead_genes_core,lead_genes_core_size,q_value,cluster_id,abs_combined_nes,rep_term
Reactome_2022,Beta Oxidation Of decanoyl-CoA To octanoyl-CoA-CoA R-HSA-77346,10,-1.877967652115652,0.1381616016822979,-2.148764391412956,-1.607170912818348,2.220446049250313e-16,0.0,0.0,down,1,9,0.9,0.021484375,6,0.8166666666666667,ACADM;ECHS1;HADH;HADHA;HADHB;MECR,6,ACADM;ECHS1;HADH;HADHA;HADHB,5,1.4397085674171386e-15,4,1.877967652115652,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Beta Oxidation Of hexanoyl-CoA To butanoyl-CoA R-HSA-77350,10,-1.7930421197232684,0.1306111881870461,-2.049040048569879,-1.537044190876658,2.220446049250313e-16,0.0,0.0,down,1,9,0.9,0.021484375,5,0.94,ACADS;ECHS1;HADH;HADHA;HADHB,5,ACADS;ECHS1;HADH;HADHA;HADHB,5,1.4397085674171386e-15,4,1.7930421197232684,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Beta Oxidation Of lauroyl-CoA To decanoyl-CoA-CoA R-HSA-77310,9,-1.7054322217657465,0.1592191269486484,-2.017501710585097,-1.3933627329463951,2.220446049250313e-16,0.0,0.0,down,0,9,1.0,0.00390625,5,0.8222222222222223,ACADL;ECHS1;HADH;HADHA;HADHB,5,ECHS1;HADH;HADHA;HADHB,4,1.4397085674171386e-15,4,1.7054322217657465,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Beta Oxidation Of octanoyl-CoA To hexanoyl-CoA R-HSA-77348,10,-1.8221655572297344,0.1333610336455156,-2.083553183174945,-1.560777931284524,2.220446049250313e-16,0.0,0.0,down,1,9,0.9,0.021484375,5,0.94,ACADM;ECHS1;HADH;HADHA;HADHB,5,ACADM;ECHS1;HADH;HADHA;HADHB,5,1.4397085674171386e-15,4,1.8221655572297344,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Beta-oxidation Of Very Long Chain Fatty Acids R-HSA-390247,10,-1.9549200108009108,0.1318464868470635,-2.213339125021156,-1.6965008965806665,2.220446049250313e-16,0.0,0.0,down,1,9,0.9,0.021484375,11,0.6627272727272728,ACAA1;ACOT4;ACOT8;ACOX1;DECR2;ECI2;EHHADH;HSD17B4;MLYCD,9,ACAA1;ACOT4;ACOT8;ACOX1;DECR2;ECI2;EHHADH;MLYCD,8,1.4397085674171386e-15,4,1.9549200108009108,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Beta-oxidation Of pristanoyl-CoA R-HSA-389887,10,-1.8519917222697408,0.1267893210776981,-2.100498791582029,-1.6034846529574525,2.220446049250313e-16,0.0,0.0,down,0,10,1.0,0.001953125,9,0.5174603174603174,ACOT8;ACOX2;AMACR;CRAT;CROT;HSD17B4;SYCP2,7,ACOT8;ACOX2;AMACR;CRAT;CROT,5,1.4397085674171386e-15,4,1.8519917222697408,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Binding And Entry Of HIV Virion R-HSA-173107,9,1.665453014874312,0.1987762240846099,1.2758516156684765,2.055054414080148,2.220446049250313e-16,0.0,0.0,up,9,0,1.0,0.00390625,5,0.8444444444444446,CCR5;CD4;CXCR4;PPIA;SGIP1,5,CCR5;CD4;CXCR4;SGIP1,4,1.4397085674171386e-15,1,1.665453014874312,Collagen Formation R-HSA-1474290
Reactome_2022,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,10,2.0307392995650777,0.1157401393171345,1.803888626503494,2.2575899726266613,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,41,0.4263690541882794,ALB;AMBP;APOA1;APOB;APOE;APOL1;CALR;CD163;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;COLEC11;COLEC12;DLC1;FTL;HBA1;HPR;HPX;HSP90B1;HSPH1;HYOU1;IGLL5;JCHAIN;MARCO;MASP1;MSR1;SAA2;SCARA5;SCARF1;SCGB3A2;SPARC;STAB1;STAB2,35,APOE;APOL1;CALR;CD163;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;DLC1;HSP90B1;HYOU1;IGLL5;SAA2;SPARC,15,1.4397085674171386e-15,1,2.0307392995650777,Collagen Formation R-HSA-1474290
Reactome_2022,Branched-chain Amino Acid Catabolism R-HSA-70895,10,-1.9194508145070763,0.1341495735604384,-2.182383978685536,-1.656517650328617,2.220446049250313e-16,0.0,0.0,down,0,10,1.0,0.001953125,21,0.5857142857142857,ACAD8;ACADSB;ALDH6A1;AUH;BCAT1;BCAT2;BCKDHA;BCKDHB;DBT;ECHS1;HIBADH;HIBCH;HSD17B10;IVD;LDHD;MCCC1;MCCC2;SLC25A44;SOAT1,19,ACAD8;ACADSB;ALDH6A1;AUH;BCAT2;BCKDHB;DBT;ECHS1;HIBADH;HIBCH;IVD;LDHD;MCCC1;SLC25A44,14,1.4397085674171386e-15,10,1.9194508145070763,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661
Reactome_2022,Budding And Maturation Of HIV Virion R-HSA-162588,10,-1.798310597759218,0.1835335428618202,-2.1580363417683857,-1.4385848537500503,2.220446049250313e-16,0.0,0.0,down,0,10,1.0,0.001953125,28,0.5632173382173382,CHMP2A;CHMP2B;CHMP4B;CHMP4C;CHMP5;CHMP6;CHMP7;MVB12B;NEDD4L;PDCD6IP;PPIA;RNF103-CHMP3;RPS27A;TSG101;UBA52;UBAP1;UBB;VPS28;VPS37A;VPS37B;VPS37C;VPS37D;VPS4A;VPS4B;VTA1,25,CHMP2A;CHMP2B;CHMP4B;CHMP4C;CHMP5;MVB12B;NEDD4L;PDCD6IP;RNF103-CHMP3;TSG101;UBB;VPS28;VPS37B;VPS37C;VPS4A;VPS4B;VTA1,17,1.4397085674171386e-15,6,1.798310597759218,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Reactome_2022,Butyrophilin (BTN) Family Interactions R-HSA-8851680,10,1.8433863111017004,0.1863394645192918,1.4781609606438884,2.2086116615595124,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,12,0.5305555555555556,BTN1A1;BTN2A1;BTN2A2;BTN3A1;BTN3A2;BTN3A3;BTNL2;CD209;PPL;XDH,10,BTN2A1;BTN2A2;BTN3A1;BTN3A2;BTN3A3;XDH,6,1.4397085674171386e-15,0,1.8433863111017004,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,10,1.875893709764576,0.1030096472994692,1.6739948010576162,2.077792618471536,2.220446049250313e-16,0.0,0.1288469984389762,up,9,1,0.9,0.021484375,137,0.3845959698919687,AHCYL1;BCL10;BTRC;CALM1;CARD11;CARD9;CASP8;CCL17;CCL22;CD209;CDC34;CHUK;CLEC10A;CLEC4A;CLEC4C;CLEC4D;CLEC4E;CLEC6A;CLEC7A;CUL1;EP300;FBXW11;FCER1G;FYN;HRAS;ICAM2;ICAM3;IKBKB;IKBKG;IL1B;ITPR1;ITPR2;ITPR3;LYN;MALT1;MAP3K14;MAP3K7;MUC1;MUC12;MUC13;MUC15;MUC16;MUC17;MUC2;MUC4;MUC5AC;MUC5B;MUC6;MUC7;MUCL1;NFATC1;NFATC2;NFATC3;NFKB1;NFKB2;NFKBIA;NRAS;PDPK1;PKN1;PKN2;PLCG2;PPP3CA;PPP3CB;PPP3R1;PRKACB;PRKCA;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;PYCARD;RELA;RELB;RNASE3;RPS27A;RPS6KA5;SEM1;SRC;SYK;TAB1;TAB2;UBA3;UBA52;UBC;UBE2D1;UBE2D2;UBE2M;UBE2N;UBE2V1,127,CASP8;CCL22;CLEC4A;CLEC4D;CLEC4E;CLEC7A;CUL1;FCER1G;FYN;ICAM2;ICAM3;IL1B;ITPR1;LYN;MALT1;MUC1;MUC17;MUC4;MUC5AC;MUC5B;NFATC1;NFKB2;NFKBIA;PKN1;PLCG2;PPP3R1;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSME1;PSME2;PSME4;RELA;SEM1;SYK,54,1.4397085674171386e-15,2,1.875893709764576,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,CD22 Mediated BCR Regulation R-HSA-5690714,10,1.7229537818069522,0.192781828405784,1.3451013981316156,2.1008061654822887,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,6,0.8099999999999999,CD22;CD79A;CD79B;IGLL5;LYN;PTPN6,6,CD22;CD79A;CD79B;IGLL5;LYN;PTPN6,6,1.4397085674171386e-15,0,1.7229537818069522,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,CD28 Co-Stimulation R-HSA-389356,10,1.6919293122370922,0.1974104954862729,1.305004741083997,2.0788538833901877,2.220446049250313e-16,0.0,0.0,up,9,1,0.9,0.021484375,34,0.3468627450980392,AKT1;AKT2;AKT3;ARHGEF7;CD28;CD80;CD86;FYN;GRAP2;GRB2;HOXC13;LCK;LYN;MAP3K14;MAP3K8;MAPKAP1;MTOR;PIK3CA;PIK3R1;PIK3R2;PIK3R3;PKN1;PKN2;PRR5;RICTOR;RNASE1;SRC;THEM4;TRIB3;VAV1,30,CD28;CD80;CD86;FYN;LCK;LYN;MAP3K8;PIK3R2;PIK3R3;PKN1;VAV1,11,1.4397085674171386e-15,0,1.6919293122370922,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,CD28 Dependent Vav1 Pathway R-HSA-389359,10,1.9415253769775036,0.1928099375662166,1.5636178993477188,2.319432854607288,2.220446049250313e-16,0.0,0.0,up,9,1,0.9,0.021484375,12,0.5666666666666668,ARHGEF7;CD28;CD80;CD86;CDC42;FYN;GRB2;LCK;PKN1;PKN2;RNASE1;VAV1,12,CD28;CD80;CD86;FYN;LCK;PKN1;VAV1,7,1.4397085674171386e-15,0,1.9415253769775036,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,COPII-mediated Vesicle Transport R-HSA-204005,10,1.874583683210325,0.1291966355947948,1.6213582774445272,2.127809088976123,2.220446049250313e-16,0.0,0.0,up,9,1,0.9,0.021484375,66,0.3362121212121212,ANKRD28;AREG;BET1;CD59;CNIH2;COL7A1;CSNK1D;CTSC;F5;F8;FOLR2;GOLGA2;GOSR2;LMAN1;LMAN1L;LMAN2;LMAN2L;MCFD2;NAPG;NAPSA;PPP6R1;PPP6R3;PREB;SAR1B;SCFD1;SEC13;SEC16A;SEC16B;SEC22A;SEC22B;SEC22C;SEC23A;SEC23IP;SEC24A;SEC24C;SEC24D;SEC31A;SERPINA1;STX5;TBC1D20;TFG;TGFA;TMED2;TRAPPC1;TRAPPC2;TRAPPC2L;TRAPPC3;TRAPPC5;TRAPPC6A;TRAPPC6B;TRAPPC9;USO1;YKT6,53,AREG;BET1;CD59;COL7A1;CTSC;F5;GOSR2;LMAN1;MCFD2;PPP6R1;PREB;SCFD1;SEC13;SEC16A;SEC22B;SEC22C;SEC23IP;SEC24A;SEC24C;SEC24D;SEC31A;SERPINA1;STX5;USO1;YKT6,25,1.4397085674171386e-15,1,1.874583683210325,Collagen Formation R-HSA-1474290
Reactome_2022,Cargo Concentration In ER R-HSA-5694530,10,1.9253802084792944,0.1400683730731668,1.6508461972558872,2.199914219702701,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,32,0.3843894009216589,AREG;CD59;CFAP73;CNIH2;COL7A1;CTSC;F5;F8;FOLR2;GOSR2;LMAN1;LMAN1L;LMAN2;MCFD2;PREB;SAR1B;SEC22B;SEC23A;SEC24A;SEC24C;SEC24D;SERPINA1;STX5;TMED2,24,AREG;CD59;COL7A1;CTSC;F5;LMAN1;MCFD2;PREB;SEC24A;SEC24C;SEC24D;SERPINA1;STX5,13,1.4397085674171386e-15,1,1.9253802084792944,Collagen Formation R-HSA-1474290
Reactome_2022,Carnitine Metabolism R-HSA-200425,10,-1.865651703199596,0.1342762252635091,-2.1288331047160742,-1.602470301683118,2.220446049250313e-16,0.0,0.0,down,0,10,1.0,0.001953125,11,0.6118181818181818,CPT1A;CPT2;PPARD;PRKAA2;PRKAB2;PRKAG2;RXRA;SLC22A5;SLC25A20;THRSP,10,CPT1A;CPT2;PPARD;PRKAB2;RXRA;SLC22A5;SLC25A20,7,1.4397085674171386e-15,4,1.865651703199596,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534,10,1.741379803034849,0.2083058461437096,1.3331003445931782,2.14965926147652,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,16,0.481826923076923,CASP8;CFLAR;FADD;FASLG;FASN;LY96;RIPK1;TANK;TLR4;TMED7-TICAM2;TNFRSF10A;TNFRSF10B;TNFSF10;TRADD,14,CASP8;CFLAR;LY96;TANK;TLR4;TMED7-TICAM2;TNFRSF10A;TNFRSF10B;TRADD,9,1.4397085674171386e-15,8,1.741379803034849,Regulated Necrosis R-HSA-5218859
Reactome_2022,Cell Junction Organization R-HSA-446728,10,1.679730724996967,0.1599584413536593,1.3662121799437947,1.9932492700501396,2.220446049250313e-16,0.0,0.0,up,9,1,0.9,0.021484375,86,0.3608701239480993,ACTN1;ANG;ARHGEF6;CADM1;CADM2;CADM3;CD151;CDH10;CDH11;CDH12;CDH13;CDH15;CDH18;CDH19;CDH2;CDH24;CDH4;CDH5;CDH6;CDH8;CDH9;CLDN1;CLDN10;CLDN11;CLDN12;CLDN14;CLDN16;CLDN17;CLDN18;CLDN2;CLDN20;CLDN22;CLDN23;CLDN4;CLDN5;CLDN6;CLDN8;CLDN9;CRB3;CTNNA1;CTNNB1;DST;F11R;FERMT2;FLNA;FLNC;FZR1;ILK;ITGA6;ITGB1;ITGB4;JUP;LAMA4;LAMC2;LIMS1;LIMS2;NECTIN1;NECTIN2;NECTIN3;NECTIN4;PARD6A;PARD6G;PARVA;PARVB;PATJ;PLEC;PVR;PXDN;RSU1;SDK1;SDK2,71,ACTN1;ARHGEF6;CADM1;CDH11;CDH13;CDH5;CDH6;CLDN1;CLDN12;CLDN14;CLDN18;CLDN2;CLDN22;CLDN5;FERMT2;FLNA;FLNC;FZR1;ITGA6;ITGB1;ITGB4;JUP;LAMA4;LAMC2;LIMS1;NECTIN2;NECTIN4;PARVB;PLEC;PXDN;SDK1,31,1.4397085674171386e-15,1,1.679730724996967,Collagen Formation R-HSA-1474290
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,10,2.182065228618307,0.1126091355056653,1.961351323027203,2.402779134209412,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,133,0.4306659343972776,ANGPT2;ANGPT4;APOB;ATP1B1;ATP1B2;CAV1;CD177;CD2;CD244;CD44;CD47;CD48;CD74;CD84;CD99L2;CEACAM1;CEACAM21;CEACAM5;CEACAM6;CEACAM8;DEAF1;DOK2;ESAM;F11R;FCAMR;FCER1G;FN1;FYN;GLG1;GPC1;GRB14;GRB2;GYPC;GYPE;HRAS;IGLL1;IGLL5;INPP5D;ITGA3;ITGA4;ITGA5;ITGA6;ITGAL;ITGAM;ITGAV;ITGAX;ITGB1;ITGB2;ITGB3;JAM2;JAM3;JAML;JCHAIN;LCK;LYN;MAG;MERTK;MMP1;OLR1;PECAM1;PF4;PF4V1;PICK1;PIK3R2;PLCG1;PPIA;PROCR;PSG11;PSG2;PSG3;PSG4;PSG5;PSG6;PSG7;PSG8;PSG9;PTPN11;PTPN6;S100A9;SDC1;SDC2;SDC3;SELE;SELENOP;SELL;SELPLG;SHC1;SIRPA;SIRPG;SLC16A3;SLC16A8;SLC3A2;SLC7A10;SLC7A11;SLC7A5;SLC7A6;SLC7A7;SLC7A8;SLC7A9;SOS1;SRC;TEK;TGFB1;THBD;TNFRSF10A;TNFRSF10B;TREM1;TTF2;VPREB1;VPREB3,110,ANGPT2;CAV1;CD2;CD44;CD47;CD48;CD74;CD84;CD99L2;CEACAM5;CEACAM6;DOK2;ESAM;FCER1G;FN1;FYN;GLG1;GYPC;IGLL1;IGLL5;INPP5D;ITGA4;ITGA5;ITGA6;ITGAL;ITGAM;ITGAV;ITGAX;ITGB1;ITGB2;ITGB3;JAM2;JAM3;JAML;LCK;LYN;MMP1;PECAM1;PF4;PIK3R2;PROCR;S100A9;SDC1;SDC2;SDC3;SELE;SELL;SELPLG;SIRPA;SIRPG;SLC16A3;SLC7A11;SLC7A5;SLC7A6;SLC7A7;TEK;TGFB1;THBD;TNFRSF10A;TNFRSF10B;TREM1,61,1.4397085674171386e-15,3,2.182065228618307,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,Cell-Cell Communication R-HSA-1500931,10,1.6092805478066554,0.1475133102590766,1.3201544596988652,1.8984066359144456,2.220446049250313e-16,0.0,0.0,up,8,2,0.8,0.109375,120,0.313605833637803,ACTN1;ACTN3;ACTN4;ANG;ARHGEF6;CADM1;CADM2;CADM3;CD151;CD2AP;CD47;CDH10;CDH11;CDH12;CDH13;CDH15;CDH17;CDH19;CDH2;CDH24;CDH4;CDH5;CDH6;CDH8;CDH9;CLDN1;CLDN10;CLDN11;CLDN12;CLDN14;CLDN17;CLDN18;CLDN2;CLDN20;CLDN22;CLDN23;CLDN3;CLDN4;CLDN5;CLDN7;CLDN8;CTNNA1;CTNNB1;F11R;FERMT2;FLNA;FLNC;FYB1;FYN;FZR1;GRB2;ILK;IQGAP1;ITGA6;ITGB1;ITGB4;JUP;KIRREL1;KIRREL2;KIRREL3;LAMA4;LAMC2;LIMS1;LIMS2;NCK2;NECTIN2;NECTIN3;NECTIN4;NPHS1;PALS1;PARD3;PARD6A;PARD6G;PARVA;PARVB;PATJ;PIK3CA;PIK3CB;PIK3R1;PIK3R2;PLEC;PTK2B;PTPN11;PTPN6;PVR;PXDN;RSU1;SDK1;SDK2;SIRPA;SIRPB1;SIRPG;SKAP2;SPTBN1;SRC;TYROBP,96,ACTN1;ARHGEF6;CADM1;CD47;CDH11;CDH13;CDH5;CDH6;CLDN1;CLDN12;CLDN14;CLDN18;CLDN2;CLDN22;FERMT2;FLNA;FLNC;FYB1;FYN;ITGA6;ITGB4;JUP;KIRREL1;LAMA4;LAMC2;LIMS1;NECTIN2;NECTIN4;PARVB;PIK3R2;PLEC;PXDN;SDK1;SIRPA;SIRPB1;SIRPG;SKAP2;TYROBP,38,1.4397085674171386e-15,1,1.6092805478066554,Collagen Formation R-HSA-1474290
Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,10,1.813157544270255,0.1890374820507765,1.442644079450733,2.1836710090897773,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,16,0.54375,ACTN1;ARHGEF6;FERMT2;FLNA;FLNC;ILK;ITGB1;LIMS1;LIMS2;PARVA;PARVB;PXDN;RSU1;VASP,14,ACTN1;ARHGEF6;FERMT2;FLNA;FLNC;ILK;ITGB1;LIMS1;PARVB;PXDN,10,1.4397085674171386e-15,1,1.813157544270255,Collagen Formation R-HSA-1474290
Reactome_2022,Chemokine Receptors Bind Chemokines R-HSA-380108,10,2.465758644334601,0.1263649892785778,2.2180832653485885,2.7134340233206133,2.220446049250313e-16,0.0,0.0,up,10,0,1.0,0.001953125,56,0.6264709665872457,ACKR2;ACKR3;ACKR4;CCL11;CCL13;CCL16;CCL17;CCL19;CCL2;CCL20;CCL21;CCL22;CCL25;CCL27;CCL28;CCL3;CCL3L1;CCL4;CCL5;CCL7;CCR1;CCR2;CCR3;CCR5;CCR6;CCR7;CCR8;CCR9;CX3CL1;CX3CR1;CXCL1;CXCL10;CXCL11;CXCL12;CXCL13;CXCL16;CXCL2;CXCL3;CXCL5;CXCL6;CXCL8;CXCL9;CXCR1;CXCR2;CXCR3;CXCR4;CXCR5;CXCR6;PF4;PPBP;XCR1,51,ACKR3;ACKR4;CCL11;CCL19;CCL2;CCL20;CCL21;CCL22;CCL3;CCL3L1;CCL4;CCR1;CCR2;CCR3;CCR5;CCR6;CCR7;CCR8;CX3CL1;CXCL1;CXCL10;CXCL11;CXCL12;CXCL13;CXCL16;CXCL2;CXCL3;CXCL5;CXCL6;CXCL8;CXCL9;CXCR1;CXCR2;CXCR3;CXCR4;CXCR5;CXCR6;PF4;PPBP;XCR1,40,1.4397085674171386e-15,3,2.465758644334601,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,Chondroitin Sulfate Biosynthesis R-HSA-2022870,10,2.09130875711541,0.1211075842414128,1.853937892002241,2.328679622228579,2.220446049250313e-16,0.0,0.0,up,9,1,0.9,0.021484375,20,0.5314285714285715,BCAN;BGN;CHPF;CHPF2;CHST11;CHST12;CHST13;CHST15;CHST3;CHST7;CHST9;CHSY1;CHSY3;CSGALNACT1;CSGALNACT2;CSPG4;CSPG5;DCN;VCAN,19,BGN;CHPF;CHPF2;CHST11;CHST12;CHST15;CHST3;CHSY1;CSGALNACT1;CSGALNACT2;DCN;VCAN,12,1.4397085674171386e-15,1,2.09130875711541,Collagen Formation R-HSA-1474290
Reactome_2022,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,10,-2.630585068259978,0.1414421718261706,-2.9078117250392723,-2.353358411480684,2.220446049250313e-16,0.0135309062266961,0.1519699447151113,down,0,10,1.0,0.001953125,163,0.5833879461206983,ACAD9;ACO2;ADHFE1;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5ME;ATP5MF;ATP5MG;ATP5PB;ATP5PD;ATP5PF;ATP5PO;BSG;COQ10B;COX14;COX16;COX18;COX19;COX20;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7A2L;COX7B;COX7C;COX8A;CS;CYCS;D2HGDH;DLAT;DLST;DMAC2L;ECSIT;ETFA;ETFB;ETFDH;FAHD1;GLO1;GSTZ1;HAGH;IDH2;IDH3A;IDH3B;IDH3G;L2HGDH;LDHAL6A;LDHD;LRPPRC;MDH2;MPC1;MPC2;NDUFA1;NDUFA10;NDUFA11;NDUFA12;NDUFA13;NDUFA2;NDUFA3;NDUFA5;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFAF1;NDUFAF2;NDUFAF3;NDUFAF4;NDUFAF5;NDUFAF6;NDUFB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV3;NNT;NUBPL;OGDH;PCDHB16;PDHA1;PDHB;PDHX;PDK2;PDK3;PDK4;PDP2;PDPK1;PDPR;PLPP6;PM20D1;PPARD;RXRA;SCO1;SDHA;SDHB;SDHD;SLC16A1;SLC25A27;SUCLA2;SUCLG1;SUCLG2;SURF1;TACO1;TIMMDC1;TMEM126B;TMEM186;TRAP1;UCP1;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;VDAC1,144,ACO2;ADHFE1;ATP5F1A;ATP5F1B;ATP5F1C;ATP5F1D;ATP5F1E;ATP5MC1;ATP5MC2;ATP5MC3;ATP5ME;ATP5MF;ATP5MG;ATP5PB;ATP5PD;ATP5PF;ATP5PO;BSG;COX14;COX16;COX19;COX20;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7B;COX7C;COX8A;CS;CYCS;D2HGDH;DLAT;DMAC2L;ECSIT;ETFA;ETFB;ETFDH;FAHD1;GSTZ1;HAGH;IDH3A;IDH3B;IDH3G;L2HGDH;LDHD;LRPPRC;MDH2;MPC1;MPC2;NDUFA1;NDUFA10;NDUFA12;NDUFA13;NDUFA2;NDUFA5;NDUFA6;NDUFA8;NDUFA9;NDUFAB1;NDUFAF4;NDUFAF5;NDUFAF6;NDUFB1;NDUFB10;NDUFB2;NDUFB5;NDUFB6;NDUFB7;NDUFB8;NDUFB9;NDUFC1;NDUFC2;NDUFS1;NDUFS2;NDUFS3;NDUFS4;NDUFV1;NDUFV3;NNT;NUBPL;PDHA1;PDHB;PDHX;PDK2;PDK3;PDK4;PDP2;PDPK1;PLPP6;RXRA;SCO1;SDHB;SDHD;SLC16A1;SUCLA2;SUCLG1;SUCLG2;SURF1;TACO1;TMEM186;UQCR10;UQCR11;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;VDAC1,112,1.4397085674171386e-15,4,2.630585068259978,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Citric Acid Cycle (TCA Cycle) R-HSA-71403,10,-2.021943845907762,0.1221501493033091,-2.261358138542248,-1.782529553273276,2.220446049250313e-16,0.0,0.0,down,0,10,1.0,0.001953125,21,0.619047619047619,ACO2;CS;DLST;FAHD1;IDH2;IDH3A;IDH3B;IDH3G;LDHD;MDH2;NNT;OGDH;SDHA;SDHB;SDHD;SUCLA2;SUCLG1;SUCLG2,18,ACO2;CS;FAHD1;IDH3A;IDH3B;IDH3G;LDHD;MDH2;NNT;SDHB;SDHD;SUCLA2;SUCLG1;SUCLG2,14,1.4397085674171386e-15,4,2.021943845907762,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
