gene,datasets,rra_rho,rra_p,rra_rho_up,rra_p_up,rra_rho_down,rra_p_down,rra_q,rra_q_up,rra_q_down
ALKAL1,5,0.6714473704685952,1.0,0.12695785677663174,0.6347892838831587,0.4191872342575306,1.0,1.0,1.0,1.0
ALK,9,0.26116058275769594,1.0,0.27971236665941424,1.0,0.140773849255032,1.0,1.0,1.0,1.0
ALKBH4,10,0.22905701531911088,1.0,0.7440239842157524,1.0,0.0005550446168036174,0.005550446168036174,1.0,1.0,0.05268073545733726
ALOX12,9,0.20372273163844418,1.0,0.1968919350405611,1.0,0.04376960043056652,0.3939264038750987,1.0,1.0,1.0
ALDH1L1-AS2,4,0.5727002269108634,1.0,0.23014633058057457,0.9205853223222983,0.22892653026705256,0.9157061210682103,1.0,1.0,1.0
ALDH1A3,10,0.19803706681243757,1.0,0.026929826457158967,0.2692982645715897,0.6925140631122523,1.0,1.0,0.9398351421155186,1.0
AKAP4,9,0.30063771635679226,1.0,0.09780481356862156,0.880243322117594,0.10533549690729481,0.9480194721656533,1.0,1.0,1.0
AKAP3,9,0.310487088168762,1.0,0.529006148886949,1.0,0.08419147450317037,0.7577232705285333,1.0,1.0,1.0
AKAP17A,10,0.1300617595054768,1.0,0.006903386353417762,0.06903386353417762,0.7074518123979432,1.0,1.0,0.3674696238967166,1.0
AKAP14,9,0.6116856724319228,1.0,0.03041739803791909,0.2737565823412718,0.08743067569789106,0.7868760812810196,1.0,0.9483723732446694,1.0
AKAP13,10,0.6980216692599613,1.0,0.01991093347684536,0.1991093347684536,0.22270882802441155,1.0,1.0,0.7813473841116014,1.0
AKAP11,10,0.9545116622941742,1.0,0.016186889446924084,0.16186889446924085,0.045820321593626895,0.45820321593626895,1.0,0.6817113509969216,1.0
AKAP5,9,0.4063339194208143,1.0,0.47876877179225746,1.0,0.014568192841741637,0.13111373557567474,1.0,1.0,0.5858258323047631
AKAP10,10,0.4710821648490354,1.0,0.3201372068837207,1.0,0.16147464885787582,1.0,1.0,1.0,1.0
AK9,9,0.18153699664730116,1.0,0.6909728678713899,1.0,0.001433761983328326,0.012903857849954934,1.0,1.0,0.10226880486983636
AK7,9,0.17111196770285686,1.0,0.005985325463795272,0.05386792917415745,0.5839177370027497,1.0,1.0,0.3045718337211293,1.0
AK6,6,0.39106814565052683,1.0,0.48149749057163016,1.0,0.0069807048927297095,0.041884229356378255,1.0,1.0,0.257015458990834
AK5,10,0.5655758979953003,1.0,0.2636498969209539,1.0,0.19528975848756053,1.0,1.0,1.0,1.0
AK4,10,0.22597574824299774,1.0,0.4592319477513947,1.0,0.07550836877573311,0.755083687757331,1.0,1.0,1.0
AK1,10,0.6162089907384288,1.0,0.18335259697762182,1.0,0.18179499502932633,1.0,1.0,1.0,1.0
AKAIN1,5,0.59743620474957,1.0,0.1611740614835475,0.8058703074177375,0.2843009975062465,1.0,1.0,1.0,1.0
ALDH1L1,10,0.31683615205866045,1.0,0.026249347660383338,0.2624934766038334,0.43328686737024436,1.0,1.0,0.9255256935836784,1.0
AKAP6,9,0.2880439714565622,1.0,0.5075427335008573,1.0,0.06919278681033413,0.6227350812930071,1.0,1.0,1.0
AKIP1,10,0.13149262452161675,1.0,0.39362995872153594,1.0,0.10163815963741273,1.0,1.0,1.0,1.0
ALDH1A2-AS1,7,0.8378470533375486,1.0,0.049592622650426084,0.3471483585529826,0.059159868883903344,0.4141190821873234,1.0,1.0,1.0
ALDH16A1,10,0.13130449747197973,1.0,0.006188495100165471,0.06188495100165471,0.6398608168664853,1.0,1.0,0.3389493446551932,1.0
ALB,10,0.30383147041326436,1.0,0.06274082822025057,0.6274082822025057,0.2425573287871123,1.0,1.0,1.0,1.0
AKT2,9,0.7735359395626735,1.0,0.37080559535657875,1.0,0.027969397061041894,0.25172457354937705,1.0,1.0,0.8973039379119122
AKT1S1,10,0.33624095170656954,1.0,0.08183633115481957,0.8183633115481957,0.22885247166465816,1.0,1.0,1.0,1.0
AKR1E2,9,0.260472817028066,1.0,0.506617311428233,1.0,0.048042281083411964,0.4323805297507077,1.0,1.0,1.0
AKAP8L,10,0.619070392031907,1.0,0.3859689473964437,1.0,0.06342910452239457,0.6342910452239457,1.0,1.0,1.0
AKR1D1,10,0.21029910584881262,1.0,0.06813798007265151,0.681379800726515,0.047867606327501366,0.47867606327501366,1.0,1.0,1.0
AKR1C4,10,0.14332953455795988,1.0,0.26587866301752283,1.0,0.22698702723019198,1.0,1.0,1.0,1.0
AKR1C3,10,0.1919008088469209,1.0,0.2678399493597144,1.0,0.193238961496247,1.0,1.0,1.0,1.0
AKR1C1,9,0.3321220447967215,1.0,0.12737884155580406,1.0,0.13557817180334136,1.0,1.0,1.0,1.0
AKNAD1,10,0.5465071443686872,1.0,0.1612236210039205,1.0,0.01696957707228069,0.16969577072280692,1.0,1.0,0.6985072462558871
AKNA,10,0.24607297983831966,1.0,0.0009618457724692815,0.009618457724692815,0.21878386940089872,1.0,1.0,0.07898707837624958,1.0
AKIRIN1,10,0.11630238118872618,1.0,0.21751289566084564,1.0,0.10463665470162241,1.0,1.0,1.0,1.0
AKR1C6P,9,0.27569812882464867,1.0,0.24091672434187528,1.0,0.10190622671717105,0.9171560404545395,1.0,1.0,1.0
ALOX12-AS1,4,0.5212672687856548,1.0,0.6621407183767896,1.0,0.03245172826809572,0.12980691307238287,1.0,1.0,0.5823826320871403
ALOX12B,9,0.2730430946134865,1.0,0.22420897503847811,1.0,0.03360458382043708,0.3024412543839337,1.0,1.0,0.9963273991400788
ALOX12P2,10,0.3011545858533548,1.0,0.026315065234952854,0.26315065234952856,0.4813485269766302,1.0,1.0,0.926174398256273,1.0
ANGPTL8,10,0.6178982966202161,1.0,0.01614453151566751,0.1614453151566751,0.03778405236836525,0.37784052368365245,1.0,0.6806861464858903,1.0
ANGPTL7,9,0.20099300363508207,1.0,0.11112554035083717,1.0,0.038032692066292215,0.34229422859662995,1.0,1.0,1.0
ANGPTL6,10,0.17603805188638683,1.0,0.006500020170235927,0.06500020170235928,0.5585917976541174,1.0,1.0,0.3513893180538059,1.0
ANGPTL5,4,0.5505792607754568,1.0,0.21654894445005068,0.8661957778002027,0.21951322841649742,0.8780529136659897,1.0,1.0,1.0
ANGPTL3,9,0.24765317128255565,1.0,0.1472140165767461,1.0,0.04755872126476475,0.42802849138288274,1.0,1.0,1.0
ANGPT4,9,0.42005210424288447,1.0,0.17510821422919703,1.0,0.12836627452512958,1.0,1.0,1.0,1.0
ANHX,8,0.7365395351319441,1.0,0.14497793637766188,1.0,0.024500470974320933,0.19600376779456746,1.0,1.0,0.7666141313242604
ANGPT1,10,0.4042719949801947,1.0,0.09931937926469216,0.9931937926469215,0.06767845096021863,0.6767845096021863,1.0,1.0,1.0
ANG,10,0.5313962849671795,1.0,0.09971574239309922,0.9971574239309922,0.1417515307436329,1.0,1.0,1.0,1.0
ANAPC7,9,0.18883095908800412,1.0,0.3316943328551542,1.0,0.10596132542905581,0.9536519288615023,1.0,1.0,1.0
ANAPC5,10,0.2426575032596233,1.0,0.6689709191567161,1.0,0.00593590442992761,0.0593590442992761,1.0,1.0,0.33270098398927894
ANAPC4,10,0.11575813466709207,1.0,0.5719170267177751,1.0,0.015119690117121262,0.15119690117121262,1.0,1.0,0.646865865414979
ANAPC2,10,0.169582222827521,1.0,0.42533904012461854,1.0,0.05444010787900334,0.5444010787900334,1.0,1.0,1.0
ANAPC1P4,7,0.2837314388509307,1.0,0.5806181985394723,1.0,0.0040495918400405,0.028347142880283498,1.0,1.0,0.18974811797758898
ANGEL1,10,0.5702471543286866,1.0,0.011965785279393173,0.11965785279393173,0.5625908125966071,1.0,1.0,0.5512028066836084,1.0
ANAPC1P2,10,0.204385793648273,1.0,0.5018425097125462,1.0,0.012475521561244197,0.12475521561244196,1.0,1.0,0.5678771940988362
ANK2,10,0.9182855860271767,1.0,0.0025161676957362205,0.025161676957362204,0.04619855697974378,0.4619855697974378,1.0,0.17108433643763343,1.0
ANKFN1,9,0.45149899273281124,1.0,0.5072433385517765,1.0,0.008828992084464209,0.07946092876017788,1.0,1.0,0.41146338455498427
ANKRD18B,10,0.10917962488244569,1.0,0.1818288072780019,1.0,0.057557041188854165,0.5755704118885416,1.0,1.0,1.0
ANKRD16,10,0.7652263813924959,1.0,0.11291468215233158,1.0,0.018144379403258047,0.18144379403258049,1.0,1.0,0.7296178539730666
ANKRD13C-DT,10,0.4694196994422,1.0,0.31328946965105253,1.0,0.10418224069219445,1.0,1.0,1.0,1.0
ANKRD13B,10,0.821676972461715,1.0,0.09048653247007044,0.9048653247007044,0.021079821598391935,0.21079821598391935,1.0,1.0,0.8034711982749907
ANKRD13A,10,0.17479288108745764,1.0,0.597730345430952,1.0,0.0008458887363831006,0.008458887363831005,1.0,1.0,0.0735719667491595
ANKRD12,10,0.2397185058783699,1.0,0.11021754889844337,1.0,0.15125767461878634,1.0,1.0,1.0,1.0
ANKAR,10,0.11610828393055526,1.0,0.3402572173524935,1.0,0.04243767079287654,0.42437670792876536,1.0,1.0,1.0
ANKRD11,10,0.8161048085340813,1.0,0.17018299130984868,1.0,0.011598338107618053,0.11598338107618053,1.0,1.0,0.538646745243366
ANKRD10,10,0.686123661169102,1.0,0.054230728188809925,0.5423072818880993,0.12608845081662082,1.0,1.0,1.0,1.0
ANKRD1,10,0.3159961956162929,1.0,0.16449457602377443,1.0,0.1818963721324697,1.0,1.0,1.0,1.0
ANKLE1,9,0.8983097965454088,1.0,0.07467926142523049,0.6721133528270744,0.022768373786530235,0.20491536407877212,1.0,1.0,0.7898458123826272
ANKK1,4,0.44039487688493567,1.0,0.3864613953806842,1.0,0.16081253223035663,0.6432501289214265,1.0,1.0,1.0
ANKIB1,10,0.1279842096065559,1.0,0.7540881235981483,1.0,0.006011579349992873,0.060115793499928724,1.0,1.0,0.33633877657821265
ANKFY1,10,0.31877672754961106,1.0,0.13966496561703595,1.0,0.38285725238995816,1.0,1.0,1.0,1.0
ANKRD10-IT1,4,0.5045965192199307,1.0,0.29444305058646403,1.0,0.3321615516412385,1.0,1.0,1.0,1.0
ANAPC1P1,2,0.9948355681513932,1.0,0.22210181824810074,0.4442036364962015,0.33293203799113497,0.6658640759822699,1.0,1.0,1.0
ANAPC16,10,0.1587701080703318,1.0,0.6282507311732142,1.0,0.07382253826799405,0.7382253826799405,1.0,1.0,1.0
ANAPC13,10,0.49747811010965814,1.0,0.22908269494600347,1.0,0.2265932790391406,1.0,1.0,1.0,1.0
AMBP,9,0.2626064704874759,1.0,0.026253603931720524,0.2362824353854847,0.5536585878126656,1.0,1.0,0.8682805999359802,1.0
AMBN,10,0.6497029663283121,1.0,0.02569581171318326,0.2569581171318326,0.23728398454701286,1.0,1.0,0.9141040176470353,1.0
ALYREF,10,0.26225987898865805,1.0,0.0444703295429384,0.44470329542938397,0.16629354532621227,1.0,1.0,1.0,1.0
ALX4,9,0.5258913815227457,1.0,0.21944325178109608,1.0,0.15366651334662584,1.0,1.0,1.0,1.0
ALX3,10,0.6267653017778106,1.0,0.19851325912072332,1.0,0.058835484496542835,0.5883548449654283,1.0,1.0,1.0
ALX1,10,0.37197899147345975,1.0,0.2190443317103422,1.0,0.08536305554426533,0.8536305554426533,1.0,1.0,1.0
AMBRA1,10,0.21057538248418783,1.0,0.47745100031132226,1.0,0.006195574392679419,0.06195574392679419,1.0,1.0,0.34396002906936923
ALS2CL,10,0.4063304439416972,1.0,0.27631070637059685,1.0,0.07444517972471666,0.7444517972471666,1.0,1.0,1.0
ALPP,10,0.29936185635437,1.0,0.1415911329448684,1.0,0.021422216224714994,0.21422216224714993,1.0,1.0,0.8113359445033183
ALPK1,10,0.374448303872291,1.0,0.00038345409853243273,0.0038345409853243273,0.4319890193960976,1.0,1.0,0.03807260268457354,1.0
ALPG,10,0.37533412938484434,1.0,0.3740235180530411,1.0,0.03904438948394269,0.3904438948394269,1.0,1.0,1.0
ALOXE3,9,0.6994182354894581,1.0,0.11827661793801021,1.0,0.14691211269100066,1.0,1.0,1.0,1.0
ALOX15B,10,0.5187790523562648,1.0,0.0018850277684558687,0.018850277684558686,0.6142285229821962,1.0,1.0,0.13574482180396671,1.0
ALOX15,10,0.336741821320223,1.0,0.022944749109080398,0.22944749109080398,0.2675634538318745,1.0,1.0,0.8519363518043066,1.0
ALS2,10,0.311932733159736,1.0,0.06239964058068781,0.6239964058068781,0.3171145896085723,1.0,1.0,1.0,1.0
AMD1,10,0.7339428710703515,1.0,0.012189468611965472,0.12189468611965472,0.4755498835509442,1.0,1.0,0.5583152097460753,1.0
AMDHD1,9,0.665158279161236,1.0,0.029239937369391965,0.2631594363245277,0.06735373579875881,0.6061836221888293,1.0,0.926174398256273,1.0
AMDHD2,10,0.1462317556028532,1.0,0.08933699333135597,0.8933699333135597,0.0699208683216031,0.699208683216031,1.0,1.0,1.0
ANAPC11,10,0.34472043732496216,1.0,0.006305969426462626,0.06305969426462626,0.534273536564156,1.0,1.0,0.34327389163068955,1.0
ANAPC10,10,0.5911181924240223,1.0,0.06304835700468658,0.6304835700468658,0.13525444439180861,1.0,1.0,1.0,1.0
ANAPC1,10,0.10304836695036995,1.0,0.7851324421574516,1.0,0.0003819584086697323,0.003819584086697323,1.0,1.0,0.03943758076790895
AMZ1,9,0.4693113976523071,1.0,0.11419756936920873,1.0,0.053016330833174086,0.47714697749856677,1.0,1.0,1.0
AMOT,10,0.12404560599636684,1.0,0.06411780549852122,0.6411780549852122,0.2299729052141702,1.0,1.0,1.0,1.0
AMN1,10,0.610521223751012,1.0,0.009832100402988883,0.09832100402988883,0.1136804519479693,1.0,1.0,0.4785032148199207,1.0
AMMECR1,10,0.4785116657174923,1.0,0.027032997456579694,0.27032997456579694,0.7098183379940264,1.0,1.0,0.9418065934050718,1.0
AMIGO2,9,0.602121290155262,1.0,0.002244832505009453,0.020203492545085078,0.19486318404732392,1.0,1.0,0.14346393312092273,1.0
AMIGO1,10,0.3185405507464213,1.0,0.1543312423231694,1.0,0.13464410498300383,1.0,1.0,1.0,1.0
AMHR2,9,0.6208275454234239,1.0,0.09702774320406551,0.8732496888365896,0.03677450743037191,0.3309705668733472,1.0,1.0,1.0
AMH,9,0.8295255816306304,1.0,0.06776752123882178,0.609907691149396,0.0999902081274732,0.8999118731472587,1.0,1.0,1.0
AMFR,10,0.36240623564969066,1.0,0.601677841150585,1.0,0.02127506971903676,0.2127506971903676,1.0,1.0,0.8077293498409679
AMER2,9,0.1288312023409665,1.0,0.02744385134694791,0.24699466212253118,0.22105200585337748,1.0,1.0,0.8925464566010345,1.0
AMELY,9,0.3682436137807904,1.0,0.12908285606385567,1.0,0.17812953033882944,1.0,1.0,1.0,1.0
AMELX,9,0.40336256168663037,1.0,0.06966782719214076,0.6270104447292668,0.14082748867689135,1.0,1.0,1.0,1.0
ANKRD19P,9,0.5892691755049405,1.0,0.1461471233467074,1.0,0.036957716545700736,0.3326194489113066,1.0,1.0,1.0
C1orf87,9,0.20905954854995468,1.0,0.11924915449663394,1.0,0.10897241278571082,0.9807517150713974,1.0,1.0,1.0
C1orf94,9,0.5548268878486019,1.0,0.10483966504808609,0.9435569854327748,0.1317936103134678,1.0,1.0,1.0,1.0
C20orf141,10,0.5168468231987845,1.0,0.09046878360419913,0.9046878360419913,0.3334701146646398,1.0,1.0,1.0,1.0
CIMIP5,9,0.41720391694259723,1.0,0.06863093645776941,0.6176784281199247,0.20159804599212858,1.0,1.0,1.0,1.0
CIMIP4,10,0.6842358094559267,1.0,0.10271704445747959,1.0,0.06590146559365707,0.6590146559365707,1.0,1.0,1.0
CIMIP2A,8,0.7439092967966741,1.0,0.08583063952459176,0.6866451161967341,0.018930568637978096,0.15144454910382477,1.0,1.0,0.6477035235683354
CIMIP1,9,0.5052319904864622,1.0,0.022000866018436243,0.19800779416592618,0.45832449859129964,1.0,1.0,0.779170058700455,1.0
CIMAP3,10,0.35188016624014806,1.0,0.005106341927885331,0.051063419278853314,0.4993758520226637,1.0,1.0,0.29196962165370444,1.0
CIMAP2,10,0.34197686150199036,1.0,0.027928173045227697,0.279281730452277,0.09977767056451611,0.9977767056451612,1.0,0.9563724343287638,1.0
CIMIP6,9,0.8205253139063271,1.0,0.03666482744488686,0.32998344700398174,0.0743901771365746,0.6695115942291714,1.0,1.0,1.0
CIMAP1D,9,0.7115571023318443,1.0,0.0780456415494289,0.7024107739448602,0.11745227659388771,1.0,1.0,1.0,1.0
CIMAP1A,9,0.6209361886892077,1.0,0.16601123683080793,1.0,0.08202951813202632,0.7382656631882368,1.0,1.0,1.0
CILP2,9,0.5156671884860332,1.0,0.13225384663191525,1.0,0.04784953116193762,0.43064578045743857,1.0,1.0,1.0
CILP,10,0.6625589550915725,1.0,0.0007994138889720462,0.007994138889720462,0.2782355600605492,1.0,1.0,0.06825675837896046,1.0
CILK1,10,0.3306493439970409,1.0,0.40403709464919957,1.0,0.01168454133176533,0.1168454133176533,1.0,1.0,0.5418846191444131
CIDECP1,9,0.3434191924668636,1.0,0.19281135585480783,1.0,0.08452762971278027,0.7607486674150225,1.0,1.0,1.0
CIDEC,10,0.44340813746992447,1.0,0.14768852045410544,1.0,0.2302034088146339,1.0,1.0,1.0,1.0
CIMAP1C,9,0.25707740508685756,1.0,0.25365115082453044,1.0,0.03817112754160762,0.34354014787446857,1.0,1.0,1.0
CIDEB,10,0.6516954577145994,1.0,0.24101214749622774,1.0,0.18722717687576979,1.0,1.0,1.0,1.0
CINP,10,0.1554070157494238,1.0,0.18041967227126882,1.0,0.0015076526105075793,0.015076526105075793,1.0,1.0,0.11535274077516032
CIRBP-AS1,9,0.26183563426468204,1.0,0.12774619117383904,1.0,0.42684323552222436,1.0,1.0,1.0,1.0
CKS2,10,0.15101227831808456,1.0,0.003997938198402055,0.03997938198402055,0.8776485309354197,1.0,1.0,0.24306664319538687,1.0
CKS1B,10,0.44922030324817375,1.0,0.08092914922154142,0.8092914922154142,0.23536347191367987,1.0,1.0,1.0,1.0
CKMT2-AS1,6,0.9513587196762562,1.0,0.07510911889295986,0.4506547133577592,0.017989751622164377,0.10793850973298627,1.0,1.0,0.5128208276226189
CKMT1B,9,0.18810715914428958,1.0,0.462426363558776,1.0,0.007028610305330573,0.06325749274797515,1.0,1.0,0.3489919227776429
CKMT1A,9,0.5470719322117205,1.0,0.462426363558776,1.0,0.005803929644384957,0.05223536679946461,1.0,1.0,0.30369765359555934
CKM,9,0.443432289657234,1.0,0.23624603285526946,1.0,0.01866091827259624,0.16794826445336616,1.0,1.0,0.6943260678300878
CIRBP,10,0.8136215680931356,1.0,0.1601042557219841,1.0,0.058819793256847205,0.5881979325684721,1.0,1.0,1.0
CKAP5,10,0.10704588726299435,1.0,0.011625214274201625,0.11625214274201626,0.685522890726527,1.0,1.0,0.5414046938550164,1.0
CITED4,10,0.2626973495355922,1.0,0.0006589869041199797,0.006589869041199797,0.4270429624488943,1.0,1.0,0.05866768300720318,1.0
CITED1,9,0.9585573188695434,1.0,0.02002536811228418,0.1802283130105576,0.10994349276943,0.98949143492487,1.0,0.7318406188746326,1.0
CISH,10,0.4054951467844706,1.0,0.424352955985964,1.0,0.05155228546972384,0.5155228546972384,1.0,1.0,1.0
CISD2,10,0.3052981270092416,1.0,0.0026382420487394047,0.026382420487394045,0.8182159086915005,1.0,1.0,0.17730945552746588,1.0
CIRSR,10,0.7257074968187862,1.0,0.026006919804642314,0.26006919804642314,0.5063101423222065,1.0,1.0,0.920746688831873,1.0
CIROZ,9,0.15876821527352852,1.0,0.054648542614547525,0.49183688353092775,0.2979864347295514,1.0,1.0,1.0,1.0
CIZ1,9,0.7935166145619875,1.0,0.3129068580442189,1.0,0.01353486252487647,0.12181376272388823,1.0,1.0,0.557637824190114
CLASP2,10,0.5739161151141249,1.0,0.05614169201193331,0.5614169201193331,0.08630960622083719,0.8630960622083719,1.0,1.0,1.0
CIDEA,10,0.5093685085403797,1.0,0.1081199041051001,1.0,0.062086674463505145,0.6208667446350514,1.0,1.0,1.0
CIBAR1-DT,5,0.7708649828522873,1.0,0.4122007045033569,1.0,0.20433618377075033,1.0,1.0,1.0,1.0
CHRNE,10,0.186043007813573,1.0,0.08288542899399923,0.8288542899399922,0.1488604239584874,1.0,1.0,1.0,1.0
CHRND,9,0.7558166906190145,1.0,0.08494873150894777,0.76453858358053,0.1686230347890401,1.0,1.0,1.0,1.0
CHRNB4,10,0.7644851146228426,1.0,0.11282515956262057,1.0,0.11622866899636278,1.0,1.0,1.0,1.0
CHRNB3,9,0.9164562206005548,1.0,0.09638934346381814,0.8675040911743632,0.06132695727433328,0.5519426154689995,1.0,1.0,1.0
CHRNB2,9,0.39314010135633337,1.0,0.2418133827197021,1.0,0.03262573765212002,0.29363163886908017,1.0,1.0,0.9793340414670884
CHRNB1,10,0.1949343508858059,1.0,0.041948003559080314,0.41948003559080316,0.423184690001611,1.0,1.0,1.0,1.0
CHRNG,9,0.15212418610175338,1.0,0.08649589244746025,0.7784630320271423,0.4000488251241645,1.0,1.0,1.0,1.0
CHRNA9,9,0.5481148725082453,1.0,0.06822489786443077,0.6140240807798769,0.036207339953469385,0.32586605958122444,1.0,1.0,1.0
CHRNA6,9,0.6325729987776025,1.0,0.0011309803887411404,0.010178823498670263,0.18474568566000674,1.0,1.0,0.08258434226056571,1.0
CHRNA5,10,0.36708697832888565,1.0,0.0027370672925523948,0.027370672925523948,0.44357538401010815,1.0,1.0,0.18247845752669167,1.0
CHRNA4,9,0.17222747576268593,1.0,0.06656486417198919,0.5990837775479027,0.18473409639655852,1.0,1.0,1.0,1.0
CHRNA2,10,0.6423538029811258,1.0,0.0672160127138651,0.672160127138651,0.1278826614684079,1.0,1.0,1.0,1.0
CHRNA10,9,0.4941486351632145,1.0,0.04292674834890901,0.3863407351401811,0.10129688615785214,0.9116719754206692,1.0,1.0,1.0
CHRM5,9,0.3628266077331115,1.0,0.20785107065793226,1.0,0.02164176383982902,0.19477587455846118,1.0,1.0,0.7631267444079233
CHRNA7,10,0.13245633084688765,1.0,0.471250785288686,1.0,0.06721883294699123,0.6721883294699122,1.0,1.0,1.0
CIBAR2,4,0.5923787119393148,1.0,0.019005554830555303,0.07602221932222121,0.5527445593668532,1.0,1.0,0.396060700915205,1.0
CHST1,10,0.20953353989074489,1.0,0.011921405056503118,0.11921405056503118,0.20905930441158133,1.0,1.0,0.5499697501689832,1.0
CHST5,10,0.546083202684565,1.0,0.4971651954299554,1.0,0.003417138265776131,0.03417138265776131,1.0,1.0,0.21921810738919756
CIB4,10,0.4621971246189919,1.0,0.15058567031581727,1.0,0.19477399314673763,1.0,1.0,1.0,1.0
CIB3,9,0.34717703238587794,1.0,0.17895121364036323,1.0,0.08436694150387351,0.7593024735348616,1.0,1.0,1.0
CIB2,10,0.1257820428570618,1.0,0.5595049073781699,1.0,0.012600547266571092,0.1260054726657109,1.0,1.0,0.5712781692671731
CIB1,10,0.519070592277253,1.0,0.10633137511820083,1.0,0.08206566346539082,0.8206566346539081,1.0,1.0,1.0
CIAO2B,10,0.6307118827055959,1.0,0.1785120427240376,1.0,0.00617573005813401,0.061757300581340095,1.0,1.0,0.34314037496051086
CHURC1-FNTB,6,0.23353751302044806,1.0,0.37878660336069186,1.0,0.22796441400161735,1.0,1.0,1.0,1.0
CHST14,10,0.10539226275041072,1.0,0.012830696577912951,0.1283069657791295,0.3625769272887166,1.0,1.0,0.5787714539776877,1.0
CHURC1,10,0.7479451937654404,1.0,0.17239427801179372,1.0,0.03913976300555264,0.3913976300555264,1.0,1.0,1.0
CHTOP,10,0.49275273860115953,1.0,0.02823414199322577,0.2823414199322577,0.05811746447697659,0.5811746447697659,1.0,0.9621021704170959,1.0
CHTF8,10,0.1586977869064858,1.0,0.144558983938855,1.0,0.03929189321510604,0.3929189321510604,1.0,1.0,1.0
CHTF18,10,0.6675561193713575,1.0,0.0010652983522205974,0.010652983522205974,0.384994106530604,1.0,1.0,0.08601234045514784,1.0
CHST9,9,0.3890087551581329,1.0,0.23060473160675102,1.0,0.024997089853313847,0.2249738086798246,1.0,1.0,0.8383160373852474
CHST8,9,0.5199472285256366,1.0,0.05350362627501518,0.48153263647513667,0.08986886974248212,0.8088198276823391,1.0,1.0,1.0
CHST7,10,0.4560491358335079,1.0,0.0030121021184901,0.030121021184901002,0.5884075010723289,1.0,1.0,0.1957474584339261,1.0
CHUK,10,0.22376868743089026,1.0,0.6083330356049894,1.0,0.0689709364113399,0.689709364113399,1.0,1.0,1.0
CLASRP,10,0.464553768283126,1.0,0.24140408690097992,1.0,0.07363212530896424,0.7363212530896424,1.0,1.0,1.0
CLBA1,10,0.5761960081529129,1.0,0.02792391529023911,0.2792391529023911,0.2342534774733424,1.0,1.0,0.9563577294563521,1.0
CLCA4,10,0.4447893101541337,1.0,0.14477525965860427,1.0,0.030668382093621816,0.30668382093621815,1.0,1.0,1.0
CLPB,9,0.36203805635664904,1.0,0.005490906161576341,0.04941815545418707,0.8551130868779278,1.0,1.0,0.2849099795525149,1.0
CLOCK,10,0.3999099398986392,1.0,0.03483959139928139,0.3483959139928139,0.18335259697762182,1.0,1.0,1.0,1.0
CLNK,7,0.6900583973327266,1.0,0.03279731817016096,0.22958122719112672,0.1421864315889197,0.9953050211224379,1.0,0.8521795893702134,1.0
CLN6,10,0.1620595119957191,1.0,0.21799419363694078,1.0,0.09466800016646279,0.946680001664628,1.0,1.0,1.0
CLMB,9,0.27958985312569845,1.0,0.06324031714093398,0.5691628542684057,0.37868481415260313,1.0,1.0,1.0,1.0
CLMAT3,4,0.361223619913966,1.0,0.48790094107184295,1.0,0.17126360923163295,0.6850544369265318,1.0,1.0,1.0
CLPP,10,0.5121482946284969,1.0,0.039108378547573215,0.39108378547573214,0.36942878763854475,1.0,1.0,1.0,1.0
CLLU1-AS1,2,0.5972197237457747,1.0,0.1028505886116832,0.2057011772233664,0.5427904492056257,1.0,1.0,0.7963150640348545,1.0
CLK4,10,0.45142264941104093,1.0,0.12999270930006943,1.0,0.05430492387621036,0.5430492387621035,1.0,1.0,1.0
CLK3,10,0.12684548051496772,1.0,0.7307185763592634,1.0,0.0010427051183388208,0.010427051183388209,1.0,1.0,0.08639408478017276
CLK2P1,2,0.7397681930887896,1.0,0.310432110124053,0.620864220248106,0.2540592180848257,0.5081184361696514,1.0,1.0,1.0
CLK2,10,0.13400096706290363,1.0,0.7737802304803179,1.0,0.01643374565469269,0.16433745654692689,1.0,1.0,0.6835354648682618
CLK1,10,0.18185968911104608,1.0,0.09926181185217248,0.9926181185217248,0.22778632716121258,1.0,1.0,1.0,1.0
CLIP1-AS1,5,0.8054551796322715,1.0,0.2058549854409722,1.0,0.3521054561015751,1.0,1.0,1.0,1.0
CLLU1,7,0.2839501624868149,1.0,0.054277130936624604,0.3799399165563722,0.5583196048887655,1.0,1.0,1.0,1.0
CLINT1,10,0.312070832682819,1.0,0.005889660492322909,0.05889660492322909,0.5565795157841711,1.0,1.0,0.32579629928857085,1.0
CLPSL2,4,0.6969381918281123,1.0,0.16875958768414104,0.6750383507365642,0.15350778487469913,0.6140311394987965,1.0,1.0,1.0
CLRN1,10,0.1914238059657647,1.0,0.4059644549233106,1.0,0.22533411182872454,1.0,1.0,1.0,1.0
CLXN,9,0.34570722712402274,1.0,0.3866886628052796,1.0,0.1170122800678175,1.0,1.0,1.0,1.0
CLVS2,7,0.6450517958140278,1.0,0.2860239997757641,1.0,0.042986964452248755,0.3009087511657413,1.0,1.0,0.9941808640221377
CLVS1,9,0.5531133692225912,1.0,0.12678443205777162,1.0,0.03389285798416045,0.3050357218574441,1.0,1.0,1.0
CLUL1,10,0.7282745688862062,1.0,0.13173038877451315,1.0,0.07987627340449194,0.7987627340449194,1.0,1.0,1.0
