library,term,datasets,combined_nes,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,median_gene_set_size,mean_lead_fraction,lead_genes_all,lead_genes_all_size,lead_genes_core,lead_genes_core_size,q_value
GO_Biological_Process_2023,Respiratory Electron Transport Chain (GO:0022904),10,-2.003466570994394,0.1439756527934536,-2.285658850469563,-1.721274291519225,5.113410837842017e-44,5.9608609865491405e-06,0.0,down,0,10,1.0,0.001953125,13,0.6634615384615385,ETFB;ETFDH;ETFRF1;NDUFA5;PPARGC1A;SDHA;SDHB;SLC25A12;SLC25A13;SLC25A18;SLC25A51;UQCRFS1,12,ETFB;ETFDH;NDUFA5;PPARGC1A;SDHA;SDHB;SLC25A12;SLC25A13;SLC25A51;UQCRFS1,10,6.954659596324226e-43
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),10,-1.6688377072754728,0.11997451618197393,-1.9039877589921417,-1.4336876555588038,5.512962029114275e-44,5.9608609865491405e-06,0.0,down,0,10,1.0,0.001953125,125,0.3815658409641237,ANKFY1;ANKRD27;AP1G1;AP2A1;AP4M1;ARFRP1;ARL1;ASB15;ATG14;BAIAP3;BECN1;BET1L;CCDC91;CLN3;CLN5;CLTC;CLTCL1;CORO7;DENND2A;DOP1B;EEA1;EMP2;EPS15;ERC1;EVI5;FHIP1B;GAK;GBF1;GCC2;GGA1;GOSR1;HEATR5A;HEATR5B;HOOK1;HOOK2;KIF16B;KLHL20;LAMP1;LMTK2;MAGEL2;MON2;MYO1D;PHETA1;PHETA2;PIK3C3;PIK3R4;PLEKHA3;PLEKHJ1;PREPL;PTPN23;RAB14;RAB29;RAB6A;RAB6B;RAB6C;RAB6D;RAB7A;RAB9A;RAB9B;RBSN;RGP1;RHOBTB3;RILP;RNF126;SLC66A2;SNF8;SNX1;SNX16;SNX2;SNX5;SNX6;SORT1;SPAG9;STX10;STX16;STX5;STX6;STX8;SYS1;SYT7;TBC1D10A;TBC1D10B;TBC1D17;TBC1D23;TBC1D5;TMEM87A;TMEM87B;VAMP3;VPS13A;VPS26A;VPS26B;VPS29;VPS35;VPS50;VPS51;VPS52;VPS53;VPS54;VTI1A;VTI1B;WASH2P;WASH3P;WASHC1;WASHC2A;WASHC2C;WDR81;WIPF3;YKT6,108,ANKRD27;AP4M1;ATG14;BAIAP3;BECN1;CLN3;CLN5;DOP1B;FHIP1B;HEATR5A;HEATR5B;HOOK1;HOOK2;KIF16B;KLHL20;LMTK2;MYO1D;PHETA1;PIK3C3;PIK3R4;PLEKHJ1;PREPL;RAB14;RGP1;RILP;SLC66A2;SNX1;SNX2;SNX5;SNX6;SORT1;SPAG9;STX8;SYT7;TBC1D10A;TMEM87B;VPS13A;VPS26A;VPS26B;VPS35;VPS50;VPS51;VPS52;VTI1B;WASH3P;WASHC1;WASHC2A;WASHC2C;WIPF3,49,7.487810755981923e-43
GO_Biological_Process_2023,Primary Alcohol Metabolic Process (GO:0034308),10,-1.9483716956756039,0.14014518207722307,-2.2230562525469613,-1.6736871388042467,6.114684237961365e-44,6.44619889321087e-06,0.0,down,0,10,1.0,0.001953125,14,0.49220779220779215,ALDH3A2;CYP11B1;CYP11B2;GDE1;GDPD1;GDPD3;HSD11B2;IGF1;NAAA;NAPEPLD;PECR;THTPA;TKTL1,13,ALDH3A2;GDE1;GDPD1;HSD11B2;NAAA;NAPEPLD;PECR,7,8.293720139451017e-43
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),10,1.6889020600956746,0.12160621521490231,1.450553878274466,1.927250241916883,7.459775074804213e-44,6.0278945331518365e-06,0.0,up,9,1,0.9,0.021484375,86,0.37582308651875607,ADAM8;ADAM9;ADGRG1;AGR2;ALOX15;ATM;AZU1;C1QBP;CCDC80;CCL21;CCL5;CCR7;CD47;CHRD;CIB1;CXCL12;ECM2;EPB41L4B;EPHA4;FBLN2;FOXC2;FRMD5;FSTL3;FUT3;FUT7;HYAL1;IL12A;IL12B;ITGAV;JAK2;LAMA1;LAMA2;LAMB1;LAMB2;LAMC1;LIF;LIMS1;MAGI1;MDK;NCKAP1L;NDNF;NID1;NODAL;NPNT;P2RY12;P4HB;PDGFB;PLPP3;PPM1F;PPP3CA;PRKCA;PRKD2;PRSS2;PTPRJ;RAC1;RELL2;RET;RHOD;SAA1;SFRP2;SIRPG;SMAD7;STX4;SYK;TFE3;TGFB2;TGM2;TNF;TNFRSF18;TNFSF18;TNPO1;TPM1;VEGFA;ZFHX3,74,ADAM8;ADAM9;AGR2;ATM;CCDC80;CCR7;CD47;FSTL3;HYAL1;ITGAV;JAK2;LAMA2;LAMB1;LAMB2;LAMC1;LIF;LIMS1;MDK;NCKAP1L;NID1;P4HB;PDGFB;PPM1F;PRKD2;SAA1;SFRP2;SIRPG;TFE3;TGFB2;TGM2;TNF;TNFRSF18,32,1.0104326484519641e-42
GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),10,1.9236829949721537,0.13860151643245736,1.6520240227645373,2.19534196717977,8.464268622149673e-44,6.603224398470028e-06,0.0,up,9,1,0.9,0.021484375,25,0.4767587991718426,ANO6;CCL5;CCN3;CCR1;CCR2;CREB3;CXCL10;CXCL12;CXCL17;DEFB124;DUSP1;FPR2;GREM1;HMGB1;LGMN;LYN;MOSPD2;PLA2G7;S100A7;SERPINE1;SLAMF8,21,CCR1;CCR2;CREB3;CXCL10;CXCL17;DUSP1;FPR2;GREM1;LYN;PLA2G7;S100A7;SERPINE1;SLAMF8,13,1.1449280134872307e-42
GO_Biological_Process_2023,Vasculogenesis (GO:0001570),10,1.9422513207690668,0.1399920754946905,1.6678668527994733,2.2166357887386603,9.104263119750164e-44,4.227415605350975e-06,0.21260806689385525,up,9,1,0.9,0.021484375,32,0.521155303030303,AGGF1;APELA;APLNR;CAV1;CCM2;CUL7;EGFL7;ENG;GLMN;HAS2;HEY2;ITGB8;KDR;NELL1;NKX2-5;NOTCH1;PDGFRB;RAMP2;RASA1;RASIP1;SHH;SOX17;SOX18;SPRED1;TBX20;TBX6;TGFB1;TGFBR2;TGFBR3;TNNI3;VEGFA;WT1,32,APLNR;CAV1;CCM2;CUL7;EGFL7;ENG;HEY2;KDR;PDGFRB;RAMP2;RASIP1;SHH;SOX17;SOX18;TGFB1;TGFBR2,16,1.2298197388599848e-42
GO_Biological_Process_2023,Regulation Of Macrophage Cytokine Production (GO:0010935),10,1.9176709085531112,0.1382502885228465,1.646700343048332,2.1886414740578903,9.493276056762074e-44,5.977883101211452e-06,0.0,up,10,0,1.0,0.001953125,13,0.6825174825174825,CUEDC2;GPRC5B;HLA-G;IRAK3;LAPTM5;LILRB1;PLCG2;SEMA7A;TGFB1;TGFB2;TGFB3;WNT5A,12,GPRC5B;HLA-G;IRAK3;LAPTM5;LILRB1;SEMA7A;TGFB1;TGFB2;TGFB3;WNT5A,10,1.2806235660244348e-42
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),10,-1.9571281770469944,0.14112387693350747,-2.233730975836669,-1.6805253782573197,9.878148490328498e-44,6.1950055487768395e-06,0.0,down,0,10,1.0,0.001953125,11,0.7318181818181819,ACOT8;ACOX1;ACOX2;AMACR;CRAT;CROT;DECR2;EHHADH;SCP2,9,ACOT8;ACOX1;ACOX2;AMACR;CRAT;CROT;DECR2;EHHADH;SCP2,9,1.3307315527392263e-42
GO_Biological_Process_2023,B Cell Activation (GO:0042113),10,1.7183878905671703,0.12393275084173072,1.4754796989173782,1.9612960822169625,1.0252849951086595e-43,5.9608609865491405e-06,0.0,up,10,0,1.0,0.001953125,92,0.4243780516159033,ADGRG3;AICDA;AKAP17A;BANK1;BCL2;BLNK;BTK;CASP8;CD22;CD40;CD40LG;CD70;CD79A;CD79B;CD86;CHRNA4;CHRNB2;CLCF1;CR2;CTPS1;DNAJB9;EPHB2;FCRLA;FLT3;FNIP1;GPR183;HDAC4;HDAC5;HDAC9;HHEX;IFNA1;IFNA10;IFNA16;IFNA17;IFNA2;IFNA21;IFNA5;IFNA6;IFNA7;IFNB1;IFNE;IL10;IL11;IL4;ITGA4;ITGB1;JAK3;KIT;KLF6;LAT2;LAX1;LYL1;MALT1;MEF2C;MS4A1;NFAM1;PAX5;PHB1;PIK3CD;PIK3R2;PIK3R3;PLCG2;PRKCB;PTPN2;PTPRC;PTPRJ;RABL3;RAG1;RAG2;RASGRP1;SLC39A7;TCF3;TPD52;VCAM1;ZAP70;ZBTB7A,76,ADGRG3;AKAP17A;BANK1;BTK;CASP8;CD40;CD70;CD79A;CD79B;CD86;CLCF1;DNAJB9;GPR183;HDAC4;HDAC9;HHEX;IL10;IL11;ITGA4;ITGB1;JAK3;KIT;KLF6;LAT2;LAX1;MALT1;NFAM1;PAX5;PIK3CD;PIK3R2;PIK3R3;PLCG2;PRKCB;PTPN2;PTPRC;RASGRP1;VCAM1;ZAP70,38,1.3793352410450962e-42
GO_Biological_Process_2023,Regulation Of Phospholipase C Activity (GO:1900274),10,1.9471256205399754,0.14045080418016032,1.6718420443468611,2.2224091967330897,1.055541900043114e-43,3.4357101350669846e-06,0.0,up,9,1,0.9,0.021484375,11,0.6563636363636365,ABL2;BICD1;ESR1;FGF2;FGFR1;FLT1;HRAS;KIT;PDGFRA;PDGFRB;RASGRP1,11,ABL2;BICD1;FGF2;FGFR1;FLT1;KIT;PDGFRA;PDGFRB;RASGRP1,9,1.4181162518871916e-42
GO_Biological_Process_2023,Cotranslational Protein Targeting To Membrane (GO:0006613),10,1.914294008441288,0.13808720976129954,1.6436430773091408,2.1849449395734353,1.0623979573616702e-43,5.083359144917963e-06,0.0,up,10,0,1.0,0.001953125,13,0.6153846153846153,SEC61A1;SEC62;SEC63;SIL1;SRP14;SRP19;SRP54;SRP72;SRP9;SRPRA;SSR1;SSR2;TRAM1,13,SEC61A1;SIL1;SRP19;SRP54;SRP72;SRPRA;SSR1;SSR2;TRAM1,9,1.425395906257234e-42
WikiPathway_2023_Human,LDL Influence On CD14 And TLR4 WP5272,10,1.7874478416931854,0.1290178286097107,1.5345728976181525,2.0403227857682182,1.1986917719512366e-43,5.789574575440471e-06,0.0,up,9,1,0.9,0.021484375,24,0.5018115942028984,AKT1;ATF4;CCL2;CD14;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5;IL10;IL1B;IL6;MAPK11;MAPK12;MAPK14;NFKB1;NFKB2;REL;RELA;RELB;TLR4,23,CCL2;CD14;CREB3;CREB3L1;CREB3L2;CREB5;IL10;IL1B;IL6;MAPK11;NFKB2;REL;RELA;TLR4,14,1.606084989040069e-42
Reactome_2022,Beta Oxidation Of octanoyl-CoA To hexanoyl-CoA R-HSA-77348,10,-1.8140041064562333,0.130962067664507,-2.0706897590786673,-1.5573184538337996,1.248080438861512e-43,4.470520310347502e-06,0.0,down,1,9,0.9,0.021484375,5,0.8400000000000001,ACADM;ECHS1;HADH;HADHA;HADHB,5,ACADM;ECHS1;HADH;HADHA;HADHB,5,1.6700023685980964e-42
Reactome_2022,Beta Oxidation Of decanoyl-CoA To octanoyl-CoA-CoA R-HSA-77346,10,-1.8457975615495439,0.13327091823159865,-2.107008561283477,-1.5845865618156105,1.2727397728588317e-43,4.968904256952288e-06,0.0,down,1,9,0.9,0.021484375,6,0.72,ACADM;ECHS1;HADH;HADHA;HADHB;MECR,6,ACADM;ECHS1;HADH;HADHA;HADHB,5,1.7007028096893958e-42
GO_Cellular_Component_2023,Golgi Lumen (GO:0005796),10,1.7626396350207023,0.12765723998996298,1.5124314446403748,2.0128478254010296,2.293577325225504e-43,5.600906465015727e-06,0.0,up,9,1,0.9,0.021484375,98,0.3229780758650934,AGRN;APP;BCAN;BGLAP;BGN;BPNT2;CGA;CGB3;CSPG4;CSPG5;DCN;DEFA1;DEFA3;DEFA4;DEFA5;DEFA6;DEFB103A;DEFB4A;ERO1A;F10;F7;F8;F9;FGF23;FMOD;FURIN;GAS6;GPC1;GPC3;GPC4;GPC6;HS3ST1;HSPG2;INS;KERA;LALBA;LUM;MMP11;MMP14;MMP16;MUC1;MUC13;MUC15;MUC16;MUC17;MUC19;MUC2;MUC20;MUC4;MUC5AC;MUC5B;MUC6;MUC7;MUCL1;NGF;OGN;OMD;PCSK5;PDGFB;PRELP;PROC;PROS1;PROZ;RAB33B;RHBDF2;SDC1;SDC2;SDC3;SDF4;SOD3;TGFB1;UMOD;VCAN;WNT3;WNT4;WNT5A;WNT5B;WNT6;WNT7A;WNT7B,80,AGRN;BGN;DCN;DEFA1;DEFA3;DEFA5;DEFA6;DEFB4A;ERO1A;FMOD;FURIN;GPC6;HS3ST1;LUM;MMP14;MUC1;MUC16;MUC4;MUC5AC;MUC5B;PDGFB;RHBDF2;SDC1;SDC2;SDC3;SOD3;TGFB1;VCAN;WNT4;WNT5A,30,3.0606755288843703e-42
KEGG_2021_Human,Apoptosis,10,1.7138543781764586,0.1242103073481923,1.4704021757740016,1.9573065805789156,2.6200528297884626e-43,3.8919240215766005e-06,0.0,up,10,0,1.0,0.001953125,140,0.30415249320300597,ACTB;ACTG1;AKT2;AKT3;APAF1;ATF4;ATM;BAK1;BAX;BBC3;BCL2;BCL2A1;BCL2L1;BCL2L11;BID;BIRC3;BIRC5;BIRC7;BOK;CAPN1;CASP10;CASP12;CASP3;CASP7;CASP8;CASP9;CFLAR;CHUK;CSF2RB;CTSB;CTSC;CTSF;CTSH;CTSK;CTSL;CTSO;CTSS;DAXX;DDIT3;DFFA;DFFB;EIF2AK3;EIF2S1;ERN1;FADD;FASLG;FOS;GADD45A;GADD45B;GADD45G;GZMB;HRAS;HRK;HTRA2;IKBKB;IKBKG;IL3;IL3RA;ITPR1;ITPR3;KRAS;LMNA;LMNB1;LMNB2;MAP2K1;MAP3K14;MAP3K5;MAPK1;MAPK10;MAPK8;MCL1;NFKB1;NFKBIA;NGF;NGFR;NTRK1;PARP1;PARP2;PARP3;PARP4;PIK3CA;PIK3CD;PIK3R2;PIK3R3;PMAIP1;PRF1;PTPN13;RELA;RIPK1;SEPTIN4;SPTA1;SPTAN1;TNF;TNFRSF10A;TNFRSF10B;TNFRSF1A;TNFSF10;TRADD;TRAF1;TRAF2;TUBA1A;TUBA1B;TUBA1C;TUBA3C;TUBA3D;TUBA4A,106,ACTB;AKT3;ATM;BAK1;BCL2A1;BIRC3;BIRC5;BOK;CASP10;CASP8;CFLAR;CSF2RB;CTSB;CTSC;CTSH;CTSK;CTSL;FOS;GZMB;IL3RA;ITPR1;LMNB1;MAP2K1;MAP3K5;MCL1;NFKBIA;PARP1;PIK3CD;PIK3R2;PIK3R3;PMAIP1;PRF1;PTPN13;RELA;SEPTIN4;TNF;TNFRSF10A;TRAF1;TUBA1A;TUBA1B,40,3.491642984859221e-42
KEGG_2021_Human,MAPK signaling pathway,10,1.4329760667122649,0.10386092182965623,1.2294086599261387,1.636543473498391,2.6543526839696856e-43,5.251623603714087e-06,0.18194900987854234,up,9,1,0.9,0.021484375,293,0.29877974151399705,AKT1;AKT3;ANGPT1;ANGPT2;ANGPT4;ARAF;AREG;ARRB2;ATF2;ATF4;BDNF;BRAF;CACNA1A;CACNA1B;CACNA1C;CACNA1E;CACNA1F;CACNA1G;CACNA1H;CACNA1I;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG2;CACNG4;CACNG6;CACNG7;CACNG8;CASP3;CD14;CDC25B;CHUK;CRK;CRKL;CSF1;CSF1R;DAXX;DDIT3;DUSP1;DUSP10;DUSP2;DUSP3;DUSP4;DUSP5;DUSP6;DUSP7;DUSP8;ECSIT;EFNA1;EFNA2;EFNA3;EFNA4;EGF;EGFR;ELK1;ELK4;EPHA2;ERBB2;ERBB4;EREG;FAS;FASLG;FGF1;FGF10;FGF16;FGF17;FGF18;FGF2;FGF20;FGF23;FGF3;FGF5;FGF6;FGF7;FGF8;FGFR1;FGFR3;FGFR4;FLNA;FLNC;FLT1;FLT3;FLT3LG;FLT4;FOS;GADD45A;GADD45B;GADD45G;GNA12;GRB2;HGF;HRAS;HSPA1A;HSPA1B;HSPA1L;HSPA2;HSPA6;HSPA8;IGF1;IGF2;IKBKG;IL1A;IL1B;IL1R1;IL1RAP;INS;IRAK1;IRAK4;JMJD7-PLA2G4B;JUN;JUND;KDR;KIT;KRAS;LAMTOR3;MAP2K1;MAP2K3;MAP2K4;MAP2K6;MAP2K7;MAP3K12;MAP3K14;MAP3K2;MAP3K20;MAP3K3;MAP3K4;MAP3K5;MAP3K6;MAP3K8;MAP4K1;MAP4K2;MAP4K4;MAPK1;MAPK10;MAPK11;MAPK12;MAPK14;MAPK7;MAPK8IP1;MAPKAPK2;MAPKAPK3;MAPKAPK5;MAPT;MECOM;MEF2C;MET;MKNK1;MKNK2;MRAS;MYC;MYD88;NF1;NFATC1;NFATC3;NFKB1;NFKB2;NGF;NGFR;NLK;NR4A1;NTF4;NTRK1;PAK1;PAK2;PDGFB;PDGFC;PDGFRA;PDGFRB;PGF;PLA2G4C;PLA2G4D;PLA2G4E;PLA2G4F;PPM1B;PPP3CA;PPP3CB;PPP3CC;PPP3R1;PPP3R2;PRKACB;PRKCA;PRKCB;PRKCG;PTPN5;PTPN7;RAC1;RAC2;RAF1;RAP1A;RAP1B;RAPGEF2;RASA1;RASA2;RASGRF1;RASGRF2;RASGRP1;RASGRP2;RASGRP3;RASGRP4;RELA;RELB;RPS6KA2;RPS6KA4;RPS6KA6;RRAS;SOS1;SRF;STK3;STK4;STMN1;TAOK1;TAOK2;TEK;TGFB1;TGFB2;TGFB3;TGFBR1;TGFBR2;TNF;TRADD;TRAF2;TRAF6;VEGFA;VEGFB;VEGFC;VEGFD,229,AKT3;ANGPT2;AREG;BDNF;CACNA1C;CACNA1E;CD14;CDC25B;CSF1R;DUSP1;DUSP10;DUSP2;DUSP4;DUSP6;DUSP7;EPHA2;FGF2;FGF7;FGFR1;FLNA;FLNC;FLT1;FOS;GNA12;HGF;HSPA6;IGF2;IL1A;IL1B;IL1R1;IL1RAP;KDR;KIT;MAP2K1;MAP2K3;MAP3K20;MAP3K3;MAP3K5;MAP3K6;MAP3K8;MAP4K1;MAP4K4;MAPK10;MAPK11;MAPKAPK2;MET;MRAS;NFATC1;NFKB2;NR4A1;PAK2;PDGFB;PDGFRA;PDGFRB;PGF;PLA2G4C;PPP3R1;PRKCB;PTPN7;RAC2;RASA2;RASGRF2;RASGRP1;RASGRP3;RASGRP4;RELA;RPS6KA2;SRF;STK4;TEK;TGFB1;TGFB2;TGFB3;TGFBR1;TGFBR2;TNF;TRADD;VEGFC,78,3.532604947860327e-42
KEGG_2021_Human,Cytosolic DNA-sensing pathway,10,1.8170197273365074,0.1318298438448373,1.5586332334006263,2.0754062212723885,3.2227853471832795e-43,5.9608609865491405e-06,0.0,up,10,0,1.0,0.001953125,60,0.3387384598674921,ADAR;AIM2;CASP1;CCL4;CCL4L1;CCL4L2;CCL5;CGAS;CHUK;CXCL10;IFNA1;IFNA10;IFNA16;IFNA17;IFNA2;IFNA21;IFNA4;IFNA5;IFNA6;IFNA7;IKBKB;IKBKE;IKBKG;IL18;IL1B;IL33;IL6;IRF3;IRF7;NFKB1;NFKBIA;NFKBIB;POLR1C;POLR2E;POLR2F;POLR2L;POLR3D;POLR3G;POLR3GL;POLR3H;POLR3K;PYCARD;RELA;RIPK1;RIPK3;STING1;TBK1;TREX1;ZBP1,49,ADAR;AIM2;CASP1;CCL4;CGAS;CXCL10;IL18;IL1B;IL33;IL6;IRF7;NFKBIA;POLR2L;POLR3G;RELA;STING1;ZBP1,17,4.2833668521879645e-42
GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),10,1.8218604312050093,0.13222945676490994,1.5626906959457858,2.0810301664642328,3.4560996553965387e-43,6.111165468829615e-06,0.0,up,10,0,1.0,0.001953125,52,0.41142219571953165,ACOD1;AKT1;ATG12;AURKB;CACTIN;CGAS;CR1;DCST1;DHX58;IFI16;INS;IRAK3;ISG15;LYAR;METTL3;NLRC3;NLRC5;OAS1;OAS3;PARP1;PRKDC;PTPN2;RPS19;SAMHD1;SERPING1;SLAMF8;STAT2;TNFAIP3;TRAFD1;TREX1;TRIM21;TTLL12;TYRO3;USP15;USP18;VSIG4;YTHDF2;YWHAZ,38,ACOD1;AURKB;CGAS;CR1;DHX58;IFI16;IRAK3;ISG15;LYAR;NLRC5;OAS3;PARP1;SAMHD1;SERPING1;SLAMF8;STAT2;TNFAIP3;TRAFD1;TRIM21;TYRO3;USP18;YTHDF2,22,4.587312996419904e-42
GO_Molecular_Function_2023,Estradiol 17-Beta-Dehydrogenase [NAD(P)] Activity (GO:0004303),10,-1.8967165422611134,0.1379329891073128,-2.1670652009114466,-1.6263678836107802,5.023035165797346e-43,4.140490392463878e-06,0.0,down,0,10,1.0,0.001953125,9,0.46984126984126984,DHRS11;HSD17B1;HSD17B10;HSD17B11;HSD17B14;HSD17B2;HSD17B4;HSD17B8,8,DHRS11;HSD17B11;HSD17B2;HSD17B8,4,6.658207709743407e-42
GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),10,1.946510388024582,0.1415710255782931,1.6690311778911275,2.2239895981580364,5.138509149406707e-43,3.5609247825541344e-06,0.0,up,10,0,1.0,0.001953125,22,0.4818181818181818,CD40LG;CD86;CEBPB;DDIT3;FCER1G;FOXP3;GATA3;HAVCR2;HLA-DRB1;HLA-E;IRF4;LEF1;LGALS9;NLRP3;PRKCQ;SLC7A5;SYK;ZFPM1;ZP3,19,CD86;CEBPB;FCER1G;GATA3;HAVCR2;HLA-DRB1;HLA-E;IRF4;LEF1;NLRP3;SLC7A5,11,6.802178667071762e-42
GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),10,-1.8271935454110841,0.13317218630686598,-2.088211030572541,-1.5661760602496269,7.649961262219026e-43,5.9608609865491405e-06,0.0,down,0,10,1.0,0.001953125,14,0.5238095238095238,ETFA;ETFB;ETFDH;ETFRF1;NDOR1;NDUFA5;POR;PPARGC1A;SDHA;SDHB;UQCRFS1,11,ETFA;ETFB;ETFDH;NDUFA5;POR;PPARGC1A;SDHA;SDHB;UQCRFS1,9,1.0113248788653552e-41
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),10,1.5233960345362925,0.1111569111534977,1.305528488675437,1.741263580397148,9.487817195069306e-43,4.013311850327065e-06,0.0,up,9,1,0.9,0.021484375,229,0.2654197198351766,ACTN3;ADAM17;ADAMTS5;ADIPOR1;ADM;ALDH1A1;ALPK2;APOA2;ARHGDIB;ARID4A;ARRDC3;ASB1;ATF4;ATP2B4;BBS2;BMAL1;BMP2;BMP4;BMP5;BMPR2;BRCA2;BRMS1L;BTN2A2;CALR;CHSY1;CLEC4A;CORO1C;CRHBP;DAB2IP;DCANP1;DDIT3;DKK1;DOCK7;DUSP10;EFNA1;EGFR;ELAPOR2;EMILIN1;EPHA4;EVL;F2R;FCGR2B;FFAR4;FOXA2;FOXC2;FOXE3;FOXP3;GAS6;GATA3;GBP7;GDF15;GJA1;GPNMB;GRN;HDAC1;HDAC9;HPN;ID1;IFNG;IFNGR1;IL10;IL13;IL15;IL17RD;IL18R1;IL1B;IL4;INS;IP6K1;KLF7;LAMA4;LGR4;LOXL2;LRP4;LRPAP1;MAD2L2;MARK1;MCC;MDK;MEF2C;MYOCD;N4BP1;NEUROG1;NFIB;NKX3-1;NLRP12;NODAL;NOTCH1;NOVA2;NPTN;NPVF;NR1D1;NR1H4;NRDC;OGT;OVOL2;PAEP;PARP1;PFN2;PGAM5;PLCL1;PPP1R11;PROC;PROCR;PTCH1;PTGER4;PTPN23;PTPRG;PTPRO;RAB11FIP1;RAB11FIP3;RAB11FIP5;RB1;RBBP7;RBPJ;REG3A;REG3G;RGCC;RGS2;ROBO1;RPS19;RPS6KA4;RPS6KA6;SAP30;SF3B3;SFRP1;SFRP2;SHH;SINHCAF;SLAMF8;SLC11A1;SMAD6;SMAD7;SOST;SOX9;SPI1;SPRED1;SPRY1;SPRY2;SPX;SRF;SRGN;SRSF6;STC1;STK11;SUDS3;SYT11;TACSTD2;TBX18;TBX5;TFE3;TIFAB;TIMP1;TLR4;TNF;TNNT1;TREM2;TRPV3;TWSG1;USF3;VASN;WNT9B;WWC2;WWC3;ZNF423;ZNF750,166,ADAMTS5;ADM;ARHGDIB;ATP2B4;BRCA2;BTN2A2;CALR;CHSY1;CLEC4A;DKK1;DUSP10;EMILIN1;F2R;FCGR2B;FOXA2;GDF15;GJA1;IFNG;IFNGR1;IL10;IL18R1;IL1B;KLF7;LAMA4;LOXL2;MAD2L2;MCC;MDK;NRDC;PARP1;PROCR;PTPRG;RB1;REG3A;RGCC;ROBO1;SAP30;SFRP2;SHH;SLAMF8;SLC11A1;SPI1;SRF;SRGN;STC1;SYT11;TACSTD2;TFE3;TIMP1;TLR4;TNF;TWSG1;VASN;WWC2,54,1.252619274155954e-41
