dataset,library,Term,ES,NES,NOM p-val,FDR q-val,gene_set_size,n_leading_edge,Lead_genes,rank
GSE11223,Reactome_2022,"Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513",-0.43016882427760716,-1.2852629276603877,0.15195071868583163,0.28738945889814377,17,8,MAPKAPK2;ZFP36;EXOSC6;EXOSC1;EXOSC2;YWHAB;EXOSC3;TNPO1,733
GSE11223,Reactome_2022,Synaptic Adhesion-Like Molecules R-HSA-8849932,-0.39881518495982504,-1.2823625382591277,0.15555555555555556,0.2909866916773547,21,7,LRFN4;GRIN2B;DLG1;FLOT1;MPP3;LRFN2;GRIA4,734
GSE11223,Reactome_2022,Transcription Of HIV Genome R-HSA-167172,-0.3125301276778506,-1.2808579137048877,0.08481262327416174,0.29264585967165324,68,19,GTF2F1;GTF2H4;POLR2E;ELOB;SUPT16H;NELFE;TAF5;NELFA;GTF2B;ERCC3;POLR2F;SUPT5H;ELOA;GTF2H1;GTF2E2;TAF15;POLR2D;TAF11;TAF9B,735
GSE11223,Reactome_2022,Thromboxane Signaling Thru TP Receptor R-HSA-428930,-0.39306550858625294,-1.280307091582356,0.14838709677419354,0.2928036306186815,23,5,GNB2;AAMP;GNA11;GNB3;GNG4,736
GSE11223,Reactome_2022,Serotonin Receptors R-HSA-390666,0.5002558698877451,1.2792594184437873,0.18691588785046728,0.4379231584309122,11,5,HTR6;HTR7;HTR1D;HTR2C;HTR1F,737
GSE11223,Reactome_2022,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,-0.4205791388387522,-1.2784130008053607,0.15555555555555556,0.29514934787173014,19,7,TP53;UBC;KMT5A;PRMT5;EHMT1;JMY;CHEK2,738
GSE11223,Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.27788535884466703,1.2779944691243534,0.0575139146567718,0.4385565581828089,127,45,GPHB5;CHGA;CYSLTR2;HTR6;GNG11;GPR83;GPR15;DRD1;ADM2;MC3R;TSHR;RXFP2;HTR7;ADRB2;PTH1R;GPBAR1;GNAS;TAAR5;GPHA2;GIPR;CALCRL;FSHB;FSHR;PRKACG;GNGT2;NLRP3;GNG2;MC5R;TAAR8;GNG13;TSHB;GCG;TAAR9;GPR25;GNB4;ADCYAP1;PTGER2;PTGER4;ADM;GPR32;PRKCA;ADCY7;C1QTNF1;PRKACB;GNG7,739
GSE11223,Reactome_2022,RHOBTB1 GTPase Cycle R-HSA-9013422,-0.40003002031464735,-1.2778070483192947,0.16237623762376238,0.29551153833392374,23,8,ROCK2;GPS1;STK38;CPSF7;RNF20;CCT7;TRA2B;SRRM1,740
GSE11223,Reactome_2022,Formation Of Early Elongation Complex R-HSA-113418,-0.35864042132691876,-1.2763152464933696,0.13654618473895583,0.2971183247550162,33,10,GTF2F1;GTF2H4;POLR2E;NELFE;NELFA;ERCC3;POLR2F;SUPT5H;GTF2H1;POLR2D,741
GSE11223,Reactome_2022,Cristae Formation R-HSA-8949613,-0.3691648711447171,-1.2759728472653464,0.15306122448979592,0.29708202570284203,29,14,DNAJC11;TMEM11;MTX1;ATP5MC3;ATP5F1D;IMMT;CHCHD3;ATP5F1A;SAMM50;ATP5F1B;ATP5PD;ATP5PO;MICOS13;ATP5MF,742
GSE11223,Reactome_2022,Downregulation Of ERBB2 Signaling R-HSA-8863795,-0.3776489874475103,-1.2740192903956606,0.1273100616016427,0.29940244431867513,28,12,AKT1;ERBB4;CDC37;EREG;UBC;HBEGF;STUB1;HSP90AA1;USP8;ERBB2;MATK;RNF41,743
GSE11223,Reactome_2022,MET Activates RAS Signaling R-HSA-8851805,-0.5244248502904236,-1.2737158148981609,0.18762886597938144,0.29931123770191337,9,3,HRAS;GRB2;NRAS,744
GSE11223,Reactome_2022,Serine Biosynthesis R-HSA-977347,0.5405668285835372,1.2729334590258972,0.19066937119675456,0.4478289887200437,8,4,PSAT1;SERINC1;PHGDH;SERINC3,745
GSE11223,Reactome_2022,Gluconeogenesis R-HSA-70263,-0.36632420325572745,-1.2727573456964827,0.15234375,0.30019140747004697,30,9,SLC37A1;ENO1;SLC25A1;GOT2;PGK1;SLC25A11;SLC37A4;SLC25A10;MDH2,746
GSE11223,Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,-0.3291347816301103,-1.2727539196090605,0.10891089108910891,0.29964097985574467,49,18,TOP3A;NTHL1;KAT5;BRCA2;RMI2;RMI1;PALB2;BRCA1;DNA2;EXO1;WRN;XRCC2;RAD51;MLH1;POLR1B;RFC2;TOPBP1;BRIP1,747
GSE11223,Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,0.3266738135188747,1.272609067686772,0.1087378640776699,0.4463662486870558,55,17,H2BC15;H2BC4;H2BC12;H2BC5;H2BC14;H2BC21;H2BC13;H2BC9;H2BC26;LEF1;H2BC17;RXRA;H2BC11;H2BC12L;FLI1;TAL1;H2BC3,748
GSE11223,Reactome_2022,Platelet Calcium Homeostasis R-HSA-418360,0.38363961877745223,1.2715674102387085,0.1660377358490566,0.44644321643416296,26,13,ORAI2;P2RX1;ATP2B4;SLC8A3;ATP2B3;ATP2A1;P2RX4;TRPC7;ITPR1;TRPC3;SLC8A1;TRPC6;SRI,749
GSE11223,Reactome_2022,Protein Methylation R-HSA-8876725,-0.42627619102928455,-1.271365530583894,0.16666666666666666,0.30111174797972484,17,8,METTL21A;KIN;PRMT3;HSPA8;ETFB;VCPKMT;VCP;ETFBKMT,750
GSE11223,Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In WNT Signaling R-HSA-8939256,-0.58861943128712,-1.2711156914084585,0.19153225806451613,0.30095081211800156,6,1,AXIN1,751
GSE11223,Reactome_2022,Signaling By GPCR R-HSA-372790,0.229769814914767,1.2701142321693766,0.005649717514124294,0.4476325139430902,660,210,TBXA2R;CCL11;CYSLTR1;CXCL12;EDN2;CXCL13;GPNMB;P2RY1;GPHB5;CXCR4;PLCB4;P2RY6;CHGA;ADRA2C;RGS18;GPR183;CYSLTR2;PTAFR;HTR6;GNG11;PDE8B;ARHGEF38;RGS10;TAS2R14;GNRH1;CCL13;HEBP1;C3AR1;GPR55;DRD3;CCL19;GPR83;ADGRE3;LPAR6;EGFR;CCL25;P2RY13;CAMK2G;GPR18;PPY;CCL21;SAA2;CCR3;PREX1;RXFP4;PNOC;GPR15;DRD1;GPR65;OXER1;ADM2;SSTR4;S1PR4;MAPK7;WNT10A;MC3R;PRLHR;GRM7;ANXA1;PPP3CB;PROKR2;CMKLR1;ADRA1B;VAV3;TSHR;RASGRP1;NGEF;RXFP2;TAS2R43;HTR7;ADRB2;HTR1D;FPR3;PTH1R;GPBAR1;PCP2;NLN;FGD1;RGS1;EDNRB;FZD1;PDE1C;CXCL8;TAS1R2;ABHD12;GNAS;TAAR5;RPS6KA2;RASGRP2;WNT4;PRKCB;CORT;GABBR2;ARHGEF25;CCL17;WNT7A;PF4;PIK3R6;PMCH;GPHA2;GIPR;ARRB2;NPFFR1;CD200R1;CALCRL;FSHB;PDE4B;FSHR;APLNR;ROCK1;PRKACG;GNGT2;PRKCH;CCR8;AGTR1;ARHGEF15;ACKR3;AVPR1B;DGKH;NMBR;UTS2;NLRP3;CCL7;GNG2;CCL28;CCR1;TAS2R40;GPR143;MMP3;MC5R;ADRA1A;TAAR8;HTR2C;TRPC7;FZD7;WNT1;OPRD1;GAL;GNG13;FZD4;WNT5A;DHH;GNAL;ITPR1;ARHGEF40;GALR2;GNAT1;VAV1;CCL23;PROKR1;TSHB;GCG;TIAM2;CCKAR;TRPC3;EDN1;TAAR9;GPR25;VAV2;PPP3CC;P2RY12;CX3CR1;GNB4;ADCYAP1;SSTR3;CD55;ITGB1;HTR1F;NMUR2;PTGER2;RGR;C3;TAS1R1;TAS2R31;CCR6;UCN3;PTGER4;GPR132;ADM;P2RY2;ITSN1;SHH;ADORA1;GPR32;PIK3CG;PRKCA;HCAR3;CCL4;CCR7;NPFF;NBEA;ADCY7;C1QTNF1;DRD2;TAS2R13;TAS2R7;CCL27;PENK;TAS2R4;PRKACB;GRM2;GNG7;PPP3CA;ADGRE2;LTB4R;CXCR5;LPAR4;TRPC6;CXCR1;BDKRB1,752
GSE11223,Reactome_2022,Metabolism Of Cofactors R-HSA-8978934,-0.41024165421153985,-1.2697058095590197,0.15428571428571428,0.3025456742734944,19,10,AKT1;COQ9;PDSS1;GCHFR;HSP90AA1;IDH1;TACR1;GCH1;COQ2;PDSS2,753
GSE11223,Reactome_2022,Transport Of RCbl Within Body R-HSA-9758890,0.5390684331012209,1.2693925383791012,0.2,0.44720807451704375,8,2,LMBRD1;ABCD4,754
GSE11223,Reactome_2022,DNA Repair R-HSA-73894,-0.24897465213461864,-1.2690027931779013,0.024390243902439025,0.3029786725223893,300,87,HERC2;TOP3A;CDK2;NSD2;EME2;NTHL1;SLX1A;GTF2H4;H3-4;FAAP20;GPS1;ASCC2;RAD23A;POLR2E;KAT5;BAZ1B;PRKDC;CENPX;BRCA2;WDR48;USP7;H2AJ;TP53;UBE2I;SLC19A1;UBC;PPP4C;POLD2;TERF2;TRIM25;ERCC3;POLR2F;RMI2;RMI1;FANCA;RAD52;H2AX;EYA3;PALB2;POLN;PPP4R2;ALKBH3;INO80;RAD23B;PPP5C;TDG;NEIL2;MCRS1;ADPRS;BRCA1;ACTR8;POLD1;PAXIP1;GTF2H1;SUMO2;TP53BP1;DNA2;SMUG1;POLR2D;CLSPN;H2AC14;RNF8;XPC;DCLRE1B;RNF4;ACTR5;DTL;EXO1;KPNA2;WRN;CHEK2;INO80C;ERCC8;XRCC2;BABAM1;POLR2L;RAD51;PRPF19;H2AC4;EYA4;FAAP100;H2AC6;FANCI;MLH1;COPS6;POLR1B;CHEK1,755
GSE11223,Reactome_2022,Meiotic Recombination R-HSA-912446,0.3321561150504493,1.2688907361473765,0.10956175298804781,0.44635953893584424,51,16,H2BC15;H2BC4;H2BC12;H2BC5;H2BC14;H2BC21;H2BC13;H2BC9;RPA3;H2BC26;H2BC17;H2BC11;H2BC12L;POLR1A;TEX15;H2BC3,756
GSE11223,Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,-0.3421295031264965,-1.2680471194766536,0.13238289205702647,0.3038592365184394,39,17,TOP3A;KAT5;BRCA2;RMI2;RMI1;PALB2;BRCA1;DNA2;EXO1;WRN;XRCC2;RAD51;POLR1B;RFC2;TOPBP1;BRIP1;RAD51AP1,757
GSE11223,Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,-0.2914170085813711,-1.2679243367958544,0.09205020920502092,0.3035227686454688,88,37,PSMD2;PSMD3;SEC61A1;PSMC4;SEC22B;CALR;PSMD11;PSME3;PSMD7;PSMC3;CHUK;UBC;PSMB5;PSMD13;PSMC1;FGB;PSME4;PSMA5;PSMD12;SEC61A2;PSMB6;PSMA6;PSMC5;PSMD9;STX4;PSMB7;PSMB10;FGA;MYD88;PSME2;IKBKB;PSMD6;HLA-C;HLA-B;PSMB3;PSME1;PDIA3,758
GSE11223,Reactome_2022,Defective RIPK1-mediated Regulated Necrosis R-HSA-9693928,-0.6166095322348778,-1.2672123358584724,0.21906693711967545,0.30409921255059097,5,5,FADD;CASP8;RIPK1;TRADD;TANK,759
GSE11223,Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,0.28774058347754095,1.2669516865170485,0.07706766917293233,0.44886093074180555,98,33,TRPM2;RPS27A;TRPV2;TRPV3;BSND;TRPM6;CLCNKA;TRPV6;ANO6;STOM;STOML3;SGK3;ANO2;BEST4;SCNN1D;CLCN6;SLC9C1;TRPC1;RYR3;FKBP1B;MCOLN2;TPCN2;ANO8;ANO1;TRPC7;TRPM8;CLIC2;TRPC3;TTYH2;TRDN;TRPM3;CLCN1;ASIC5,760
GSE11223,Reactome_2022,Nonhomologous End-Joining (NHEJ) R-HSA-5693571,0.32872506487358555,1.2668430012333725,0.11568627450980393,0.44701747381358653,50,15,H2BC15;H2BC4;H2BC12;H2BC5;H2BC14;H2BC21;H2BC13;H2BC9;H2BC26;H2BC17;XRCC4;H2BC11;H2BC12L;ABRAXAS1;H2BC3,761
GSE11223,Reactome_2022,Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673,0.5647890397695249,1.2664780210324875,0.17786561264822134,0.44576306954499334,7,4,HBA1;CA4;CA2;RHAG,762
GSE11223,Reactome_2022,Prostanoid Ligand Receptors R-HSA-391908,0.5094016062379705,1.265480718614856,0.2045889101338432,0.44576094742544725,9,1,TBXA2R,763
GSE11223,Reactome_2022,Neutrophil Degranulation R-HSA-6798695,0.2369406401509199,1.2653598310684324,0.009345794392523364,0.44392160118391444,452,103,SERPINA1;AMPD3;CTSH;HPSE;GCA;FCGR2A;CEP290;PRCP;NPC2;ADGRG3;FGL2;LAIR1;TRPM2;TIMP2;TLR2;LAMP2;PGLYRP1;ITGB2;CD93;GLB1;VAT1;MAN2B1;TMEM179B;GMFG;DSPP;CTSC;PTAFR;CYBB;FGR;MNDA;GUSB;KCNAB2;C3AR1;TXNDC5;CTSB;PTPRN2;YPEL5;VNN1;LILRB2;PLAC8;ADGRE3;DERA;P2RX1;GM2A;DSG1;IRAG2;NIT2;PPY;S100A8;CLEC12A;AGL;SERPINA3;ALOX5;ANO6;STOM;GLIPR1;NCSTN;CD36;CSTB;TTR;RAB31;CD68;TMEM30A;CPNE1;CREG1;NDUFA2;FRK;LYZ;FTH1;FOLR3;SNAP29;SLC15A4;CTSG;CD300A;RNASET2;S100P;CD53;ATP6AP2;COMMD3;CD33;BPI;MMP9;RAP1B;CALML5;GAA;CHI3L1;ALDOC;LTA4H;SIRPA;MMP8;LTF;SIRPB1;AHSG;ROCK1;CEACAM8;PECAM1;PTPRC;CHIT1;PLAU;PRSS2;SELL;ADA2;PRSS3,764
GSE11223,Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,-0.325009682857662,-1.2651292711387758,0.13588110403397027,0.30680252011108655,51,13,PPRC1;HCFC1;NCOA1;ALAS1;CAMK4;TFB1M;CRTC3;TWNK;PPARGC1B;HDAC3;IDH2;ACSS2;MTERF1,765
GSE11223,Reactome_2022,PI Metabolism R-HSA-1483255,-0.2937193180197021,-1.2648848799907362,0.1014799154334038,0.3065360734700872,82,21,INPPL1;SBF1;PITPNB;INPP4A;PI4KB;MTMR6;PI4K2B;MTMR7;ARF3;PTPN13;PIP4K2A;PIP4K2C;PIP4P1;FIG4;MTMR2;INPP5F;RAB14;TPTE;INPP5E;MTMR12;GDE1,766
GSE11223,Reactome_2022,Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232,-0.43461993649098996,-1.264162389991302,0.17261904761904762,0.30699503739307415,15,5,NOTCH1;UBC;JAG1;MIB2;MIB1,767
GSE11223,Reactome_2022,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,-0.43285869383255415,-1.2638953610250359,0.1825726141078838,0.30690171876288147,17,5,FASN;COASY;PANK2;SLC5A6;PANK4,768
GSE11223,Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,-0.35654557002746273,-1.2631701729434675,0.1349206349206349,0.3073418573462896,35,10,NUP98;NDC1;SEH1L;NUP214;RANBP2;NUP88;SEC13;NUP42;NUP93;NUP155,769
GSE11223,Reactome_2022,Interleukin-23 Signaling R-HSA-9020933,-0.5146633572374166,-1.2629226162816585,0.19591836734693877,0.30715877203796343,9,5,P4HB;STAT3;JAK2;IL23A;STAT4,770
GSE11223,Reactome_2022,Heme Degradation R-HSA-189483,0.45202880125378286,1.2628576001883478,0.1781609195402299,0.44760512446862916,14,7,BLVRA;GUSB;HMOX1;SLCO2B1;ABCG2;ABCC2;SLCO1B3,771
GSE11223,Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,-0.34808413432502155,-1.2624363557569205,0.13043478260869565,0.30732891492749387,36,9,HRAS;MYO18A;GRB2;PLCG1;STAT3;NRAS;LRRFIP1;ERLIN2;FGF23,772
GSE11223,Reactome_2022,Regulation Of TP53 Expression And Degradation R-HSA-6806003,-0.3447059246878252,-1.2603519497111582,0.12903225806451613,0.30989163286403004,37,8,AKT1;CDK2;USP7;TP53;UBC;MAPKAP1;PPP2R1B;PPP2R1A,773
GSE11223,Reactome_2022,CD22 Mediated BCR Regulation R-HSA-5690714,0.621268912648772,1.2601950255020804,0.19681908548707752,0.45163620269623317,5,4,LYN;CD79A;CD79B;PTPN6,774
GSE11223,Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,-0.3582742119746275,-1.2601850408471118,0.12340425531914893,0.3095667871247118,33,14,TOP3A;KAT5;BRCA2;RMI2;RMI1;BRCA1;DNA2;EXO1;WRN;RAD51;POLR1B;RFC2;TOPBP1;BRIP1,775
GSE11223,Reactome_2022,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,-0.3025302951393324,-1.2597055936863435,0.11673151750972763,0.30981120643384624,74,20,HERC2;NUP98;SMC1A;NDC1;UBE2I;RING1;SEH1L;RAD52;NUP214;TDG;BRCA1;PIAS2;RANBP2;SUMO2;NUP88;SEC13;NUP42;XPC;NUP93;WRN,776
GSE11223,Reactome_2022,IRAK1 Recruits IKK Complex R-HSA-937039,-0.5107798929415915,-1.2583702148969358,0.19547325102880658,0.31121460965498565,9,6,CHUK;IRAK1;PELI1;IKBKB;UBE2N;TRAF6,777
GSE11223,Reactome_2022,Competing Endogenous RNAs (ceRNAs) Regulate PTEN Translation R-HSA-8948700,-0.5014279414398067,-1.2571254728965573,0.18811881188118812,0.3126805758081032,10,5,AGO3;TNRC6B;MOV10;VAPA;AGO2,778
GSE11223,Reactome_2022,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,-0.371114051123414,-1.2570009396591983,0.16827852998065765,0.31231820297545326,27,14,RRM2;GSR;TXN2;NME4;AK4;NME3;DCTPP1;AK7;CTPS1;CTPS2;RRM1;NME2;GUK1;DTYMK,779
GSE11223,Reactome_2022,APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,-0.37900071200666613,-1.256887922788881,0.17894736842105263,0.3119246169601974,26,8,BUB1B;CDC20;UBC;ANAPC1;ANAPC7;UBE2E1;NEK2;CDC27,780
GSE11223,Reactome_2022,PI3K Events In ERBB2 Signaling R-HSA-1963642,-0.4431326010554645,-1.256077448610741,0.211864406779661,0.31257284291997683,15,4,ERBB4;EREG;GRB2;HBEGF,781
GSE11223,Reactome_2022,Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,0.41459522037063806,1.2542621106216825,0.18582375478927204,0.46313077375829587,18,13,CYP2C9;ALOX5;LTA4H;ALOX12;PTGR1;ALOX5AP;GPX4;GSTM4;HPGD;CYP1A2;CYP1A1;EPHX2;ALOX15,782
GSE11223,Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,-0.34400957209304045,-1.253958290276279,0.12708333333333333,0.31537227163883574,38,16,TOP3A;KAT5;BRCA2;RMI2;RMI1;BRCA1;DNA2;EXO1;WRN;XRCC2;RAD51;POLR1B;CHEK1;RFC2;TOPBP1;BRIP1,783
GSE11223,Reactome_2022,Protein-protein Interactions At Synapses R-HSA-6794362,-0.29306527265054205,-1.2527439902753994,0.09129511677282377,0.31666789152827624,85,26,LRFN4;IL1RAPL1;GRIN2B;PPFIA1;DBNL;PPFIA3;SLITRK2;DLG1;DLGAP1;HOMER2;FLOT1;NRXN2;EPB41L2;SLITRK4;SLITRK5;DLGAP2;PPFIA4;MPP3;SHARPIN;PDLIM5;NLGN1;LRFN2;PPFIBP2;LIN7C;GRIA4;BEGAIN,784
GSE11223,Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,-0.277249216389877,-1.2509554299919752,0.07602339181286549,0.31880486686835635,113,39,AXIN1;CCND1;ERBB4;GTF2F1;SMC1A;AGO3;POLR2E;KAT5;KCTD6;NCOA1;FKBP4;H3-3B;H2AJ;H3C7;TNRC6B;POLR2F;FOS;H2AX;MOV10;TGFA;DAND5;JUN;AGO2;USF1;HSP90AA1;HSP90AB1;POLR2D;H2AC14;KPNA2;CHD1;TLE3;POLR2L;NCOA2;H2AC4;H2AC6;HDAC1;CBFB;ZNF217;YY1,785
GSE11223,Reactome_2022,Glycolysis R-HSA-70171,-0.30350130315391394,-1.2506370708716141,0.11134020618556702,0.3187162619095466,65,21,NUP98;MAP4K5;ENO1;PKM;NDC1;PPP2R1B;PGK1;SEH1L;NUP214;PPP2R1A;RANBP2;NUP88;SEC13;NUP42;PPP2CA;NUP93;NUP155;PPP2R5D;PFKP;PFKFB2;PGAM2,786
GSE11223,Reactome_2022,Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,0.40652462939271927,1.24989918290098,0.17564870259481039,0.47084494902674195,20,14,PAG1;HLA-DRB5;CD3D;HLA-DQA2;HLA-DRB3;PTPRC;HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-DQB2;TARP;HLA-DRB4;CD3E;HLA-DQA1,787
GSE11223,Reactome_2022,Cohesin Loading Onto Chromatin R-HSA-2470946,-0.48874600942401586,-1.249316264840505,0.18518518518518517,0.3202977885140254,10,4,SMC1A;PDS5B;WAPL;NIPBL,788
GSE11223,Reactome_2022,Glycogen Synthesis R-HSA-3322077,0.46763381062011694,1.2460466201451827,0.20240480961923848,0.4776328522661937,12,2,GBE1;RPS27A,789
GSE11223,Reactome_2022,PTK6 Regulates Cell Cycle R-HSA-8849470,-0.5660187013186919,-1.2457745387159314,0.23300970873786409,0.3252625964123731,6,2,CCND1;CDK2,790
GSE11223,Reactome_2022,RHOG GTPase Cycle R-HSA-9013408,-0.30159677972629373,-1.2443177667254075,0.11839323467230443,0.3269553232527055,74,20,EPHA2;ARHGEF5;ARHGEF26;TFRC;DEPDC1B;TRIO;DSG2;ANKLE2;VANGL1;LETM1;YKT6;ARHGAP1;LAMTOR1;PLEKHG3;DOCK4;TMPO;ESYT1;DIAPH3;MCF2L;ARHGAP32,791
GSE11223,Reactome_2022,Ca2+ Pathway R-HSA-4086398,-0.31178216508442125,-1.243488734634953,0.13238289205702647,0.3277898967477562,59,10,PLCB3;GNB2;AGO3;GNB3;AXIN2;ITPR3;GNG4;NRAS;TNRC6B;MOV10,792
GSE11223,Reactome_2022,Disinhibition Of SNARE Formation R-HSA-114516,0.6107916432178062,1.2431678440029252,0.24173553719008264,0.4822035931654294,5,3,STXBP3;PRKCB;PRKCA,793
GSE11223,Reactome_2022,Cell-Cell Communication R-HSA-1500931,-0.2721546832076585,-1.2422118940873839,0.08870967741935484,0.3292282707401156,119,34,PVR;NECTIN4;PTK2;GRB2;CLDN7;ACTN3;NECTIN2;CLDN3;ACTN4;JUP;FBLIM1;CTNNA1;CDH24;FLNC;CADM2;PATJ;CLDN2;CDH19;SPTBN1;ACTN1;KIRREL3;SPTAN1;CLDN23;CDH5;CLDN4;CLDN15;CLDN12;CLDN18;VASP;PARVA;CLDN10;CADM3;PARD3;PIK3CB,794
GSE11223,Reactome_2022,Phospholipid Metabolism R-HSA-1483257,-0.2515943747318528,-1.24154009398272,0.042283298097251586,0.3297121777256517,204,45,INPPL1;SBF1;PITPNB;GPAT4;INPP4A;PI4KB;STARD10;PLAAT1;PISD;PGS1;TAFAZZIN;MTMR6;CHKA;OSBPL5;PLA2G2A;CHKB;PI4K2B;SLC44A5;PLAAT3;MTMR7;LIPH;ARF3;PNPLA2;PITPNM1;AGPAT2;PTPN13;PIP4K2A;PIP4K2C;PIP4P1;FIG4;MTMR2;SLC44A4;INPP5F;MIGA2;RAB14;PNPLA3;AGPAT3;TPTE;CDIPT;PCYT1B;INPP5E;MTMR12;LPCAT4;GDE1;ACP6,795
GSE11223,Reactome_2022,Axonal Growth Inhibition (RHOA Activation) R-HSA-193634,-0.5333610968071587,-1.2396403979478343,0.21755725190839695,0.33209458154055266,8,5,NGFR;OMG;LINGO1;ARHGDIA;MCF2,796
GSE11223,Reactome_2022,PTK6 Expression R-HSA-8849473,0.6063165285858991,1.2391489535507785,0.23529411764705882,0.4895992182556181,5,3,NR3C1;HIF1A;EPAS1,797
GSE11223,Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,-0.34258851312688704,-1.2391424877375217,0.1515748031496063,0.3323948616087958,39,11,CCND1;AGO3;RELA;TP53;ANAPC1;TNRC6B;ANAPC7;UBE2E1;MOV10;EHMT1;CDC27,798
GSE11223,Reactome_2022,NF-kB Is Activated And Signals Survival R-HSA-209560,-0.45149029378017225,-1.2391148790706183,0.2240325865580448,0.33185149503275113,13,4,RELA;NGFR;UBC;IRAK1,799
GSE11223,Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,-0.25643378966262714,-1.2388452064408153,0.07547169811320754,0.3317057087526302,178,30,PLCB3;GNB2;HRAS;GABRA6;ERBB4;CAMKK1;CAMK2D;GNB3;PRKX;GRIN2B;CAMK4;ARHGEF9;PPM1E;PRKAR2A;GNG4;NRAS;PRKAB1;MAPK3;ADCY2;RPS6KA1;DLG1;CAMKK2;AP2B1;PRKAA2;AP2M1;CHRNA9;GABRG3;RASGRF1;GLRB;ARHGEF7,800
GSE11223,Reactome_2022,CREB Phosphorylation R-HSA-199920,-0.5443665095319827,-1.2387405200270603,0.24646464646464647,0.3313166407120538,7,2,MAPKAPK2;RPS6KA1,801
GSE11223,Reactome_2022,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,-0.33865377111923217,-1.238160873344962,0.1656686626746507,0.331699567420574,37,11,NUP98;NDC1;SEH1L;NUP214;KPNA1;RANBP2;NUP88;SEC13;NUP42;NUP93;NUP155,802
GSE11223,Reactome_2022,Translesion Synthesis By POLK R-HSA-5655862,0.41670722832481033,1.2374364108480638,0.19284294234592445,0.49143419281800016,17,8,RPS27A;RPA3;REV1;POLR1A;RFC3;PCNA;POLK;MAD2L2,803
GSE11223,Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,-0.37279802610482715,-1.2365496271879162,0.19077568134171907,0.33364683489836905,24,4,GNB2;GNA11;GNB3;GNG4,804
GSE11223,Reactome_2022,Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578,0.4930381452861609,1.2354839099658967,0.20883534136546184,0.4939573163139787,10,2,CHGA;FUT8,805
