library,term,gene,n_datasets_in_lead,n_datasets_tested,lead_frequency,gene_hedges_g,gene_q_value,gene_direction,gene_datasets
Reactome_2022,HDL Remodeling R-HSA-8964058,LIPG,2,3,0.6666666666666666,0.37501075642945714,0.6592498298859096,up,3
Reactome_2022,HDL Remodeling R-HSA-8964058,APOE,1,3,0.3333333333333333,0.341046352101062,0.5422677075333983,up,3
Reactome_2022,HDL Remodeling R-HSA-8964058,LCAT,1,3,0.3333333333333333,0.11042063359385527,0.7906746376845424,up,3
Reactome_2022,HDL Remodeling R-HSA-8964058,APOC3,1,3,0.3333333333333333,0.1236640242459636,0.7480804512212297,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,NSD2,3,3,1.0,-0.628115748487588,0.004042583542015225,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,SLX1A,3,3,1.0,-0.4057402754858763,0.13218100863824275,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,SLC19A1,3,3,1.0,-0.9461197216626838,0.2036713123742354,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RMI2,3,3,1.0,-0.3718153807327833,0.19461578000362495,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RAD52,3,3,1.0,-0.8301209250114899,0.5204887705348313,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,XRCC2,3,3,1.0,-0.2481215693747415,0.49420934021023843,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,TOP3A,2,3,0.6666666666666666,-0.18365470979322152,0.8067892392192418,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,EME2,2,3,0.6666666666666666,-0.4240083654696235,0.10704838912632665,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,KAT5,2,3,0.6666666666666666,-0.28394960246567796,0.553047204728014,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RMI1,2,3,0.6666666666666666,-0.3523658442526675,0.23513939468875333,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,PPP4R2,2,3,0.6666666666666666,-0.2402962189349546,0.5168323576339536,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,BRCA1,2,3,0.6666666666666666,-0.24162122314972123,0.5125841204081691,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLD1,2,3,0.6666666666666666,-0.14590216950734042,0.7051716067029264,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,TP53BP1,2,3,0.6666666666666666,0.3755205922273624,0.8464170036000869,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,DNA2,2,3,0.6666666666666666,-0.32051712038246827,0.3178539471369539,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,WRN,2,3,0.6666666666666666,-0.33386603716285274,0.3178539471369539,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RAD51,2,3,0.6666666666666666,-0.3136471666967639,0.3805812628685416,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RFC2,2,3,0.6666666666666666,-0.47821958251027574,0.4068302923185611,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,MRE11,2,3,0.6666666666666666,-0.3062799091322606,0.6836563898822645,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RAD50,2,3,0.6666666666666666,-0.4496193599568198,0.5790596639820574,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RFC5,2,3,0.6666666666666666,-0.28182136777275657,0.643919051487004,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,CCNA2,2,3,0.6666666666666666,-0.21822725871282778,0.6314988687803404,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,UBE2V2,2,3,0.6666666666666666,-0.38037765380600935,0.59210376946145,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,BRCC3,2,3,0.6666666666666666,-0.40892228229177574,0.5224221372724309,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RAD17,2,3,0.6666666666666666,-0.3381846185565552,0.7182581789230885,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,ABL1,2,3,0.6666666666666666,-0.15861855628054264,0.7425666119226763,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,GEN1,2,3,0.6666666666666666,-0.27466177691876636,0.7259952500578515,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RBBP8,2,3,0.6666666666666666,-0.3064474561485392,0.6960062185004072,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,TOPBP1,2,3,0.6666666666666666,-0.26433739218965646,0.5224221372724309,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,HUS1,2,3,0.6666666666666666,-0.5536783737536081,0.6823548588811557,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,BABAM2,2,3,0.6666666666666666,-0.17097711267639026,0.7333118603438397,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,HERC2,1,3,0.3333333333333333,-0.3728853031853518,0.31035044102128834,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,CDK2,1,3,0.3333333333333333,0.09006613967850562,0.9402525591353782,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H3-4,1,3,0.3333333333333333,-0.24480022975062624,0.6286215780110908,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,BRCA2,1,3,0.3333333333333333,-0.29416881531116534,0.3797581589377191,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,UBE2I,1,3,0.3333333333333333,-0.061851783306808183,0.9241302001585969,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,PPP4C,1,3,0.3333333333333333,-0.21747978502236462,0.5813859399387943,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLD2,1,3,0.3333333333333333,0.22110042798095053,0.8566443928392924,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2AX,1,3,0.3333333333333333,0.046756643363704074,0.9531483844166079,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,PALB2,1,3,0.3333333333333333,-0.08798486962200786,0.8441021060486968,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,SUMO2,1,3,0.3333333333333333,0.16101526501791388,0.8211408302303469,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,CLSPN,1,3,0.3333333333333333,-0.0628528156610909,0.8853264220826403,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RNF8,1,3,0.3333333333333333,-0.030894576670085164,0.9519861286638522,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RNF4,1,3,0.3333333333333333,-0.012387165081904114,0.9822006699336788,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,EXO1,1,3,0.3333333333333333,-0.14955990673061004,0.6979302534971519,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,BABAM1,1,3,0.3333333333333333,0.10950075868882424,0.8833557218762371,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RNF168,1,3,0.3333333333333333,-0.2643767047069347,0.6993894298173635,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RFC3,1,3,0.3333333333333333,-0.1476149043801233,0.8461223438947935,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RPA3,1,3,0.3333333333333333,-0.18007545359047392,0.8345903026140225,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RAD51AP1,1,3,0.3333333333333333,-0.24042622320901513,0.5387373893980464,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,PCNA,1,3,0.3333333333333333,-0.08628266579676669,0.9041329575221676,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC15,1,3,0.3333333333333333,0.06702235735725734,0.9475904512460129,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC26,1,3,0.3333333333333333,0.05827922180733896,0.9412868820442865,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC5,1,3,0.3333333333333333,-0.04645020204845459,0.9593313575007117,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC21,1,3,0.3333333333333333,0.13277096712606548,0.8705441834036576,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,SLX4,1,3,0.3333333333333333,-0.1329629215737385,0.7321360227623497,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RAD51B,1,3,0.3333333333333333,-0.07517030706299686,0.8661453969898036,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC1,1,3,0.3333333333333333,-0.07715980572195104,0.8619360371236733,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLE3,1,3,0.3333333333333333,-0.13670483355808138,0.7402918160608186,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,RHNO1,1,3,0.3333333333333333,-0.017128077821415948,0.971677224725014,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLE2,1,3,0.3333333333333333,-0.022017394026146005,0.9657641752119908,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,CHEK1,1,3,0.3333333333333333,-0.19209802550912675,0.6324545210857196,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,TIMELESS,1,3,0.3333333333333333,-0.17201937116204694,0.662781128200692,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC14,1,3,0.3333333333333333,0.11512218037145383,0.8614659153005851,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC4,1,3,0.3333333333333333,0.014926354517190231,0.9867263842182746,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLH,1,3,0.3333333333333333,-0.09620840224716125,0.802975339785457,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,ERCC4,1,3,0.3333333333333333,-0.08528522694304247,0.8271733798072758,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,UBB,1,3,0.3333333333333333,-0.10347632886795169,0.787242749615206,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H4C15,1,3,0.3333333333333333,-0.2717428838099174,0.662781128200692,down,2
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLR1B,1,3,0.3333333333333333,0.07243469648766376,0.9330742336286845,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,XRCC3,1,3,0.3333333333333333,-0.05649337730473143,0.8906116448965903,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,POLD4,1,3,0.3333333333333333,-0.27789277207617513,0.7604314228499922,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,SIRT6,1,3,0.3333333333333333,-0.20418525603310797,0.6133968744037565,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,H2BC12,1,3,0.3333333333333333,0.07951276236351001,0.9333905847333472,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,EME1,1,3,0.3333333333333333,-0.13269428700361247,0.7293816646720178,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,UBE2N,1,3,0.3333333333333333,-0.1954471691472842,0.6286028087541354,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,PIAS4,1,3,0.3333333333333333,-0.01428800941689473,0.9753069417557522,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,CCNA1,1,3,0.3333333333333333,-0.03349299138114621,0.9556504193366417,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,BRIP1,1,3,0.3333333333333333,-0.15968389235776798,0.679767010822307,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,SLC19A1,3,3,1.0,-0.9461197216626838,0.2036713123742354,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,TOP3A,2,3,0.6666666666666666,-0.18365470979322152,0.8067892392192418,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,EME2,2,3,0.6666666666666666,-0.4240083654696235,0.10704838912632665,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,SLX1A,2,3,0.6666666666666666,-0.4057402754858763,0.13218100863824275,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,KAT5,2,3,0.6666666666666666,-0.28394960246567796,0.553047204728014,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RMI2,2,3,0.6666666666666666,-0.3718153807327833,0.19461578000362495,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RMI1,2,3,0.6666666666666666,-0.3523658442526675,0.23513939468875333,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,BRCA1,2,3,0.6666666666666666,-0.24162122314972123,0.5125841204081691,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLD1,2,3,0.6666666666666666,-0.14590216950734042,0.7051716067029264,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,DNA2,2,3,0.6666666666666666,-0.32051712038246827,0.3178539471369539,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,WRN,2,3,0.6666666666666666,-0.33386603716285274,0.3178539471369539,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,XRCC2,2,3,0.6666666666666666,-0.2481215693747415,0.49420934021023843,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RAD51,2,3,0.6666666666666666,-0.3136471666967639,0.3805812628685416,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLR1B,2,3,0.6666666666666666,0.07243469648766376,0.9330742336286845,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,CHEK1,2,3,0.6666666666666666,-0.19209802550912675,0.6324545210857196,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RFC2,2,3,0.6666666666666666,-0.47821958251027574,0.4068302923185611,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RAD50,2,3,0.6666666666666666,-0.4496193599568198,0.5790596639820574,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RAD17,2,3,0.6666666666666666,-0.3381846185565552,0.7182581789230885,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,GEN1,2,3,0.6666666666666666,-0.27466177691876636,0.7259952500578515,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RBBP8,2,3,0.6666666666666666,-0.3064474561485392,0.6960062185004072,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,TOPBP1,2,3,0.6666666666666666,-0.26433739218965646,0.5224221372724309,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,HUS1,2,3,0.6666666666666666,-0.5536783737536081,0.6823548588811557,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,BRCA2,1,3,0.3333333333333333,-0.29416881531116534,0.3797581589377191,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLD2,1,3,0.3333333333333333,0.22110042798095053,0.8566443928392924,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,PALB2,1,3,0.3333333333333333,-0.08798486962200786,0.8441021060486968,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,EXO1,1,3,0.3333333333333333,-0.14955990673061004,0.6979302534971519,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,MRE11,1,3,0.3333333333333333,-0.3062799091322606,0.6836563898822645,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RFC3,1,3,0.3333333333333333,-0.1476149043801233,0.8461223438947935,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RPA3,1,3,0.3333333333333333,-0.18007545359047392,0.8345903026140225,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RAD51AP1,1,3,0.3333333333333333,-0.24042622320901513,0.5387373893980464,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,PCNA,1,3,0.3333333333333333,-0.08628266579676669,0.9041329575221676,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RFC5,1,3,0.3333333333333333,-0.28182136777275657,0.643919051487004,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,SLX4,1,3,0.3333333333333333,-0.1329629215737385,0.7321360227623497,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RAD51B,1,3,0.3333333333333333,-0.07517030706299686,0.8661453969898036,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLE3,1,3,0.3333333333333333,-0.13670483355808138,0.7402918160608186,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,RHNO1,1,3,0.3333333333333333,-0.017128077821415948,0.971677224725014,up,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLE2,1,3,0.3333333333333333,-0.022017394026146005,0.9657641752119908,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLH,1,3,0.3333333333333333,-0.09620840224716125,0.802975339785457,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,UBB,1,3,0.3333333333333333,-0.10347632886795169,0.787242749615206,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,XRCC3,1,3,0.3333333333333333,-0.05649337730473143,0.8906116448965903,down,3
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,POLD4,1,3,0.3333333333333333,-0.27789277207617513,0.7604314228499922,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RMI2,3,3,1.0,-0.3718153807327833,0.19461578000362495,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RAD52,3,3,1.0,-0.8301209250114899,0.5204887705348313,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RFC2,3,3,1.0,-0.47821958251027574,0.4068302923185611,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,TOPBP1,3,3,1.0,-0.26433739218965646,0.5224221372724309,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,TOP3A,2,3,0.6666666666666666,-0.18365470979322152,0.8067892392192418,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,KAT5,2,3,0.6666666666666666,-0.28394960246567796,0.553047204728014,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RMI1,2,3,0.6666666666666666,-0.3523658442526675,0.23513939468875333,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,BRCA1,2,3,0.6666666666666666,-0.24162122314972123,0.5125841204081691,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,DNA2,2,3,0.6666666666666666,-0.32051712038246827,0.3178539471369539,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,WRN,2,3,0.6666666666666666,-0.33386603716285274,0.3178539471369539,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RAD51,2,3,0.6666666666666666,-0.3136471666967639,0.3805812628685416,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,POLR1B,2,3,0.6666666666666666,0.07243469648766376,0.9330742336286845,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,BRIP1,2,3,0.6666666666666666,-0.15968389235776798,0.679767010822307,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,MRE11,2,3,0.6666666666666666,-0.3062799091322606,0.6836563898822645,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RAD50,2,3,0.6666666666666666,-0.4496193599568198,0.5790596639820574,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RFC5,2,3,0.6666666666666666,-0.28182136777275657,0.643919051487004,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RAD17,2,3,0.6666666666666666,-0.3381846185565552,0.7182581789230885,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,ABL1,2,3,0.6666666666666666,-0.15861855628054264,0.7425666119226763,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RBBP8,2,3,0.6666666666666666,-0.3064474561485392,0.6960062185004072,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,HUS1,2,3,0.6666666666666666,-0.5536783737536081,0.6823548588811557,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,EXO1,1,3,0.3333333333333333,-0.14955990673061004,0.6979302534971519,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RFC3,1,3,0.3333333333333333,-0.1476149043801233,0.8461223438947935,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RPA3,1,3,0.3333333333333333,-0.18007545359047392,0.8345903026140225,down,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,RHNO1,1,3,0.3333333333333333,-0.017128077821415948,0.971677224725014,up,3
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,ERCC4,1,3,0.3333333333333333,-0.08528522694304247,0.8271733798072758,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD11,3,3,1.0,-0.4410787936279881,0.08750343486866329,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD7,3,3,1.0,-0.38744256426706203,0.16577822042160253,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF5,3,3,1.0,-0.9608615734057755,0.43855426371753825,down,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2B,3,3,1.0,-0.38488799645465804,0.17165895047078097,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP1G1,3,3,1.0,-0.32384743020442774,0.3086477471627887,down,3
Reactome_2022,HIV Infection R-HSA-162906,KPNA1,3,3,1.0,-0.44415745279970076,0.18945574834544304,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP88,3,3,1.0,-0.318948918700362,0.3178539471369539,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP42,3,3,1.0,-0.3107278440237352,0.3380936423380892,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF11,3,3,1.0,-0.8972881732815988,0.3468563252464165,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD2,2,3,0.6666666666666666,-0.3784376868533114,0.640346253494088,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP98,2,3,0.6666666666666666,-0.008039593819746036,0.9956295056796588,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP1M2,2,3,0.6666666666666666,-0.1654002976206442,0.7742806748305358,down,3
Reactome_2022,HIV Infection R-HSA-162906,MVB12B,2,3,0.6666666666666666,-0.508904566876939,0.5072344053310645,down,3
Reactome_2022,HIV Infection R-HSA-162906,NDC1,2,3,0.6666666666666666,-0.32995911593037175,0.2927215654944428,down,3
Reactome_2022,HIV Infection R-HSA-162906,NELFA,2,3,0.6666666666666666,-0.020638630699188813,0.9860485196464616,down,3
