gene,datasets,rra_rho,rra_p,rra_rho_up,rra_p_up,rra_rho_down,rra_p_down,rra_q,rra_q_up,rra_q_down
ALDH1A1,3,0.06662465850285554,0.19987397550856661,0.5154899142999239,1.0,0.03373971767534079,0.10121915302602238,1.0,1.0,1.0
LOC339260,2,0.09996114662164299,0.19992229324328598,0.8863811602384503,1.0,0.056983051379726965,0.11396610275945393,1.0,1.0,1.0
PRO1804,1,0.19994756161510224,0.19994756161510224,0.9081803880440482,0.9081803880440482,0.0918720503408495,0.0918720503408495,1.0,1.0,1.0
DOK6,3,0.06665800909768822,0.19997402729306468,0.007868720205532248,0.023606160616596747,0.7526362210692106,1.0,1.0,0.6390995175116752,1.0
SCGB2B2,2,0.10000603450202332,0.20001206900404664,0.8519667529090654,1.0,0.02595443386549983,0.05190886773099966,1.0,1.0,0.9402969886806827
ZBTB32,3,0.06670814581249963,0.20012443743749891,0.019864615979845665,0.059593847939536995,0.7837912629446904,1.0,1.0,0.796034348803936,1.0
PDE6H,3,0.06672221929244264,0.2001666578773279,0.8970109206685799,1.0,0.017684136217778423,0.05305240865333527,1.0,1.0,0.9407213974325147
ZBTB47,3,0.06675079369279907,0.2002523810783972,0.007885470077364115,0.023656410232092348,0.8806538121397719,1.0,1.0,0.6390995175116752,1.0
NDUFA6,3,0.06679172328847142,0.20037516986541426,0.566476194279975,1.0,0.015592121308647372,0.046776363925942116,1.0,1.0,0.919215733689299
MOB2,3,0.06681032889915473,0.20043098669746418,0.11282607248859178,0.33847821746577533,0.1771461210778583,0.5314383632335749,1.0,1.0,1.0
FAM180B,1,0.20049830763444904,0.20049830763444904,0.8961075592327943,0.8961075592327943,0.10393945092139902,0.10393945092139902,1.0,1.0,1.0
SNRPE,3,0.06686689546473898,0.20060068639421694,0.13277731935684248,0.39833195807052746,0.11051578957278643,0.3315473687183593,1.0,1.0,1.0
LRRFIP1,3,0.06687534593992267,0.200626037819768,0.1064759092323134,0.31942772769694017,0.21536261485812946,0.6460878445743884,1.0,1.0,1.0
TCIRG1,3,0.06688297758244276,0.20064893274732826,0.030209720192365216,0.09062916057709565,0.34327395316742204,1.0,1.0,0.9266304569735233,1.0
ORM1,3,0.0668901319624339,0.2006703958873017,0.1032609429497885,0.30978282884936553,0.3398853237143938,1.0,1.0,1.0,1.0
CDK2,3,0.06693549674324362,0.20080649022973085,0.2847126593454007,0.8541379780362021,0.04024156874134956,0.12072470622404868,1.0,1.0,1.0
ADCK1,3,0.06695223067190513,0.20085669201571538,0.8199541900354064,1.0,0.006971616362537319,0.020914849087611955,1.0,1.0,0.8013860947116642
RPL27AP2,1,0.20103919075783538,0.20103919075783538,0.10320048642971644,0.10320048642971644,0.8968547896744238,0.8968547896744238,1.0,0.9720923907053907,1.0
ATG10,3,0.06703318959477797,0.2010995687843339,0.4599491851018696,1.0,0.037589195939395595,0.11276758781818678,1.0,1.0,1.0
SLC2A8,3,0.06709383112323111,0.20128149336969334,0.23069255700001623,0.6920776710000487,0.04040290883368108,0.12120872650104322,1.0,1.0,1.0
TMEM183BP,2,0.10064897657156355,0.2012979531431271,0.7332324932523897,1.0,0.020749896401879863,0.041499792803759726,1.0,1.0,0.8940621704522049
BLOC1S1,3,0.06714380936009036,0.2014314280802711,0.729,1.0,0.007686034504165896,0.023058103512497687,1.0,1.0,0.8080187001444403
DMWD,3,0.06715444702812139,0.20146334108436414,0.015770051501981144,0.04731015450594343,0.6720374502661639,1.0,1.0,0.7521737199161013,1.0
KIAA1217,3,0.06716326910107727,0.2014898073032318,0.01778064855998828,0.05334194567996484,0.8214710911127583,1.0,1.0,0.7692262638563859,1.0
TTYH2,3,0.06717120754093861,0.20151362262281583,0.009980094765635002,0.029940284296905005,0.7409148803725131,1.0,1.0,0.6814088464035056,1.0
PLBD1,3,0.067172144411746,0.201516433235238,0.010821006229926251,0.03246301868977875,0.7931321228836439,1.0,1.0,0.6895970325107613,1.0
CD248,3,0.06718338548562003,0.20155015645686009,0.030363842713633404,0.09109152814090021,0.5718679839409255,1.0,1.0,0.927291175622052,1.0
STARD10,3,0.0672521475900633,0.2017564427701899,0.3463460566166469,1.0,0.04056423084362625,0.12169269253087875,1.0,1.0,1.0
RPL27A,3,0.06725607699248044,0.20176823097744134,0.025171281565796445,0.07551384469738934,0.5297169883310764,1.0,1.0,0.8729536957649707,1.0
WLS,3,0.06726264837714604,0.20178794513143813,0.4874221219506617,1.0,0.029263526303522767,0.0877905789105683,1.0,1.0,1.0
COL16A1,3,0.06733356525583416,0.20200069576750246,0.03051794890490358,0.09155384671471073,0.903442272869421,1.0,1.0,0.9295660468601403,1.0
ISG20L2,3,0.06741044614475353,0.20223133843426058,0.2347511885837117,0.7042535657511351,0.04072553477219844,0.12217660431659531,1.0,1.0,1.0
MEOX1,3,0.06746196825072533,0.202385904752176,0.020155307306386035,0.0604659219191581,0.8575786641122197,1.0,1.0,0.7975811630396632,1.0
RNF13,3,0.06747307960141324,0.20241923880423973,0.11955122104105377,0.3586536631231613,0.3717266553751293,1.0,1.0,1.0,1.0
PXMP2,3,0.06748372890628547,0.20245118671885642,0.838382625269398,1.0,0.037742535596666404,0.11322760678999921,1.0,1.0,1.0
RSRP1,3,0.06750056727608955,0.20250170182826865,0.5177369534812563,1.0,0.036224359208086296,0.10867307762425889,1.0,1.0,1.0
NFASC,2,0.10128316505383592,0.20256633010767183,0.040112229538684534,0.08022445907736907,0.6995442535147054,1.0,1.0,0.8908918498975272,1.0
CTNNA1,3,0.06753673783708869,0.20261021351126607,0.8258251649463241,1.0,0.006609165465122958,0.019827496395368873,1.0,1.0,0.7991544445977206
PPM1N,3,0.06755556501967301,0.20266669505901902,0.11971961459696533,0.35915884379089597,0.36996630365725436,1.0,1.0,1.0,1.0
TTTY23,2,0.10134890939433527,0.20269781878867055,0.17147842184330264,0.3429568436866053,0.26806456988287847,0.5361291397657569,1.0,1.0,1.0
CHRNA1,3,0.06756816333986115,0.20270449001958346,0.9535440020843579,1.0,0.020072797500297498,0.06021839250089249,1.0,1.0,0.9560018810406973
VAMP5,3,0.06758973258410234,0.202769197752307,0.007997743724747713,0.023993231174243138,0.7368006007797757,1.0,1.0,0.6397553080360232,1.0
P2RY10,3,0.06761313623091116,0.20283940869273348,0.10402707928082103,0.3120812378424631,0.33205995346615724,0.9961798603984717,1.0,1.0,1.0
ARHGAP36,3,0.06763387643783915,0.20290162931351746,0.9507590856826715,1.0,0.013213562823651076,0.03964068847095323,1.0,1.0,0.8863434587955501
SOD1P2,1,0.20293654955427373,0.20293654955427373,0.9068169900367069,0.9068169900367069,0.09323544834819088,0.09323544834819088,1.0,1.0,1.0
PGP,2,0.10148250491042717,0.20296500982085433,0.28046986392761475,0.5609397278552295,0.26824400980133084,0.5364880196026617,1.0,1.0,1.0
PRICKLE1,3,0.06767201160920885,0.20301603482762656,0.02022828883338199,0.06068486650014597,0.8188386077171816,1.0,1.0,0.7990414615806972,1.0
OR5AU1,1,0.20303685596088755,0.20303685596088755,0.8950263256863482,0.8950263256863482,0.10502068446784506,0.10502068446784506,1.0,1.0,1.0
PIP4P2,3,0.06769418294567076,0.20308254883701227,0.016086670956965456,0.04826001287089637,0.826518249710309,1.0,1.0,0.7536369869161942,1.0
UAP1,3,0.06772073747723238,0.20316221243169713,0.40972869572676274,1.0,0.09600072913378656,0.2880021874013597,1.0,1.0,1.0
HSFX2,1,0.20317788642346746,0.20317788642346746,0.8948852952237684,0.8948852952237684,0.10511470477623167,0.10511470477623167,1.0,1.0,1.0
WHR1,3,0.0677269895217616,0.20318096856528478,0.7758237139787755,1.0,0.0410480883892773,0.1231442651678319,1.0,1.0,1.0
OR7E104P,1,0.2032502349234426,0.2032502349234426,0.10480349344978165,0.10480349344978165,0.8952517826543586,0.8952517826543586,1.0,0.9764757969845664,1.0
IL15RA,3,0.06778400785136038,0.20335202355408113,0.016719726323192935,0.050159178969578805,0.8904076846492962,1.0,1.0,0.7597079337737634,1.0
KCTD14,3,0.06779428848569446,0.2033828654570834,0.015886755650383815,0.04766026695115144,0.9010441357980584,1.0,1.0,0.7536369869161942,1.0
PDPN,3,0.06780055992543595,0.20340167977630785,0.008037289831362501,0.0241118694940875,0.836379338732814,1.0,1.0,0.6410631136681343,1.0
YAP1,3,0.06787155465281777,0.20361466395845332,0.03993210346653201,0.11979631039959604,0.2205706794740181,0.6617120384220543,1.0,1.0,1.0
GUCY1B1,3,0.06788617894524954,0.2036585368357486,0.010126858531216242,0.030380575593648727,0.8278347662327399,1.0,1.0,0.6815328505205338,1.0
RASSF5,3,0.06791377869241619,0.20374133607724856,0.010134622542019045,0.030403867626057138,0.8001002068208778,1.0,1.0,0.6815328505205338,1.0
INTS4,3,0.06792908475164941,0.20378725425494823,0.916158551790344,1.0,0.043359282150552826,0.13007784645165849,1.0,1.0,1.0
ALMS1P1,3,0.06796483950775964,0.20389451852327892,0.6509235767037942,1.0,0.008964932660091948,0.026894797980275845,1.0,1.0,0.841290084337938
ERCC6L2-AS1,2,0.10194799895506276,0.20389599791012553,0.9199696781295087,1.0,0.026471987552545647,0.052943975105091294,1.0,1.0,0.9407213974325147
ADORA2A,3,0.06796900062658157,0.2039070018797447,0.09468273141105077,0.2840481942331523,0.4718932492328457,1.0,1.0,1.0,1.0
FAM83H,3,0.0680074361807352,0.2040223085422056,0.125940560825711,0.377821682477133,0.27366972093172054,0.8210091627951617,1.0,1.0,1.0
AMY1C,3,0.06803532619903188,0.20410597859709564,0.30340289261652253,0.9102086778495676,0.11158163056209827,0.33474489168629484,1.0,1.0,1.0
MKI67,3,0.06804346126236212,0.20413038378708637,0.9131876017482072,1.0,0.04137056969302453,0.1241117090790736,1.0,1.0,1.0
ADA,3,0.06805079873370572,0.20415239620111714,0.020301393745084426,0.06090418123525328,0.8281628180938717,1.0,1.0,0.7999047779675195,1.0
TPRA1,3,0.06806364744372967,0.204190942331189,0.025448562891080738,0.0763456886732422,0.9187187913902499,1.0,1.0,0.8778820096794185,1.0
ZBED4,3,0.06808609790352207,0.20425829371056622,0.27508195873189434,0.825245876195683,0.09115564515623666,0.27346693546871,1.0,1.0,1.0
LONRF1,3,0.06813798716667503,0.2044139615000251,0.14915056567815757,0.44745169703447274,0.22127269935542915,0.6638180980662874,1.0,1.0,1.0
ZNF239,3,0.06819018770962981,0.20457056312888944,0.03666367615718504,0.10999102847155512,0.4722182157734962,1.0,1.0,0.9908759510717228,1.0
RPS6KA4,3,0.06824555935752294,0.20473667807256882,0.09278300500376098,0.27834901501128295,0.47232650832173095,1.0,1.0,1.0,1.0
GAGE12J,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE13,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12D,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE2C,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE4,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12B,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE5,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12C,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE2E,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12E,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE6,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE2D,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE8,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12F,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12I,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE2A,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12G,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
GAGE12H,1,0.20477623166603987,0.20477623166603987,0.8932399398270027,0.8932399398270027,0.10596088755171117,0.10596088755171117,1.0,1.0,1.0
TMEM161A,3,0.06831776031147016,0.20495328093441048,0.104614499806249,0.313843499418747,0.26235608722275144,0.7870682616682543,1.0,1.0,1.0
MXI1,3,0.06833273397312337,0.2049982019193701,0.2800824096865491,0.8402472290596474,0.043633103554629606,0.13089931066388882,1.0,1.0,1.0
TXLNG,3,0.06834874168518372,0.20504622505555115,0.8153601546651219,1.0,0.006505758154913011,0.019517274464739033,1.0,1.0,0.7991544445977206
LINC00939,2,0.1025812694010807,0.2051625388021614,0.8442089709510046,1.0,0.058163599980531916,0.11632719996106383,1.0,1.0,1.0
LIMK2,3,0.06838826289242242,0.20516478867726726,0.07289928330537232,0.21869784991611696,0.20784000006833075,0.6235200002049923,1.0,1.0,1.0
PLXNB1,3,0.06838849076056826,0.20516547228170479,0.4745946947131625,1.0,0.11209283066811632,0.33627849200434895,1.0,1.0,1.0
MAPKAP1,3,0.06840486923516632,0.20521460770549899,0.7915013936570445,1.0,0.01826691146515802,0.05480073439547406,1.0,1.0,0.9484814852255335
ZNF799,2,0.10262380284707158,0.20524760569414316,0.8119314825499864,1.0,0.05144453314026182,0.10288906628052363,1.0,1.0,1.0
TRIM13,3,0.06843959616899652,0.20531878850698954,0.5200786911273252,1.0,0.052038402360417776,0.15611520708125332,1.0,1.0,1.0
PRG2,3,0.068453988028861,0.20536196408658303,0.3513365262709637,1.0,0.09163304114250799,0.274899123427524,1.0,1.0,1.0
EIF4G3,3,0.06846725781168352,0.20540177343505056,0.9563668964453703,1.0,0.010867249783868436,0.03260174935160531,1.0,1.0,0.8518349150110875
OR5A1,3,0.06846734570082612,0.20540203710247834,0.6416337692020228,1.0,0.007081116204779371,0.02124334861433811,1.0,1.0,0.805610345482442
ATP6V0D2,3,0.0684828739432504,0.20544862182975118,0.22225481883086934,0.6667644564926081,0.0523874311380693,0.1571622934142079,1.0,1.0,1.0
RSPO2,3,0.06853442317876034,0.205603269536281,0.021596668823358797,0.06479000647007639,0.9672108674616281,1.0,1.0,0.8232382520325771,1.0
MGST3,3,0.06858828854513795,0.20576486563541385,0.8425911188783854,1.0,0.02035646179260605,0.06106938537781815,1.0,1.0,0.9560018810406973
OXR1,3,0.06860176870031695,0.20580530610095085,0.8047774928575435,1.0,0.043906872702713415,0.13172061810814023,1.0,1.0,1.0
FADS2,3,0.06861206003635215,0.20583618010905644,0.011006770556318242,0.03302031166895473,0.6333297904925677,1.0,1.0,0.6918739476913007,1.0
VWA7,3,0.06862619735309496,0.20587859205928488,0.0199854971685764,0.0599564915057292,0.5385402851892338,1.0,1.0,0.7966074447554312,1.0
HARS1,3,0.06864825339728753,0.20594476019186259,0.517130483084514,1.0,0.1124652005692383,0.3373956017077149,1.0,1.0,1.0
TFDP1,3,0.0686761898667682,0.20602856960030458,0.9358488586296706,1.0,0.02278474348111591,0.06835423044334774,1.0,1.0,0.9747850235858483
TMEM105,3,0.06868445790225527,0.20605337370676582,0.03144224317101592,0.09432672951304776,0.8772429366744535,1.0,1.0,0.9391355991132704,1.0
PIAS2,3,0.06869555352428613,0.2060866605728584,0.10484078817684382,0.31452236453053145,0.33560160519892057,1.0,1.0,1.0,1.0
CYTOR,3,0.06870204201581132,0.20610612604743395,0.030852869745924195,0.0925586092377726,0.2335706743502226,0.7007120230506678,1.0,0.9322203150812675,1.0
MTARC2,3,0.06871679925148018,0.20615039775444055,0.2205706794740181,0.6617120384220543,0.12124485805324674,0.3637345741597402,1.0,1.0,1.0
SLCO4A1,3,0.06871742910319961,0.20615228730959884,0.07594853924053308,0.22784561772159923,0.473084141415665,1.0,1.0,1.0,1.0
ARMCX5-GPRASP2,1,0.20618653629183903,0.20618653629183903,0.09923843550206844,0.09923843550206844,0.9008085746521248,0.9008085746521248,1.0,0.9593338320603165,1.0
ENTPD6,3,0.06873626663964705,0.20620879991894114,0.025587183833992163,0.07676155150197649,0.7901210886526846,1.0,1.0,0.877930298168269,1.0
SNORD116-29,1,0.20632756675441896,0.20632756675441896,0.09933245581045506,0.09933245581045506,0.9007145543437383,0.9007145543437383,1.0,0.9593338320603165,1.0
TIGD2,3,0.06879678471432268,0.20639035414296805,0.4194325692482699,1.0,0.09196783338421224,0.27590350015263676,1.0,1.0,1.0
LGR6,3,0.06880092536272901,0.20640277608818702,0.030016116501728283,0.09004834950518485,0.47319231547785745,1.0,1.0,0.9241899010888904,1.0
ZDHHC1,3,0.06880603429521732,0.206418102885652,0.01809601828618563,0.05428805485855689,0.7973078915927428,1.0,1.0,0.7731945665289127,1.0
CRYBG3,2,0.10321101855790013,0.20642203711580026,0.25529071749411375,0.5105814349882275,0.2825045697810339,0.5650091395620678,1.0,1.0,1.0
TIGD7,3,0.068834327257782,0.20650298177334603,0.6721870568401822,1.0,0.04185415607888238,0.12556246823664716,1.0,1.0,1.0
DIPK1B,3,0.06883447651377389,0.20650342954132167,0.017866262569537942,0.05359878770861383,0.968557756828984,1.0,1.0,0.7697944608314541,1.0
RALGPS1,3,0.06885662709422836,0.2065698812826851,0.5207898862332232,1.0,0.0918721268162849,0.2756163804488547,1.0,1.0,1.0
SLC2A10,3,0.06887075163029713,0.20661225489089138,0.025725791631247545,0.07717737489374263,0.7965046317730471,1.0,1.0,0.8794908515317631,1.0
RBM42,3,0.06892979228861802,0.20678937686585408,0.20982527947127794,0.6294758384138338,0.1715446654604551,0.5146339963813653,1.0,1.0,1.0
COL26A1,3,0.06895609264110311,0.20686827792330933,0.6702531517326199,1.0,0.009124106018169728,0.02737231805450918,1.0,1.0,0.8422359519704835
PLEKHS1,3,0.06899244674678748,0.20697734024036243,0.027926735569373834,0.0837802067081215,0.7010843475020664,1.0,1.0,0.9003816540390777,1.0
RAMP1,3,0.06900578110786125,0.20701734332358374,0.016278700764165245,0.048836102292495735,0.862140027423435,1.0,1.0,0.7562032654460148,1.0
RNF185-AS1,1,0.20712673937570517,0.20712673937570517,0.09984956750658142,0.09984956750658142,0.9001974426476119,0.9001974426476119,1.0,0.9601637545831577,1.0
CCN2,3,0.06904378902343049,0.20713136707029145,0.016298416280891213,0.04889524884267364,0.6846377344685144,1.0,1.0,0.7562032654460148,1.0
PDGFD,3,0.06906125181920739,0.20718375545762216,0.01105354147359505,0.03316062442078515,0.8446500265969966,1.0,1.0,0.6918739476913007,1.0
ETNK1,3,0.0690653461224481,0.20719603836734432,0.5790803817664903,1.0,0.016003976609592612,0.04801192982877783,1.0,1.0,0.9294757079702296
SSR4,3,0.06907403833504423,0.2072221150051327,0.018169165823941378,0.05450749747182414,0.9615784445825075,1.0,1.0,0.7748251261286837,1.0
PSMD5,3,0.06913446540434286,0.20740339621302856,0.031904169919177494,0.09571250975753248,0.45185183702598875,1.0,1.0,0.9450490207757789,1.0
SNAP23,3,0.06913968276805066,0.20741904830415198,0.569981249890924,1.0,0.04418058959979097,0.1325417687993729,1.0,1.0,1.0
MCOLN2,3,0.06914072390787121,0.20742217172361363,0.40159589345085855,1.0,0.09244698533625,0.27734095600875,1.0,1.0,1.0
NFATC2,3,0.06919373915712196,0.20758121747136588,0.011061349484707737,0.03318404845412321,0.9002773933428048,1.0,1.0,0.6918739476913007,1.0
RHEBP2,1,0.20769086122602481,0.20769086122602481,0.8925817976682964,0.8925817976682964,0.10746521248589695,0.10746521248589695,1.0,1.0,1.0
CHST14,3,0.0692350652240877,0.20770519567226312,0.020841262077973106,0.06252378623391933,0.7205937802496052,1.0,1.0,0.8107226544043392,1.0
SNORD56B,1,0.20773787138021813,0.20773787138021813,0.10027265889432117,0.10027265889432117,0.8997743512598722,0.8997743512598722,1.0,0.9624864551871577,1.0
SYTL1,3,0.06924738124347962,0.20774214373043887,0.010361508746047682,0.031084526238143048,0.9305656101426113,1.0,1.0,0.6831189536564747,1.0
LINC01602,1,0.20783189168860475,0.20783189168860475,0.8925347875141031,0.8925347875141031,0.10751222264009026,0.10751222264009026,1.0,1.0,1.0
IMMP2L,3,0.06928443568512356,0.2078533070553707,0.6462001620057138,1.0,0.038202456841119156,0.11460737052335747,1.0,1.0,1.0
CPXCR1,3,0.06930863202282676,0.20792589606848028,0.028252152047539246,0.08475645614261773,0.6953727886921558,1.0,1.0,0.9063743284358062,1.0
ARSG,3,0.06931999194289291,0.20795997582867876,0.14926019880318314,0.4477805964095494,0.20851322382827345,0.6255396714848204,1.0,1.0,1.0
SP140L,3,0.06933130615102387,0.2079939184530716,0.40527347518628176,1.0,0.0971849076672475,0.29155472300174246,1.0,1.0,1.0
ATP6V0E2,3,0.06937950593640221,0.20813851780920664,0.011092618298690389,0.033277854896071164,0.6840570805864822,1.0,1.0,0.6920231477777353,1.0
RHEBL1,3,0.06943148630329794,0.20829445890989384,0.3311725783067605,0.9935177349202815,0.1133515595536248,0.3400546786608744,1.0,1.0,1.0
COMMD4,3,0.06943438985738859,0.20830316957216577,0.32995950109950684,0.9898785032985205,0.03835573134970073,0.11506719404910219,1.0,1.0,1.0
SPINT3,1,0.2083960135389244,0.2083960135389244,0.8922057164347499,0.8922057164347499,0.1078412937194434,0.1078412937194434,1.0,1.0,1.0
CEP295NL,2,0.10421193169337965,0.2084238633867593,0.02497921405103984,0.04995842810207968,0.8773215231934675,1.0,1.0,0.7597079337737634,1.0
CD70,3,0.06947688430004581,0.20843065290013743,0.018315876645374964,0.05494762993612489,0.7259585228522158,1.0,1.0,0.7756055832985073,1.0
FSTL3,3,0.06948580751027503,0.20845742253082508,0.12719272879455124,0.3815781863836537,0.2826103013334428,0.8478309040003283,1.0,1.0,1.0
MTRNR2L6,1,0.2084950183534347,0.2084950183534347,0.1130047194546408,0.1130047194546408,0.8870477189302569,0.8870477189302569,1.0,0.998680592878023,1.0
LAPTM5,3,0.0695029832515442,0.20850894975463263,0.008191045852789505,0.024573137558368513,0.8365265540584679,1.0,1.0,0.6431014673299018,1.0
CCDC68,3,0.06952739457764862,0.20858218373294585,0.12197379854928139,0.3659213956478442,0.07731722872993135,0.23195168618979406,1.0,1.0,1.0
ZC3H7B,3,0.06954298237516443,0.2086289471254933,0.02586438628347026,0.07759315885041078,0.7147417819774076,1.0,1.0,0.8817114874602604,1.0
ACTR1B,3,0.06956654237271953,0.2086996271181586,0.600944320962975,1.0,0.018536981421509405,0.055610944264528214,1.0,1.0,0.9493305813602619
UBE2R2,3,0.06957684451595553,0.20873053354786658,0.7622399844811927,1.0,0.02050997502810102,0.061529925084303064,1.0,1.0,0.9560018810406973
ARHGEF15,3,0.06959838884324952,0.20879516652974855,0.008208249910808332,0.024624749732424997,0.5835731502473644,1.0,1.0,0.6431014673299018,1.0
PABPC1,3,0.0696149873351654,0.20884496200549618,0.016496190202193246,0.04948857060657974,0.7999571526840608,1.0,1.0,0.7597079337737634,1.0
RAET1E,3,0.06962474570299292,0.20887423710897873,0.31701625530321936,0.951048765909658,0.04217645663476812,0.12652936990430436,1.0,1.0,1.0
THY1,3,0.06963961092923836,0.20891883278771506,0.010408869555963455,0.031226608667890364,0.924729952843812,1.0,1.0,0.6831189536564747,1.0
CEBPD,3,0.06965313913797785,0.20895941741393356,0.016516029442300646,0.04954808832690194,0.7825400872858174,1.0,1.0,0.7597079337737634,1.0
LOC284009,1,0.2090541556976307,0.2090541556976307,0.10083678074464084,0.10083678074464084,0.8991632192553591,0.8991632192553591,1.0,0.9647991327082348,1.0
TDRG1,2,0.10454606577871514,0.20909213155743028,0.025038688349161793,0.050077376698323586,0.9016533187558107,1.0,1.0,0.7597079337737634,1.0
PCNX2,3,0.06970271588513914,0.2091081476554174,0.012956045734160928,0.038868137202482785,0.9068679777681529,1.0,1.0,0.7143603242638323,1.0
TIMCC,3,0.06971776855798065,0.20915330567394194,0.8499955837655307,1.0,0.009222989129269334,0.027668967387808004,1.0,1.0,0.8422359519704835
JADE2,3,0.0697294696894237,0.2091884090682711,0.016555741641568835,0.0496672249247065,0.5919854582607229,1.0,1.0,0.7597079337737634,1.0
SRGAP2B,1,0.2092421963144039,0.2092421963144039,0.10097781120722076,0.10097781120722076,0.8989751786385859,0.8989751786385859,1.0,0.965194469057539,1.0
CXCL13,3,0.06978277569715696,0.2093483270914709,0.018283923977384407,0.05485177193215322,0.90893970986555,1.0,1.0,0.7756055832985073,1.0
SLC25A22,3,0.06980536361150537,0.20941609083451612,0.12757478347652268,0.38272435042956804,0.24406596180453205,0.7321978854135962,1.0,1.0,1.0
BANK1,3,0.06981337055846581,0.20944011167539744,0.00896112319813023,0.026883369594390694,0.6398336110745848,1.0,1.0,0.6557114387741968,1.0
CD200,3,0.06983049173543321,0.20949147520629963,0.02103921874279946,0.06311765622839838,0.8107842716207492,1.0,1.0,0.8115164291621639,1.0
TIPARP,3,0.0698440328624447,0.2095320985873341,0.016595498791263676,0.049786496373791025,0.7527940333785607,1.0,1.0,0.7597079337737634,1.0
RNU4-2,1,0.20961827754795034,0.20961827754795034,0.1012598721323806,0.1012598721323806,0.8987871380218128,0.8987871380218128,1.0,0.9666389603947556,1.0
ULK3,3,0.06987310602641045,0.20961931807923134,0.800464901768996,1.0,0.016156989774616534,0.0484709693238496,1.0,1.0,0.9295863307227231
IDH3B,3,0.06988415573174157,0.20965246719522473,0.9361696580548282,1.0,0.03866223151270087,0.11598669453810262,1.0,1.0,1.0
ENHO,3,0.06989253905153721,0.20967761715461164,0.010456374465595561,0.031369123396786686,0.8335343643261685,1.0,1.0,0.6831189536564747,1.0
CHST3,3,0.0699206799204994,0.2097620397614982,0.06528776662534261,0.19586329987602782,0.4750290100141661,1.0,1.0,1.0,1.0
RAB40C,3,0.06994078779539283,0.2098223633861785,0.9062215065092274,1.0,0.03936831504020327,0.11810494512060982,1.0,1.0,1.0
ACD,3,0.0700051478468481,0.2100154435405443,0.010480181026207002,0.03144054307862101,0.7189029395945715,1.0,1.0,0.6836735909739848,1.0
GPR137B,3,0.07001894438237473,0.2100568331471242,0.011210401138862396,0.03363120341658719,0.8988451835928065,1.0,1.0,0.6928948052450336,1.0
CARD19,3,0.0700340454785957,0.21010213643578707,0.03221203947644487,0.0966361184293346,0.7102632585255042,1.0,1.0,0.9461322088509887,1.0
MAP3K6,3,0.07004367484857325,0.21013102454571975,0.021088844466721764,0.06326653340016529,0.5574859119885738,1.0,1.0,0.81166688905988,1.0
PCDHGC3,3,0.07004567257055136,0.21013701771165408,0.0704947491280147,0.21148424738404412,0.4654254628020531,1.0,1.0,1.0,1.0
NEK2,3,0.07005275783652784,0.21015827350958352,0.9283182299922002,1.0,0.009260253686840556,0.02778076106052167,1.0,1.0,0.8422359519704835
